id;text;HS;TR;AG
20917;Your wife is too pretty to see her with one eye 'the fucking mother hahahahajajajjajaj;0;0;0
20919;. @ JRhodesPianist, the immigrant that Pablo Casado wants for Spain. A story from @cg_heredia https://t.co/EyGU9oPa4W;0;0;0
20920;It's been two times that I have received notis from youtube AND NOTHING IS FROM MY SON, CAN THE RE PUTA MADRE STOP CAUSING ME A MINI INFARCTION ?!;0;0;0
20921;Lamentable provocations' is your mother's shell, son of a bitch https://t.co/JQcGDSb9mG;0;0;0
20923;Almost a hundred immigrants, hosted by the taxpayer in hostels in Zaragoza due to the saturation of the reception centers. https://t.co/LEWbQhHrmP;0;0;0
20924;I do not understand why I can never remain silent when they say something to me, the fucking mother I always have to insult??;0;0;0
20925;Do it Reverend son of a bitch! You don't deserve to be radical or by inheritance. https://t.co/KSV54XnXyY;0;0;0
20926;??The @openarms_fund ship has been adrift for five days with 87 rescued immigrants waiting for Sánchez Castejon to want to give another blow to this marketing campaign that he has mounted ... Sánchez: they are human beings, leave marketing and act, you are taking too long??;0;0;0
20927;"@logela I have also seen her use ""love affair"" to refer to her attempted rape and harassment. It is painful.";0;0;0
20929;This is for you undocumented https://t.co/8mQq3aa02q @dejanirasilveir @EduardoJFloresF;0;0;0
20930;The Arab coalition denies having attacked Al Hudeida and assures that the attack on a market and a hospital that left more than 50 dead yesterday was carried out by the Houthi rebels with mortar shells. #Yemen;0;0;0
20931;"""While the manteros attack tourists and there are fights in the Raval, Ada Colau has visited the Italian town of Riace, repopulated giving houses to immigrants and refugees, an"" ""example of reception, integration and fight against xenophobia"" "". stay there. Indefinitely. """;1;0;0
20932;Fat chaconda .. you are the perfect woman for my cock .. I want to see your whole body da BBW move over me .. ?? @ SamyBBW;1;1;1
20934;@ppkamigo you are the scum of the country, you damn thief leave your country but do not take any money that you have made in my country because of corrupt;0;0;0
20936;Let's spread the SEMEN Movement! @CaptainPingas A helpful RT!;0;0;0
20937;@ lizbethsm19 Shut up bitch if you had an ultra right now;1;1;1
20938;@Relatofeminista He is a bastard and the other a bitch depending on whether or not he knew the uncle's situation;1;1;1
20939;@TereGarciaOK CALLATE PUTA !!!!!!;1;1;1
20941;What are you two doing? They showed their dick in the face and I left it like that;0;0;0
20944;In your Arab country, which I do not know or care about, there will be a Death Penalty. All right, let them execute her according to their strange and disgusting laws. Please save that child. He is not to blame for anything. He is innocent and deserves opportunities. Where the hell is the UN, UNICEF, UNESCO and their charade? https://t.co/mT1Yu4iXS1;1;0;1
20945;@ernestog_v Shut up bitch, basic your gfa and certain other people we know hehe, I put it because of things that have happened to me and now they have finally made me think like that, better go fuck your minion fav ok, d beforehand grax;1;1;1
20947;@_JBonilla_ @CanalYesTV Shut up bitch;1;1;1
20948;@califffournia shut up bitch x at least I have custody;1;1;1
20949;@Pardobrrisa You deserve that and more, because you don't let me sleep bitch;1;1;1
20950;As I shit that they tell me, I recommend a movie and they start telling me about it. If I ask you, go ahead if you don't shut up!;0;0;0
20954;That if one is a whore, that if one is the other, mij @ shut up and live and let live in the end the qk is not one of those who talk shit;0;0;0
20955;-Without ETA this will not be the same Albert, how can we scare the rednecks? The thing about Venezuela no longer swallows even the most stupid ... -Don't be me, lila Pablo, we have the blacks and the Moors who come by the millions to take our bread, damn it! https://t.co/XrcvQb3YXa;1;0;1
20956;@zvonimirsoldo @FOXSports_Chile I did not want to start the year whoring but you deserve some sucks, you silly toad and the ctm rat bitch culia :);1;1;1
20957;@erreleny @Fel_blan Good description, although you forgot to say the moral whore. Everyone has to TEACH YOU and EDUCATE YOU with their fucking morality of the balls. It is a very millennial series.;0;0;0
20958;@come_hombres Add whore bitch I use you as you deserve and I make you more of a whore than you already are;1;1;1
20959;The immigrant smugglers Proactiva Open Arms are circling between Sardinia and Tunisia with 87 immigrants. Malta and Italy do not give them permission to disembark and again want to come to Spain. That they disembark in Tunisia, Libya, Egypt ... that Europe is full.Most;1;0;0
20960;I liked a video on @YouTube (https://t.co/ciShALtJBr - Why so much immigration to Chile?).;0;0;0
20961;@BeeluArzola You Deserve The Worst Daughter Of A Thousand Puta! Hopefully You Never Come Back Ah See Ah Your Daughters Trash ..;0;0;0
20962;One little thing that comes to mind ... Mr. @sanchezcastejon, why instead of spending your vacations in Mojácar, don't you go to the melilla fence to stop the avalanches of sub-Saharan Africans who jump over it and to whom you give work, accommodation and grants?;0;0;0
20963;#Racismo It is that the three García were after the girl and that she stayed with the most white of the 3 https://t.co/1mzNmsVfYB;1;0;0
20964;You are that the blonde whore that is an asshole who tells her to shut up that she is not and the other one comes come come https://t.co/VEXrwWos7K;1;1;1
20965;With Healthcare open to everyone and getting paid from unemployment with few requirements, if I were an immigrant, I would go head over heels, what a bargain.;1;0;0
20966;"You know why women are dressed in white on their wedding day; to match the microwave, refrigerator, washing machine ...";1;0;0
20967;And the thing is that I'm up to the dick of always reading someone on the news saying 'But not all men are like that' Uncle, instead of defending your fucking pride hurt by generalizing yourself into something that you are capable of normalizing, fight, support and do that something like that is not something normal;0;0;0
20968;"""Horrible. Nobody or nothing forces you to rape https://t.co/HnaOYCv5k6 of the Aquarius refugees:"" ""They forced me to rape minors and animals for months"" ""https://t.co/7QRzJqAwv1 via @the world is""";0;0;0
20969;mega arab remix breaks it all friend that sailed that is;0;0;0
20970;Here's why Jews and Arabs write from right to left: https://t.co/CxR5bI55gz;0;0;0
20971;@ClaudiaRocaL But if you are the first to put buts when I tell you to go out, BITCH;1;1;1
20972;I invite you to do a photographic record exercise, how many # taquerías will there be in the #CDMX that are called El Güero? This is one of my favorites for your place, in San Miguel Chapultepec. https://t.co/2UEMVynvgh;0;0;0
20973;@McctaraStefy Shut up you love us bitch in jealousy;1;1;1
20974;@__Vaxure I'm giving you a house so you can get better and you don't stop complaining. Shut the fuck up for once, first warning. —It was already touching his morale with so many impediments, it was perfectly noticeable when Nozomu ended up getting pissed off and didn't give pre;0;0;0
20975;@ HanzoHattori23 @eldiarioes @Barbijaputa And on how to 'CLEARLY distinguish and separate' what is rape and harassment from what is not: https://t.co/kPxlVR65JG;0;0;0
20976;@kiarafloor shut up fucking bitch you said it for my asshole smell ass ass face ass on feet ass to face ass shell ass smell your mom calls your ass you know ass;1;1;1
20977;This guy is from Caigüire Abajo, from the 'Las Pepitonas' neighborhood. Since he is succeeding in the United Arab Emirates, he has not stopped supporting the talent and children who play soccer in Cumaná. Let's also talk about the good. https://t.co/ZIqP8cmHjf;0;0;0
20978;All my cousins ??were taught to call me TIA! My cousin is the fucking mother, COUSIN;0;0;0
20979;@EmiiiMorenoo Shut up bitch, well now I'm going to sleep;1;1;1
20980;This should have been done years ago throughout the national territory. Many undocumented foreigners fucking #venezuela https://t.co/0FDLg6c0ie;1;0;1
20982;@El_Spide You were a man of few words, with a shut up son of a bitch it would have served me well;0;0;0
20983;"""Eliminate cancer from the top sub-Saharan blanket in #Barcelona with 3 golden measures: 1) stop"" ""unions"" ""of criminals who go around as interlocutors, 2) massive repatriations to Africa, 3) closure and massive repatriations of Chinese suppliers. """;1;0;1
20984;THE WOMAN IS A VERY SLUT, KNOWS HOW AND WHAT TO DO, TO SHIT ON A GUY, MORE IF THE GUY IS IN LOVE, or is a jerk, who believes everything, buys everything, gives him all the tastes, and ends up shit, I I just want to get my son back ,, that mine, I'm taking it to him, he won't let me see it, https://t.co/LC56ZBBOli;1;0;1
20985;@DeluxeSabado @gusgonzalves An idiot who now says the clown is the zarigueña and gem of Kiko Rivera's infidelities eh you are scum;0;0;0
20987;What do you say, sow? I can't hear you with my cock in your throat ha ha ha ha ha https://t.co/zxa50ayGcX;1;1;1
20988;@ Untrust666 Shut up ok? They love each other, leave them, life there is only one bitch.;1;1;1
20989;@Antweetmoral you shut up you son of a bitch https://t.co/rHAD9hosVI;1;1;1
20991;These two moromierdas are the ones who have killed Adrien. RIP https://t.co/WTJUSDeVwn;1;0;0
20992;@sr_hater_ Guarra is the person who does not wash, not a free girl to teach what she wants and how she wants :);0;0;0
20993;The right wing has already marked its line of dispute and discourse. The media have, today, a great responsibility in how we report this situation. The immigrants who arrived in Spain this year would only fill a quarter of the Santiago Bernabeu Stadium. https://t.co/flJvG39ba7;0;0;0
20994;You deserve all the best. But not in this fucking whore life.;1;1;1
20995;Now look at Raoul's performance and tell me to my fucking face that he deserved to stay in front of Cepeda. TELL ME.;0;0;0
20996;@jxrkthixf Nathan Drake is a good fuck and you are a fucking handjob. Said that, he spat near his feet with a frown. Hopefully greed kills you, Rafe. He said that, he turned his back on her, making a pretense of leaving.;0;0;0
20997;@patty_m_i Hahahahahaha what a bitch shut up // 2018 resolution pay attention;1;1;1
20998;@ vanesatrz94 Women are assholes here and in France. Dating is one thing and sexual harassment is another salu2;1;0;1
20999;@magerbon YOU CANNOT BE SUCH A LINING OR SUCH A SON OF A BITCH. Q GOD GIVES YOU A LOT OF DISEASE OF ALL KINDS. You deserve the worst in the world;0;0;0
21000;What does a 40-year-old woman have between her boobs that a 20-year-old doesn't? The belly button.;1;0;0
21001;@manuelrosalesg @PDVSA Nothing to demand you are dragged into the regime scum political garbage, deceiver ...;0;0;0
21002;"I don't know what advantage you see in letting Sub-Saharan Africans enter our wonderful country; They come to take our jobs and bring us heat waves.";1;0;1
21003;Man, here they call you a slut for showing your ears https://t.co/VomjsvEeY4;0;0;0
21004;@AlanGarciaPeru The others are sold. Ha You're the biggest political whore. You are the Madame! Shame on others you give. Poor your children. Have they learned from your cynicism?;1;1;1
21005;Look for NL investment from UAE https://t.co/zwkuPG69ay;0;0;0
21006;@ xarita327 @TRIKYHUMOR @ yonier2012 @ casTa1326 @ LizMontoyapan30 @El_SuperRaton @changodepravado Shut up bitch !!;1;1;1
21007;How is a woman like a scientist? In which things happen to the scientist's head, and to the woman heads go through the thing;1;0;0
21008;@CarmeBarcelo @ 3gerardpique You need a 30 cm cock to be busy and not say nonsense;1;1;1
21009;@ boshe30 Shut up bitch sow xao t hate whore chuky;1;1;1
21010;@MrKalimotxo @DisorientedDuck @DayoScript Yes, but harassment and murder for resisting rape is much higher in the female population than in the male population. Women are killed more by the simple fact that there are still sick people than only;0;0;0
21011;Nothing asked your fucking opinion shut up alv. -I do, when they give me an opinion that I didn't ask for.;0;0;0
21012;I have marked a gazpacho (a Sevillian gypsy) who drinks a glass, a sub-Saharan man returns to his land, goes to work and lifts the country by himself.;0;0;0
21013;Since you are very indirect, I am going to tell you one thing. They will never take you seriously, you are a whore and nobody respects her who is a whore. Do not expect more than what you do not give. Pick up someone who's just like you and leave everyone else alone.;1;1;1
21014;Fav if you come to sleep with me and I kick you in the face when we wake up in the morning.;0;0;0
21016;Mommy, it's not that I want to call you a whore, but if you are well, whore, whore, whore, whore, whore ????;1;1;1
21017;@ _Noel_Pereira2 You are definitely a great son of a bitch, your mother's pussy! If the stage is Black for you it is White. Always judging to divide and be contrary. I propose something to you, let a Donkey with blue eyes take you;0;0;0
21018;@TowandaRebels Just the rapists are the scum of men, the lowest form of animal life;0;0;0
21019;@Nbenitezzzz Shut up you liar son of a thousand bitch;0;0;0
21020;On top of joking. Instead of joining all the countries that are getting tired of so much illegal immigration to fight Soros and the mafias that he runs.;0;0;0
21021;@lortegadiaz YOU ARE GUILTY OF THIS MISFORTUNE AND YOU WANT TO WASH YOUR FACE DAMN BITCH @lortegadiaz TELL THE WORLD OF GREAT FRAUD TO THE NATION. A PICTURE IS WORTH A THOUSAND WORDS. https://t.co/xFsTdrAtUA;1;1;1
21022;@nuriaycelso You shut up stupid I insult him because I feel like stealing husbands that's what you damn bitch are.;1;1;1
21023;@IamYanetGarcia bitch bitch bitch you shit me, you idiot stop bitching fucking bitch;1;1;1
21024;"Adán sings ""my girlfriend is a sevillista and one more whore"" ... congratulations on the victory. The premium, you could use it to teach you values, respect and buy a self-help book for such idiocy.";0;0;0
21025;"That, and that the existence of the Internet has also motivated many idiots to extend their harassment. It is not as simple as ""shutting down the computer."" https://t.co/cyQgveuDSV";0;0;0
21026;His girlfriend is a whore;1;1;1
21027;@flasherius shut up ortho bitch I'm in wilde give me ball;1;1;1
21028;"It is not identical, but it is similar in that the best one wins; It also seems that even if your rival is scum, if you are more scum than he loses. https://t.co/9xge9ViyH5";0;0;0
21029;@TroyanovichD shut up son of a bitch that you realized 5 months ago maximum;0;0;0
21030;my girlfriend is too beautiful fucking life nojoda ass;0;0;0
21031;@HangryLesbian But on Philosophy issues we have no fucking idea Alicia is there to teach us;0;0;0
21032;Ains ... there is no good machismo like before ...;0;0;0
21033;SEMEN!! International sexist movement. Join up.;0;0;0
21035;@Franciscodagst I do not see the leash of bitch so that they treat you as you deserve;1;1;1
21036;"#Repost @lamala (get_repost) ? ? ? As an immigrant & amp; also coming from an immigrant family, I feel the responsibility to raise my voice for the thousands of people who cannot do it… https://t.co/sybNgof5ZK";0;0;0
21037;Why do women pretend when they make love? Why do they think we care?;1;0;0
21038;RACISM IS THAT THEY ASK YOU WHY YOU ARE PRIETO IF YOUR MOM IS GÜERA.;0;0;0
21039;It re-stresses me to be such a motherfucker but let's see old shit, shut up, I want to sleep;0;0;0
21040;Fucking with my girlfriend is the best thing that exists high bitch on top;1;1;1
21041;"Trump lashes out at women who accuse him of sexual harassment; ensures that the complaints of the 16 women are 'fabricated stories' https://t.co/5A4r7PPtYt https://t.co/UePk8310gP";0;0;0
21042;11 immigrants in Italy die in truck accident with agricultural workers - https://t.co/UEmuxExgid https://t.co/OEPT93Q5S6;0;0;0
21043;I told my mom that I missed a little boy and she pulled my hair out hahahahahahaha teaching me like in the old days bitch;0;0;0
21045;"""To all those who criticize the arrival of immigrants and believe that they take away our jobs, give them too much aid and so on, to watch today's AR program from 10 o'clock. And to keep what they have said:"" "" They come to do the work that SPANIARDS DON'T WANT. """;0;0;0
21046;To top it off they blow pure stupidities ... 'shhiii shut up ... be silly ... nooo won not say that ... bitch you screwed up ...' https://t.co/b7bbk5rGfV;0;0;0
21047;Dear friend Godinez, today your coffee is worth a vodka picket. Chingale you deserve it! —No boss in his life bitch;0;0;0
21048;Since always and forever ???? # OV7 #LidiaAvila #ErikaZaba #China # Güera #Days #Holly https://t.co/RNBTpA0XC4;0;0;0
21049;@daleonardi You shut up bitch !!!! LOL;1;1;1
21051;@ FacuPonce05 shut up and let d say bitch;0;0;0
21052;This is our journalism! You are disgusting! You do not deserve to be called professionals! “Golfa, bitch”: the last testimony puts Diana's father in the trigger //www.esdiario.com/725804060/Golfa-perra-el-ultimo-testimonio-pone-al-padre-de-Diana-en-el -trigger.html via @ESdiario_com;0;0;0
21053;# LoMásLeido Illegal immigration in Melilla offers worrying data: 40% more in 2018 https://t.co/pVqDaUf7L7 https://t.co/eZ7EFuLXLW;0;0;0
21054;The Arabic reggaeton of YouTube ads does not play car.;0;0;0
21055;#NOME?;0;0;0
21056;@ GetawayCar78 Weed never dies, they say. He is a piece of idiot who hopefully they will close the channel. It's the Spanish Logan / Jake Paul. Human waste;0;0;0
21057;They kill people with Down Syndrome and cannot execute the dozens of Arabs https://t.co/23SHlTl6fd;1;0;1
21058;@joohexnlee // I DON'T GIVE YOU A STICKER ON YOUR FACE NO MORE;0;0;0
21059;If I read one more time that Victoria Donda deserved to be repressed for BITCH, I go out to shoot.;0;0;0
21060;@elultrafunk @adelarosa_espn your fucking mother did not want to offend you, but you deserve it.;0;0;0
21061;@ertenembaum @flandivar Shut up son of a bitch, you're the first to justify and promote this shit.;0;0;0
21062;The 5 minutes of glory of an association thanks to #TVE. 2 editions of the #telediario offered wide coverage of the #denouncement against the #immigrants from the jump of the #Ceuta fence interposed by a phantom association with #ultra-rightist connections https://t.co/kTrPg40rH2;0;0;0
21063;"?? ""The Government has strengthened the national system of international protection and reception by approving an extraordinary and additional public employment offer of 323 positions aimed at improving the care of applicants and beneficiaries of protection ..."" https: // t. co / YwfKM4sc9J";0;0;0
21064;Pure madness these Arabs! # garage507 #drift #sports #carlife #carvideo # 4x4 #toyota #crazy #stunts #panama https://t.co/yNJFXjkslq;0;0;0
21065;@Hdeftz @SPAINonymous @DieAntfood @Lionconk It would be to break your dick if now I put that all women are garbage.;1;0;1
21067;@xxxAirol @HealP_ @xxxeyeless Shut up bitch bitch later you want me to not be a sucker with you bitch bitch stop believing yourself gringa if you were born in CDMX for sure;1;1;1
21068;ILLEGAL IMMIGRANTS MUST BE DEPORTED TO THEIR COUNTRY OF ORIGIN NOW !! - The Government will create a single police command to combat illegal immigration https://t.co/8drls5owWB via @Elperiodico;1;0;1
21069;And if you are one of the friends who celebrates the behavior of these men, you are an accessory to sexual harassment.;0;0;0
21070;@modadulce And your father is not accused of attempted rape and sexual harassment and other sexual assaults? The women who report it the most 5;0;0;0
21071;Squirrel abortion - Haha shut up mangy bitch abortion https://t.co/tHql0k8kpc;1;1;1
21073;@ 24_robledo @riverocalu Tell me how many cases of abuse, harassment and rape are counted at the time or in the same year that the event occurs, because statistics show that the victim can take months, years and even shut up for life because they feel scared.;0;0;0
21074;PFFFFFFFT. Ya wish, güera.;1;1;0
21075;@aguus_nanni Aaaaa shut up damn bitch that you also have abandoned me;1;1;1
21078;I angrily claim that his form is doing nonsense and bad bullying in Japan. https://t.co/Y82vnrIUZw;0;0;0
21079;-MALE CHAUVINIST! -Machista me ?! -Machista God who made you inferior;1;0;0
21080;@Cooperativa It's true ... I always harass women with knee-length skirts and cowboy boots !! and the hairstyle also influences a lot ...;1;0;1
21082;"""In this news I will always read the end. Yes. Where it says:"" ""... an individual of MAGREBI origin ..."" ""And if I can't find him then I know he was SUBSAHARIAN. #Immigration #ImigrantsNO #immigrants #africans https://t.co/damfo31UhG """;1;0;1
21083;@salvameoficial @fabricatele You deserve that the prosecution act ex officio for a crime of workplace harassment. Someday that kind of act will take its toll on you. Alberto (today's director) I thought you were more professional, but you are as indecent and rude as the ot;0;0;0
21084;@TehSinapsis It usually happens, I have to show you one where 600 comments out of 700 tell me the same thing, what a fucking laugh !!;0;0;0
21085;I love my suripanta slutty bitch dress. I'm not going to show you ... yet.;1;1;1
21086;Now finally with 98% free of white tips https://t.co/BduFMrM6GF;1;0;1
21087;Craving for Arab sweets. .. Baklava I think of you ... https://t.co/sSKAhDBzRd;0;0;0
21088;@LTGarlic We took turns showing Granados cock in the dining room.;0;0;0
21089;Luckily the illustrious Marlasca has opened our eyes! @marianorajoy HAS THE BLAME OF THE INVASION OF NEGRATAS !! These Psoepodemites cannot be fixed !!! @sanchezcastejon DIMISSIÓN YA !!!!!!!!!!!!!;1;0;1
21090;And two to the Muslim, one for an asshole, and another, in case he loses it. https://t.co/vXwmqxqF1Z;1;1;1
21091;Because they don't die manga of jerks. Harassment is harassment here and in your ass bye https://t.co/RnvqHQ59zE;0;0;0
21092;The Arabs and the like with their double standards is the kingdom of the Mayans where women see her as a threat to their filthy things that are done in the dark in their friends' clubs, freeing Arab women is difficult because their minds are molded, do business with them, the worst. https://t.co/Tz8a6R5AhZ;1;0;1
21093;The subject of Islam should be included in schools, since by 2050 Spain will be a Muslim majority, and thus begin to adapt.;1;0;0
21094;Sick daughter of a thousand whore and the fat shell that gave birth to you, you deserve a slow and painful death, I hate you I hate you I hate you fat cynical https://t.co/UZU726enuv;1;1;1
21095;As a grandfather or grandmother can't screw it up, the son of a bitch deserved it. #AnimalesSoluciones @fantinofantino I hope you ask questions to MACRI's asshole slut. Talk about MACRI lining washing https://t.co/EcJwJCVlec;0;0;0
21096;@ Cassini63376220 @progre_el @ahorapodemos With that many come, and plenty of it, here. There are too many d all. Sub-Saharan Africans in the streets thrown away, manteros damaging legal businesses and selling copies, Moroccans where he works and the woman lives 4 children and 4 grandparents. In cities and towns we are full. To your house!;1;0;0
21097;@hermanntertsch Enough! Put your foot on the wall to so much provocation and cut the humiliation of these four sons of bitches,;0;0;0
21098;Stupid bitch saying that nonsense on my tl no sir;1;1;1
21099;La Opinion: Why doesn't the agricultural industry defend the undocumented workers that it so depends on ?. https://t.co/LQvTszqbzz via @GoogleNews;0;0;0
21101;@AlanGarciaPeru WILL YOU SAY NOW THAT IT IS A HANDY THAT YOU ARE A GOD THAT YOU ARE INCORRUTIBLE CPNCHA OF YOUR FUCKING MOTHER THIEF PRISONER YOUR KEIIKO AND PPK https://t.co/MQOqxNqktp;0;0;0
21102;Germany. Muslim immigrant pimp already knows that he is the strong one in a country that has given up. Soon they will lift your mother, your grandmother, your daughter from the bus they have paid for. Why don't we have blood, already? Wake up, Spain! Wake up, Europe! #stopislam #stopinvasion #banislam https://t.co/p7jSwuavqi;1;0;1
21103;A woman reports harassment, abuse or rape and is sent home. Then they want to stop the femicides, putting more pain on them. When it doesn't give you, it doesn't give you.;0;0;0
21105;1-Harassment is not abuse or violation 2-Naturalize a harassment as if nothing without a word that retracts behaviors is not even a little good;0;0;0
21106;My mom makes Arabic empanadas for Friday. 180 a dozen. Whoever wants to let me know. It is tender meat, we make it to my little nephew. He is 2 years old. Ahre marginal ??;0;0;0
21107;@soyboosteada YOUR TYA K IS X LA NOXE K IN THEORY YOU ARE THE MENUDE LIST MIKERDA DE ROLEPLAY WE'RE THINKING YOUR FUCKING MEURTOS AFASA;0;0;0
21108;Lena Dunham prepares a series on feminism for HBO 'They claim that it will be shot entirely in a kitchen. #NewCine http://t.co/xJcFGo61c4;0;0;0
21109;I learned how to say some rude words in Arabic and practiced with a client who really screwed me ?;0;0;0
21110;Look what I tell you. I do not care if it is gabacha, but that of being Weasley of course not.;0;0;0
21111;Just as many are pissed off that they are called black, it also makes me angry and double that they call me güera, for me it is not a compliment, much less superiority;1;1;0
21112;you go to the dick, you fucking sweat;1;1;1
21113;I love how slutty you are, I would fuck you until you cause a new vaginal tear - if you cause a vaginal tear by fucking you fuck pretty bad https://t.co/j8U6umdicd;1;1;0
21114;When he comes to Uruguay I'm going to teach him to say 'I'm sorry, bitch' ahre https://t.co/4OjS64snRD;0;0;0
21115;I added a video to a @YouTube playlist https://t.co/EZRcKWt0oh PIO LA DITINGANCIA argues with a Mexican immigrant and sends him to;0;0;0
21117;I think that from now on I will start uploading videos to yt shitting on the fucking mother of everyone who deserves it, I'm going to cover myself with all the moron that is loose. I'll start tomorrow.;0;0;0
21118;If we are sweaty, don't let it show (?) Https://t.co/XD4UoApwoL;1;0;0
21119;@sellanesxsmile ABU LA PUTA AMDEW CONGRATULATIONS YOU DESERVE IT VERY MUCH;0;0;0
21120;Caricachupas ???????? Presents ???????? Names of ???????? Cool taquerías???????? For example ???????? Cochinada ???????? Los cocuyos???????? Güeros Boturini???????? Fans?????? ?? Ramiro Tepito???????? From Milanesa ???????? El Papi ???????? El paisa???????? Cuñaó ????????;0;0;0
21121;@IU_Madrid What a bunch of sons of bitches you are made of. The only place he deserved to be is behind bars.;0;0;0
21122;Whore scum is the one who makes you feel this bad because you don't deserve to feel this bad. https://t.co/hQrn2h0fIA;0;0;0
21123;@HeraldOfNight On your ass. It's my dick.;0;0;0
21125;@xdelevmmzz @ Anna_Kohana13 Shut up, it's from my town whore bitch;1;1;1
21126;"""The new immigration 'authorities' make it clear to @matthewbennett:"" ""Gibraltar is not a gateway to Spain ... with the Brexit issue, the United Kingdom is going to stop being part of the European Union. .. https://t.co/p7ofTM0HJN """;0;0;0
21127;@PaulaOrtizz Shut up if you came out sober damn bitch;1;1;1
21128;@DjLamYT @MarinaMayrin SHUT UP LA PUTA BOCA TIO;0;0;0
21129;@CutieMoon_ SHUT UP, YOU'RE PERFECT DAMN SEA, DON'T LISTEN TO THE TITAN'S BITCH, WHAT YOU SAY, AAAAAAAAH;1;1;1
21130;Exemplary behavior ... he does not pay a ticket, he sneaks in, gets caught and becomes cool and threatens, how good is uncontrolled immigration, we get nice, kind people who only want to be on top of you ... but nothing happens. https://t.co/xjoBQnfMxs;1;0;1
21131;A national policeman becomes infected with scabies when transferring immigrants from a boat ???????????????????? https://t.co/aiWDaEDrI7;1;0;1
21132;Well, we were not a secular country? I have missed something and now Islam is not a religion? What will be the next, to remove the aid to the church to give it to the mosques? Mark the x on your statement to help the mosque ... ?? https://t.co/hJCSVzSXR9;0;0;0
21133;Anyone who has the number of the super vale güero?;0;0;0
21134;Baby I know, that you are a bitch I know ?? I put her in four but I never kissed her ??????????;1;1;1
21135;Me when someone calls me güera? https://t.co/24AYSlKT2d;0;0;0
21136;When you are the only one who knows how to do Picoway Resolve and they all want you to teach them, you feel like the biggest bitch in the world;0;0;0
21137;Live on the defensive in a beautiful place .... that everyone could enjoy, Arabs and Israelis https://t.co/Zpm9dA6Qk7;0;0;0
21138;The Internet got out of hand and many lives are paying for it now. Suicides, harassment, violation of privacy, unnecessary exposures, identity theft ... and not much is being said about it. Not like we should. https://t.co/0IhzzOlSrt;0;0;0
21139;@gabrielrufian @perezreverte @AdaColau You, as always, speak nonsense. You mentioned bullying about school. You are good at manipulating. And fool, you are, a lot. Resign your act of deputy of the Parliament of Spain. Scoundrel.;0;0;0
21140;# yaesmediodia32 the communists how many murders they committed with Franco they did not rape you on the street you did not have Moors with knives robbing you did not go to work and they squatted your apartment, drugs and murderers and Romanians sweated with 150 arrests;1;0;1
21141;@sepuedevivir @Laoncediez @LisiadoMarginal is quiet that bitch ??;1;1;1
21142;August I'm going to miss you bocha bitch but you deserve the best trip of all, I love you a thousand, I'm going to miss you very much very seriously https://t.co/PhRKFBNuYb;0;0;0
21143;@LuzSalgado_R shut up mangy bitch you talking about corruption ... and you forgot the SIN room with your cache .... Montesinos?;1;1;1
21145;When will the woman travel to the Moon? When it needs to be cleaned.;1;0;0
21146;@ Antoo_1704 I was 7 HOURS helping my dog ??to have the puppies, 2 DAYS ago that I did not sleep hahaha I deserved it;0;0;0
21147;@tucomunsentido @Politica_ECpe Zorra Montesinos is this called Keiko or your mother? Well we all know where the tentacles come from or are you so fanatic not to see how this criminal gang Acciona? And from Joaquín, he hopes that the prison is coming.;0;0;0
21148;In the hands of falito_de_jerez #revolver #barbershop #jerez #hollidays #friends #mayates #before #haircut revolverjerez in Jerez De La Frontera, Andalucia, Spain https://t.co/HNlaV56asH;0;0;0
21150;@agos_goroso CALLATE DAUGHTER JAJAJAJAJAJAJAJAJAJA;0;0;0
21151;@DalasReview @PatriPajaroAzul @SantaEneas @MarkoDiazA @raychispper Dalas you are the scum also no one would sleep with your sister with oo ugly that is.;1;1;1
21153;They all refuse to teach me to drive motherfuckers and I'm going to run them over sooner or later;0;0;0
21154;You are the whore mistress - That is why I am your wife, because you are the fucking master. https://t.co/Cr2RVekPUO;0;0;0
21156;I bet you are such a slut that if someone sleeps with you they acquire an STD - I am almost a virgin so shut up https://t.co/XGUf0fGfQc;1;1;1
21157;@karlishgs No, you are a whore and chaste;1;1;1
21158;Europe has neither learned nor does it want to know about mass immigration or Muslim colonization, until it is too late ... As for Morocco, a blackmailing country and we are seeing it after this horde of sub-Saharan Africans have violated our borders. .;1;0;1
21159;And I get Arabic when I drink;0;0;0
21160;MOST BEAUTIFUL ARABIC PHRASES IN THE WORLD - Arabic Proverbs https://t.co/GyS5njiyoo;0;0;0
21161;@Ghxst_Whisperer @BloodSubaru @xRoseGirl_ {Lilinette is a whore. But you are a love <3};1;1;1
21162;Hopefully we get more immigrants like you and not fucking niggas, I'm not racist, I respect Latinos a lot - asshole https://t.co/6t48llaVXg;1;0;1
21163;Why do you want Merry Christmas? It's a fucking week of shit, that's good for nonsense.;0;0;0
21164;Saturday in Arabic mode as David said;0;0;0
21165;my girlfriend is a slut she has not showered since last year ??????????????;0;0;0
21166;@Jackvatore It is sincerely not fucking funny to me, and if you insult me ??less, so shut up the fucking mouth, thank you.;0;0;0
21167;@_Sofiasosa_ Shut up if you don't even send me a bitch;1;1;1
21168;I want to hit you because you are so stupid and then give you a little kiss. ??;0;0;0
21171;Maybe if someone doesn't fight for someone it's because YOU DON'T DESERVE THE FUCKING PENALTY, it's not always the fault of the person who doesn't fight.;0;0;0
