id	language	text	task1
1004	en	I feel that the campaign of Do not use uber and Delete uber from your cell phone is the same as that of women should not travel alone I do not minimize the blame on the company for its lousy filter but lets not forget that the real culprit is THE VIOLATOR	0
1005	en	I am not a Kirchnerist but I think that they are angry with Cris because despite all his defects he can link the subject with the predicate in a correct way Not like others who make poems to the fetus or think that women should be given plants	0
1006	en	But no the man decides not to understand why hatred of women and feminism is better for him Anyway I am not going to ask to be taken to jail for being a stupid misogynist I do invite you to reflect and advise you for sessions with a psychologist	0
1007	en	How much I hate women in this tweet looking for any excuse to attack Dont mix pears with apples please	0
1008	en	Im hearing an old man say that todays women go to the beach without panties and naked and that it is all full of fags  a meteorite here and now please	1
1009	en	Banortemx  AND WE HAVE TO DO TOGETHER THAT  GERARKIA CORONERA   WELL IF  ENBARRAN  WELL  ALSO CUMPLA THE VAMPIRES AND FOR GERARKA CHAMPION AND HER PAKTO FROM LAGARTONA IT IS A COMPLETE DESMAKTO   SPELLED	0
1010	en	I have  hours of cocktails Monday and Friday I kill myself I already want to go into the kitchen to make drinks	0
1011	en	Lourdes This is how the Duarte started as delivery men and that is why the beggars were puffed up   and already learned the technique of scrubbing whoever is left	0
1012	en	Im the typical guy who hates shopping talking hours on the phone girlsonly parties and being constantly told how awesome I am Now come and tell me tomboy	0
1013	en	Camille yes He shouldnt be caring for a little girl who mattered very little to him now although of course her boss asked her that and she could not refuse those requests despite not wanting to have anything to do with her after the incidents that may or may not have been due to her	0
1014	en	A thousand years ago I did not hear the word bitch hahahaajajajjajajajaja	0
1015	en	ElHuffPost In  she became the highest paid actress in the film industry I remember her as a beautiful woman and despite time she is still a beautiful woman	0
1016	en	If you dont see me as a yearold girl  they are a NI OF   BICO	0
1017	en	zappacostananu  Ailingomez Dont forget  la loca del bebito	0
1018	en	Lately I get a lot of publicity for being a webcam girl Coincidence I do not think	0
1019	en	NinaQueral The mother who brought her now what do you want is she prudish An Arlington That we are not American asshole What he is looking for is an excuse not to vote in favor of the exhumation of Paquito we are going as if he saw it coming what do you think they abstain	0
1020	en	MelMelValVal Two months ago I was a total prude but I changed at this time   somosenloshostelsconlosaustralianoscsm	0
1021	en	Todays women are completely untrue	1
1022	en	olivelvet Few ostias will have fallen to the idiot of the balls  they will not have touched himnenaza	1
1023	en	That denotes good spirit and personality Personally for all that my mother and sister have suffered and lived through it annoys me that someone is feminized to insult as if that were negative Like when they tell a kid dont be a nenaza and things like that Greetings	1
1024	en	RAE feminazi  radicalized feminists	1
1025	en	sabokvn sorry oppressor feminazi	1
1026	en	Bogota we are going to wash you down with this sun how do you see it I a dark warrior	0
1027	en	traedpizza I irl and I have to say that although many days I dont want to do anything at all I force myself to do the dishes or whatever and then I feel better about myself and everything	0
1028	en	odisjoberg She is being a girl The EMEIE era is being a marvel in comparison say no more	0
1029	en	YOUR NARCISSIST AND WORRY YOU HAVE TAKEN  DAYS AND YOU THINK YOU CAN HUMBLE AND TALK WITH THAT PREPOTENCY GET TO STUDY EVEN IF YOU ARE NEVER OLDER ITS LATE AND YOU L AS WITH A LITTLE GIRL THAT IS FOR WHAT YOU EARN BUT YOU WILL BE WITH A PERSON OF YOUR AGE	0
1030	en	Dulceida is an asshole I dont know what you expect from a posh and selfcentered girl	0
1031	en	chocoqueen Here the only shit is you and the ones that look like you girl In fact it is possible that you are manipulating believing yourself that your relationships have been unfair when the toxic and corrupt viper is you	0
1032	en	Im about to turn I brake to let people cross The man behind very upset kept honking his horn When he manages to move forward he yells at me      WOMAN YOU HAVE TO BE USELESS      and he left quickly Question Until when will we have to bank on this type of situation    LPMMM	1
1033	en	Available in ibubok the book Woman you had to be	0
1034	en	RAEinforma Antifeminaziis Feminists and their Allies are upset with this   I love you RAEinforma	1
1035	en	Carmenmemarin  FranLiza Imperiumdefendi iunida That mouth piece of Francoist bitch	1
1036	en	Bachelet says that he is glad to have left the meek fox and that now he is going to live until the next elections in Geneva where he will be far from justice and the crisis he left in Chile He also says thanks to Pi    era for not denouncing the corruption of the previous government	0
1037	en	almiciceri you gave me      hahahaha      fucking bitch	0
1038	en	And another that I really liked what you said about Arya do you think she is a macho character     I think he is especially because of the way he treats Sansa He despises her for behaving like a woman	0
1039	en	Really Bu    ue stop snoring since you look like a whore plane how I clone you the fucking World War II is going to look like	0
1040	en	I started stalking the tuister de la Nu    es and veeeergaaaaa  I have the most crazy best friend in the world hahahahahaha Diana if you see this I miss you so much crazy	0
1041	en	Gritona weno weno  ValdebenitoNata is just funny Not funny for a woman	0
1042	en	Palomaomaloma  JackNapier ZoilaMasOscura You are in beautiful fashion you have everything it takes to be a trending girl in  like Rihanna or Beyonc    you know feminism of posing in your bag that never fails you with lipstick	1
1043	en	Life is too short for a girl live to the fullest	0
1044	en	nel prudish people dont go with me	0
1045	en	Apa What happened there A lot of feminism a lot of feminism  but THE BALLS suck you  I tell you that this way you dont hold your position much eh	1
1046	en	The funny thing is that on top of that many of them devoted themselves to the public saying things like that women should not repress the representation of their sexuality or their interests in that area Ugh Im not going to insult but since I have to eat a fight be consistent	0
1047	en	There is a wea they will tell me macho or whatever but that women should not do humor is my opinion but I have never laughed with any routine and I am super aware that they have many more capacities than men but not in this Scream	1
1048	en	No wonder silly    He murmurs and goes straight to the kitchen He takes out of the cupboards bars of different chocolates and some chocolate bars and takes them all to the sofa He leaves the things to the side and leaves a kiss to him on the head  Do you need anything else baby	0
1049	en	My mother went down to the kitchen and caught me with the fig in my hand and asked me if Im going to eat the fig and I said no and told me to stop touching the fig in that case	0
1050	en	Exact  And if you cant stand it you should go to wash glasses Now it is OK	0
1051	en	Here we have a woman abducted by the left sending a woman of contrary ideas to be scrubbed up this is the hatred and the level	0
1052	en	When I was little I was called a tomboy for not wanting to dress like a girl Although for me clothes have no gender the fact that for example I did not want to wear skirts made them call me that or that I played with children as well and not only with girls MeQueer	0
1053	en	In other words the poor girl who has been on her feet for  hours has to put up with being called an idiot because she tries to joke with a client without knowing that she has an exalcoholic friend  But you are an asshole or you what the fuck or it happens to you Go pay it with your fucking mother	0
1054	en	m the girl this falls to me like a kick with a run in the balls	0
1055	en	AS YOU LOSE RE I SWEAR THAT I WILL LAUGH FOX	1
1056	en	Lets talk about how I dont have a BITCH about how to buy singles and even less on iTunes I am attacked I make a transfer in the bank to Agoney with little money and I distribute it to him as he wants	0
1057	en	It is that weoooooon I hope the doki throws pure dust so that this bitch does not get pregnant	1
1058	en	carmenrico My name is normie la k wears only nike vixen that I participated in the Kennedy assassination I have fucked gothic politoxicomanas and Im always fresh with my pure alpha style and you cant not scratch your back	0
1059	en	I really dont understand some women yet  they tell you I want you to really love me and treat me like a woman you do all that  but still they go with the man who makes them feel like an ass and that they do not value a nail	1
1060	en	victorfyt When they lock him up again and cry like a child behind bars	0
1061	en	Today I dressed like a pretty girl but my hair doesnt help much	0
1062	en	MariaSo Giovannaopinion MolinariJulia xafu diariocorreo MartinVizcarraC You are the first to let go of the stupidity of taperlover and you bark about arguments dont fuck around dont be prudish	0
1063	en	Nena  we have to show solidarity with fellow victims of patriarchy  A lot of feminism but at the moment of truth ambiguous discourse  We old women were right  too bad the FG succumbed	1
1064	en	SoySiempreL Or the even more classic Woman at the wheel constant danger	1
1065	en	DesafioSuperHumano las Women should not Participate in this program	1
1066	en	A asshole friend broke a glass mat on her head and they made her score  points He excused himself with a You have to hit women Ayyyyy how lucky I am not going with you friend	1
1067	en	Yesterday at the bowling alley they asked me      These feminist or feminazi      AAAAAAAAAAAA these stupid people	1
1068	en	Iennicet condemor They continually contradict each other But it is a symbol of a serious mental illness that goes untreated Like the female who just laughed at me for saying that there are people who are born with the sex they dont want Like those men who feel like women She has laughed Ignorance	1
1069	en	Okay give me a second little one      He hurriedly left everything in the living room so he could return to the kitchen and carry the child in his arms Does it smell good	0
1070	en	However all of us to a greater or lesser extent deviate from the roles assigned to us But where is the line A tomboy lesbian girl is totally out of her role and yet shes still a woman	0
1071	en	My first reference was the Helen Show I didnt know there were more people like me They called me tomboy since I started school but I didnt know what it meant To me it was just one more insult It really screwed me to admit that they were right and it took me many years to come to terms with it	0
1072	en	I dont want to contradict this which I share but really following gender roles is something that is required of all women If you dont wax your hair your hair is short and you wear shirts for example theyll call you a tomboy whatever you have between your legs	0
1073	en	aramanoth mambelletes desapreciada Jajajajajjaja hey dont insult me  Im a tomboy	0
1074	en	the typical one that is cool but when she talks she notes that she is a girl	0
1075	en	Mamadrastras Frenamaricarmen ireneaguiar nandogerman I have been trying to explain to you all afternoon that when they tell you a woman you had to be it is an insult for being a woman but we are never going to agree because you do not see machismo or you are lucky to never have lived it	1
1076	en	ruizmaca ireneaguiar Because a priori people dont roll down their windows and tell us You had to be a woman Not the pedestrians shouting from the sidewalks and berating a woman for driving At least not me And not the female drivers that I meet on the road every day	1
1077	en	BuenDomingo We share point  of  of the Feminism Manual for Beginners of the series made by Estereotipas for ChilangoCom Is feminism a violent movement NO  Feminists have NEVER taken to the streets to kill anyone	0
1078	en	And on your bad days Ill love you even more	0
1079	en	AlexdeHoyos Ale I hope you sleep better I wish you the best in your days and nights	0
1080	en	Monkey it is like a woman who sees her husband slide his gaze on another woman They are already alert and that Uribe takes care of himself It falls because it falls	0
1081	en	The bad SEGOB loses the opportunity to have tatclouthier in its ranks The good it will elevate the level of debate in the chamber The best his ideals continue to work in favor of Mexico And she reaffirms herself as a congruent woman to her positions	0
1082	en	MashiRafael How many times the same tweet You look like the crazy old woman from the tweet Ha ha	0
1083	en	Miss Bagua said well but not buying votes either as you understand You are very conchuda and a real scoundrel for a woman You dont have blood on your face what a shame for us women	0
1084	en	People screw Billie Eil ish for wearing baggy clothes and not showing her body like every woman does it seems that a requirement to be a woman is to wear tight clothes all the time	1
1085	en	I need to learn to be prudish	0
1086	en	ilysbrenda Buy yourself a life crazy A lot of feminism but the sisterhood you go through the ortho	1
1087	en	TakeTopYT Women shouldnt be so cagonies in that situation they should hold onto pineapples there is no other option if they let those lefthanded mines kick them	1
1088	en	Women should not wear makeup they are beautiful just because they exist	0
1089	en	dennissaurio nonainonai Beamacu  airun  Cuetos beranturiano ireneortuno salamuponyou terpdlm DianaLovar So I dont think like you are supposed to hate women Is that Lets see if Im not going to be the one who is      special                             What a fabric	0
1090	en	I do not understand women today  or I am an alien	1
1091	en	dolo Manu  It would also be necessary to add the image of other Argentine legends such as Gabi Sabatini and Lucha Aimar ThanksManu Argentine Pride	0
1092	en	MomoOrihime IM DISCONNECTED WITH EVIL LAUGH WHEN HE ENTERS THE KITCHEN	0
1093	en	Well Im going back to the kitchen Can you help me open the pot of flour	0
1094	en	Upon reaching the kitchen she turned to see her friend she was smiling with apparent amusement      What did you keep from	0
1095	en	Felipeee wake up the mud leaves you up to the task  Send her to scrub stairs there are no cameras or anything exclusive Another brutal photo of Do    a Letizia humiliating Queen Sofia dynamite the Royal House  via Periodistadigit	1
1096	en	tomatitx Aunt is that you called her a fucking Nazi girl whore fucking	0
1097	en	naxoxan DivintyLife  FrancescV What does the girl say is that she has only given HER opinion just as I dont know how to read can you help me Do you speak in the plural It is because he accuses me of saying you to him That of whom he spoke He explained that of his answer and he tells me that I dont understand	0
1098	en	Often post ot you are giving me you look like a child but you know them all irrelevant to me	0
1099	en	There is an old quote that says tragedy added to time equals comedy HttpstcomdjYmLqrm	0
1100	en	I love stopping my ass and having my man vent with any of my holes especially for my anus so I cant cum    Hentai AnalLover Puta	0
1101	en	Among the ridiculous of the U in the fox Cecilia P    rez formalizing tweeters and Mourinho I dont know who has been worse	0
1102	en	God the people who include trans men of feminism saying that they are allies and that they are collateral victims they disgust me terribly a trans man can suffer as much machismo as a cis woman the only thing they do is make us invisible as if you were out of it	0
1103	en	I am like a little girl I throw a tantrum over everything	0
1104	en	You seem like a fucking fantasy to me       I am a fantasy	0
1105	en	ireari AtreidesPablo puigdeminion balkraix Becmoon Youre taking a long time to block me you crazy pussy	1
1106	en	A lot of feminism but you eat the one they like and youre a fucking whore no correlation	1
1107	en	Woman at the wheel constant security	0
1108	en	CEValparaiso NicoleLayana  Soldierdaniel ProtecVina GabrielHuber Hahahahaha woman at the wheel and for that firefighting resources are spent is the last straw a crane by ready	1
1109	en	The statistics may be a bit biased but it is clear that women comply more with the Traffic regulations And yes this is BETTER driving Recommended	0
1110	en	I hate living in a macho country where people believe that because you are a woman at the wheel they can disrespect you	0
1111	en	Woman at the wheel constant danger    Asshole  Its just a joke  ASSHOLE And how comfortable you	1
1112	en	How crabby those guys who come with their macho mentality all wrong to say that women should not drive for the simple fact of being women how crazy	1
1113	en	Incredible that they do not throw him out of school CHABON DEFENDED HIMSELF SAYING THAT WOMEN HAVE TO BE HIT  And on top of that she has to apologize to him  This is too much	1
1114	en	TobiiiBj Todays women no longer respect anything	1
1115	en	What women today go to at the stadium haha they will never know what love is at that institution	1
1116	en	Joycedey Hahahahaha nenaza	1
1117	en	IsabelRubioSant  Ramboide ReddSquall  protestona If the complainant had been a man surely they would have laughed at him calling him a nenaza for me it is not an insult for this type of people yes or something like that  Who is like that is with everyone	1
1118	en	RyukenBlade ElTigredeNaniwa BehindTGames by the way did the asshole babe in the end review the Wolfenstein	1
1119	en	RPPNoticias You think your son has married a lizard	1
1120	en	They use the word      woman boy or girl    as an insult  The toys they give to girls are      babies kitchenettes brooms and makeup    They say      bitch or feminazi      for defending yourself or not staying silent	1
1121	en	Her course is full of prolife macho men and they call her feminazi Gajshsdudbd that disgusts bpm	0
1122	en	AmbarSmtih      A few minutes later she finished breakfast and went to the kitchen to wash all the dishes then leaving them in the cart so they could take it away later At the end of everything he took his bathing suit out of his closet and put it on there and then went to the terrace	0
1123	en	Dariadubs Ni    ata when I see you Ill slap you in the ass	0
1124	en	Q  trigue undosytess I am going to refute you child cancer patients and those who support them are not a sect and they know how to carry out their solidarity campaigns without appropriating and fattening the city that belongs to everyone	0
1125	en	SoniaAndolz gabrielrufian Look Nazi girl You have to look for racists among your yellow ties Like it or not Ribera will be your president and you will notice it You can always go to Venezuela or Chiquitistan but here you have leftovers We do not want Nazi Catalans Go to israel	0
1126	en	ManzanaAntiFem Feminists do not understand the difference between masculinity and machismo much less will they understand what a macho man is	1
1127	en	StopHembristas As if feminists did not do the same with people who do not share their opinion	1
1128	en	Perlap acuerpar enslaves women in addition to making them ugly thats why feminists who wear makeup are pathetic	1
1129	en	Today is the day of Teleantioquia is in fashion At  pm Claudias story He lost more than  kilos in weight for health reasons and he does not know how to dress She still feels like a pound woman A change of life SierralopezJuan Camilo Herrera yilmargomez	0
1130	en	Ride on me like a woman we will make it to      la jineta      Good  est s comfortable      ASA As you penetrate dagger butter to the less I kiss you on the mouth give kisses tongue wild dirty and yet so sweet	1
1131	en	I love you And I would give anything to be there again Thank you for making me enjoy like a little girl Thanks for doing magic I hope we see each other soon I love you again SFDKoficial yozatu	0
1132	en	fernandogot TigresaOriente elcomercioperu I dont like you look like a whore you disappoint me tigress from the East	1
1133	en	In the end I tattoo it how crazy I am in the pussy	0
1134	en	CNNChile A poor comment as always from a man who insults women  You are never going to be a true woman to be a woman you are not born	0
1135	en	I missed the chapter where they teach you that to be a woman you must have great aunts	0
1136	en	semimorocha donatoarg If a woman to not feel less needs to wear an e to be inclusive not only is she a asshole included in the assholes of the century but she lacks a lot to be a woman	0
1137	en	Women           drive   safer than men           Woman at the wheel constant safety	0
1138	en	My first neuro class and all wrong the doctor saying that there are things that women should not do that it is up to men  THAT IF THERE WERE A PRESIDENT SHE WOULD BE VIOLENT FOR BEING LIKE A MAN  SIT LADY	1
1139	en	Women should not wear makeup they are beautiful just by existing	0
1140	en	diosdelalluvia Marotillo  Tecnc Following the trail that women must be believed and men not	1
1141	en	karolmeneses  rilorug dantevalkrist Turcoviejo They are trained in hatred of women that is why they prefer children Hatred of women is very evident considered an inferior being We can see recent statements from the Bishop of Mexico it is a worse sin to have an abortion than to be a pedophile And many etc	0
1142	en	Bossman  this provokes the fake feminism that they sell to todays women	1
1143	en	What happens to women today who say that to forgive an infidelity is love dont mommy where your queer dignity remains	1
1144	en	INTRAPlERNOSO Obradors old man the lopitos the chocoflan the stupid lizard by bety m ller and other brunette	0
1145	en	When you try to reason with a feminazi	1
1146	en	aleberon matoas I said Argentina is feminazi	1
1147	en	OlimpiaDeGouge Dont you rule your house and you want to rule here Woman you had to be	1
1148	en	If that bitch drives you crazy or there my nigga dont screw	1
1149	en	Today my husband was buying a pair of pants and the woman brought him one that was tight and tight Everyone in the store told him that he looked beautiful sexy and he came up to me and asked me how do I really look and I said you look like a whore in tights	0
1150	en	I want to go to a fuck where they put me A crazy pod from  like  times a night an orgasm that song	0
1151	en	Im going to go crazy with a headache	0
1152	en	Did veelxboy come up with AU as an excuse to be a girl	0
1153	en	A lot of green heart and a lot of feminism but he says bitch to a girl he doesnt know while saying anything about her I love clear doubles	0
1154	en	Woman at the wheel constant danger	1
1155	en	Femialaska femialdana Do you think women should not be urologists	0
1156	en	D aDelGamer Im a gamer not because I dont have a life but because I hate minority women	1
1157	en	Its okay if todays women dont want to be mothers lets stop putting social pressure on them	0
1158	en	JaviOdL elchiringuitotv Cry baby	1
1159	en	Which are tweets from three years ago people That Cepeda a few months ago was talking about losing his masculinity due to a kiss between two guys that Mimi called Alfred nenaza because of a scream That people review their behaviors and LEARN Or not But there will be time for that	1
1160	en	ForgottenArt WildSpain GavryelLeZelote  Nirvanera AveJennyx You had to be a woman Panty iron babe youre a slut make yourself respected etc There are many such phrases if that is not patriarchy you will tell me what it is	1
1161	en	Luis Notebook Do you only want him for the money Oh oh oh lizard	1
1162	en	sunshinexmiley I like it the same you detect the delay at a distance and thus avoid eating a hock from some victimist feminine	1
1163	en	When the dog follows me to the kitchen thinking that I will give him food but he only gets something for me	0
1164	en	ghitis To the tomboyish tomboy of Gallo Claudio we must tell him to mount another wasteful consultation and try to adjust for Petroilo what he needs and they will lose again their results in Colombia will be cyclical forever  lose for corrupt	0
1165	en	How to forget feminists and religion and how to put aside the notebooks and the repentant	0
1166	en	A girl who wants to live her life as she wishes suddenly becomes transphobic since she does not include trans people in her bed     Where the feminists who fought for the sexual liberation of women were left they are needed haha	0
1167	en	Ill be there when you cry and when you laugh  in your days of melandol a and in your joys I ll be there when you sleep and when you dream in your deepest fears and in your coldest nights	0
1168	en	MyMasGrandeDeseoEsThat love never fails in your days	0
1169	en	Its horrible to be in your days and wanting to fuck a bottle of chocolate snow and not being able to	0
1170	en	RuloTanki PrinncessRoyal Uy walk in your days Hahaha	1
1171	en	Bitch youre mijaaa stop it	1
1172	en	DannyPerez Feel like an important woman one who is worthwhile a woman who is very loved for her love	0
1173	en	I need it to be cold now  And go out in Bilbao for a walk in the afternoon  evening See the Christmas lights as a little girl and accompanied by someone who loves me and takes good care of me	0
1174	en	Marichuli in the first one you look like a fucking Greek sculpture dont fuck around	0
1175	en	Stop being so moralistic and start to think that the body is the maximum expression of art dont be inhibited just because someone thinks you are a whore	0
1176	en	What about Falangito and Nancy pruss    s besides being a sign of imbecility is of evil people very evil As much evil as cancer mad You have to be a bad person to mess it up like he did	0
1177	en	PacoDelMazo thanks for the recommendation  Im already on my new path to being a fit girl with InstaFitApp Note I feel like I cant walk	0
1178	en	What if I use the limit account to be a girl and I leave it to follow my topic	0
1179	en	annflin Toi too old to be an average skin girl	0
1180	en	Written by my dear colleague J se Carlos Mojigata Sociedad We have advanced incredibly in our technology and in science but we have incredibly stayed in prehistory in our way of	0
1181	en	Women shouldnt wear makeup they are beautiful just because they exist	0
1182	en	Are you also      feminazi	1
1183	en	gothamangel VAntunano  Bobby  FRANCISCOJVERD  ANDROMACO EPN So that in a few months you dont start scrubbing	0
1184	en	I dont understand assholes my age  younger  older a few years They say that a boy who hangs out with girls is gay and if a girl hangs out with boys he is tomboy But if a boy meets a girl they are a couple	0
1185	en	MNAnoticies  JoseMar Ignorant girl and more FATHER	0
1186	en	MyHyV marina has been perfectly described by nagore little girl stupid capricious	0
1187	en	Nagore has perfectly defined Marina she is a child liar and spoiled myhyv	0
1188	en	PriscilaTrs Bb delights in the ass I will not let you rest even when you are in your days rich mommy I would spend the morning giving pleasure to that delicious ass tomorrow afternoon and night until you make you scream with pleasure	1
1189	en	Juan David is a gifted bitch who goes with anyone and changes everyone and after the fact he says that his friends are ugly except for us obviously ahre bai	1
1190	en	Kairiheart As if I were to believe that those idiots who neglect this bitch In the house they will come to protect her rather they will be just like you having what you wanted so much when waiting with open legs for the first one to come to you	1
1191	en	TheGentlemanACB has blocked the filthy bitch and my name is Xavi	1
1192	en	Followers who tell me things like why useless If you seem like a good girl I dont understand how such a beautiful woman is so depressed  What does one thing have to do with the other friend Do they have a fart in the head	0
1193	en	You have to have ZERO DIGNITY to be a woman and participate in a competition where you are treated like secondclass trash Sometimes women do not help ourselves in the face of sexist attacks	0
1194	en	In social networks a lot of feminism but they do not apply it in everyday life S caretaje	1
1195	en	A lot I decide the where when and with whom and then a girl turns green for dancing with two friends the way she wants and it would also work for me if he had done it eh That here a lot of feminism but at the moment of truth  that feminism is EQUALITY	0
1196	en	Women should not use makeup or filters they are already beautiful just for existing	0
1197	en	DocuZamora carmenaidalazo Me too and I am not a woman it is the dynamics of the tweet there are always people who are not very educated or ignorant Now that if women have to be treated differently because they are more delicate rudeness against the female sex is worse lack of chivalry right	1
1198	en	camilaza nenaza  anonymous boludazo	1
1199	en	SergioAnubarak  sergiolaca MdeMochuelo DayoScript Of course a painter is the same as a Feminazi who believes that the letter o discriminates against her	1
1200	en	father came and called us all to the kitchen put us in a circle and said tomorrow no laburooo we did mini pogo here the one who wants is bored	0
1201	en	I got  cockroach in my food yuck I went to complain to the manager he came to my table and grabbed my plate and told me come on Im going and when he got to the kitchen he took the cuca and put it in the container at the same time fixed matter he told me cross contamination PS Maldetta comeda chena	0
1202	en	raquelsastrecom This lady should be concerned about those parents who in front of their children talk about niggas shitty Moors fags and gypsies about go wash up or about woman you had to be and other shit  That if it provokes bullying Being a bastard is something you learn at home	1
1203	en	felipekast This tomboy who lives off the salary of tvn National state All Chileans pay lefthanders live from the state Ascotvn lefthanded  see tvn	0
1204	en	firecrackerx And then they want us to stay calm when they systematically say things such that all whores you had to be a woman etc How little those delicate troll egos must have put up with	1
1205	en	ksoniRacing now the feminists will jump to kill you	1
1206	en	I will love you like a  year old girl but I will prove it to you as a Bronx era Tons k papi t wa shupar the donkey	0
1207	en	norimatsumoto nanoaoi demaSnoD plumilladebombi DieKarmatron Surely that argument has won you some discussion on the internet right  V You are over  and your best argument is formulated as a yearold girl Seriously more pitiful impossible	0
1208	en	Brother  is seriously thinking about being a boy or having surgery to be a woman because being a woman is cooler I want to kiss him	0
1209	en	After watching the weather on Tele a doubt invades me    In the interview to be a weather girl as before to be a secretary they counted the beats per minute  they count the syllables per minute  The woman has not taken a breath for two minutes	0
1210	en	crazyarmyforBTS mirosgs BTStwt I wear a  and it is big to be a girl XD  THE HEELS DO NOT FIT LPM  BECAUSE MY FOOT IS OTHERWISE FROM BEING BIG IT IS FAT WAMO SUICIDARNO BTStwt MPN BTS BTSARMY   t co  DwjhKRTOD	0
1211	en	ocrammro Hahaha are you prudish now	0
1212	en	Woman at the wheel constant security seguridadvial	0
1213	en	Corrientes en el aire  A serious motorcyclist after the collision with a suspected truck in a millionaire cause A woman at the wheel of a truck on which the Federal Prosecutors Office of Corrientes has set its sights on the   LRcKLwGj	0
1214	en	Cayourqueen Im really sorry that happened to you but its sad that some men treat women like sex toys and thats not right As a man I feel bad about my gender Its disappointing women have to be respected	0
1215	en	ELPINCHEGUERO AristeguiOnline Pajaropolitico brozoxmiswebs RuidoEnLaRed PartidoMorenaMx  cesamo SinEmbargoMX MegafonoMx LaNetaSiempre DrNetas Another lizard that they will keep	1
1216	en	I admire people who go out cold hopefully I go from my room to the kitchen	0
1217	en	I ate like  fried cakes and I dont eat more because there are no more on the plate but in one of those I go to the kitchen and weigh  more I dont have crazy selfcontrol	0
1218	en	Karigonro This tomboy is harmful to the Guatemalan people the maintenance of his NGO is also very expensive and the niece takes the same path OUTSIDE OF GUATEMALA ALSO	0
1219	en	Every time I disagree with them I am a child xd	0
1220	en	sweetlizzie Surely if you are a woman you enjoy several conquests of feminism I invite you to leave them since feminism does not represent you From wearing pants voting equal pay contraception Leave all that hypocritical Stop using what it took feminists to conquer And read	0
1221	en	In my book it says bitch and it is spoken of in feminine terms but it depends on the translations and the image seems beautiful to me	0
1222	en	This Spanish asshole tw shit what do you realize and shit how is the mere fishy people jump out of the gaming jump out of the sniping the only thing you know how to play is mw embarrassed we are in  motherfucker cb you look like a whore with rage looking for a bug now that is your nickname fishing bug	1
1223	en	The crazy baby girl disappeared I never heard from her again	0
1224	en	Another interesting conversation X How tall are you  A lot to be a girl X and thats it haha   haj X You seemed shorter but it works the same way    Im leaving life	1
1225	en	It bites them as a virgin prude and is already pedaling virula again	0
1226	en	BeatrizTalegon Well yours are going to call you from nenaza to  Quita Not That the phalanx wanted to save Garc a Lorca Or was it the other way around I dont know anything anymore They are all day rewriting history misrepresenting blatantly lying  You said it was a phalanx right I am fatal	1
1227	en	You know youve gotten older when you start washing dishes to disconnect	0
1228	en	tumbaburross Of all this the best thing is that  the EXPRIISTS are going to screw up the PRIISTAS And that if it hurts and it will continue to hurt MANYSSSSS  If we go with AMLO so that he can achieve it	0
1229	en	My mother If you leave the country you will know how hard life is because you dont even deign to wash the things you use	0
1230	en	What envy those mines who have beautifully perfect legs without blemishes without scars My legs are full of scars because I was always a barbarian tomboy	0
1231	en	seroc verdeandoweb Because it is impossible for you they call her a girl for not calling her a girl and you are a woman with a good pair of ovaries noesporn	0
1232	en	publicoes Ni    ata pretty posh look	0
1233	en	Mom and Woman you had to be They have been all the      Arguments      or what a      lord      has considered as insults against me in a collision on the road I will not go into saying who was right but if he ever was he lost it to machista retrograde What remains to be done	1
1234	en	The women who put on buttoned skirts and have the buttons bursting I give you some advice DO NOT PUT IT ON always forcing everything WOMAN YOU HAD TO BE  Ha ha ha ha ha ha	1
1235	en	And on your bad days Im going to love you even more	0
1236	en	ReginaBlandon For me whoever takes you as long as it is not me I would not look at you or pay attention to you but since you are a drug dealer garbage I have to do shit to you xD You are shit like your family and friends you are horrible and you are a bitch	1
1237	en	undementemad Yours cannot be Since you look like a woman	0
1238	en	I do not want to praise you as repentant people are used to because I loved you at your time in the right place and I know what you were but I have started to cry like a child because you died  Jaime Sabines SoyJaimeSabines JaimeSabines	0
1239	en	Every detail that we know of the great wedding of the year we like more  theFerragnez	0
1240	en	A lot of feminism but they put it in the ogt when they think they can criticize another girl for doing what is sung with her life	1
1241	en	Who was the first woman behind the wheel in the world	0
1242	en	Who was the first woman behind the wheel in the world	0
1243	en	Here does that woman at the wheel constant danger apply HttpstcoajZVPGxo	1
1244	en	Informate     Who was the first woman behind the wheel in the world	0
1245	en	Loremes  HIJAdeD No one is saying that but if they drink that way they expose themselves to something bad happening to them  it seems that you are one of those who drink like this x the way you refute but hey the idea is that women should not drink like this and apart know well with whom they go out to avoid depraved	1
1246	en	How materialistic women today have become I still remember when we could make them fall in love with pure lies	1
1247	en	elchiringuitotv The myth of Messi has won  of the last  leagues You dont know fool go to Italy to defend your little girl	1
1248	en	I dont even want to imagine how sad the life of a poor devil must be who lives in love with a feminazi	1
1249	en	LaChicaDaNecia YoNoMeCalloBH Surely yes the fault of everything is the prolife the rest just take photos and blame the kitchen	1
1250	en	Amaier  stoph  lauramd  Ceperoi naiblackk NuestraIslaRM  TopOficial  Aitanaot  Cepedaot  Do not call me Aitana ni    ata because she is the same age as Amaia  final gala  Aitana would win UNTIL THEN MARICARMEN	0
1251	en	And I have raised them to  sir and the uncle that you are not a stupid woman had to be and I Sandra calm down that you tear her head off in the end I have charged him what the man wanted because it was already happening directly of the bad drink that was happening	1
