id	language	text	task1
1148	es	si esa zorra te vuelve loco ni ahi my nigga no te enrosques	1
1149	es	"Hoy mi esposo se estaba comprando un pantal n y la tipa le trajo uno que le quedaba strech y apretado 
Todos le dec an en la tienda que se ve a bello sexy y el se acerca a mi y me pregunta a mi como se me ve en serio y dije pareces una puta con mallas"	0
1150	es	Quiero ir a una joda donde me pongan Una vaina loca del  como  veces en la noche un orgasmo esa canci n	0
1151	es	Me voy a volver loca del dolor de cabeza	0
1152	es	veelxboy propuso el AU como excusa para ser chica	0
1153	es	Mucho coraz n verde y mucho feminismo pero le dice  zorra  a una chica que no conoce mientras que dice cualquier cosa de ella Me encantan las dobles claras	0
1154	es	Mujer al volante peligro constante	1
1155	es	Femialaska femialdana  Crees que las mujeres no deber an ser ur logos	0
1156	es	D aDelGamer soy gamer no porque no tengo una vida sino porque odio a las mujeres a las minor as	1
1157	es	Est  bien si las mujeres de hoy en d a no quieren ser madres dejemos de ejercer presi n social en ellas	0
1158	es	JaviOdL elchiringuitotv A llorar nenaza	1
1159	es	Que son tuits de hace tres a os gente Que Cepeda hace unos meses estaba hablando de perder la masculinidad por un beso entre dos t os que Mimi llamaba nenaza a Alfred por un gritito Que la gente revisa sus comportamientos y APRENDE O no Pero ya habr  tiempo para eso	1
1160	es	ForgottenArt WildSpain GavryelLeZelote Nirvanera AveJennyx Mujer ten as q ser Planchabragas nenaza eres una guarra hazte respetaretc Hay muchas frases d esas si eso no es patriarcado ya me dir s q es	1
1161	es	CuadernodeLuis  Solo le quieres por el dinero  Ay ay ay lagartona	1
1162	es	sunshinexmiley Me gusta igual detectas el retraso a distancia y as  evitas comerte un garr n de alguna feminazi victimista	1
1163	es	Cuando el perro me sigue a la cocina creyendo que le dar  comida pero solo pillo algo para mi	0
1164	es	ghitis Al marimacho mamarracho de gallo claudio hay que decirle que monte otra consulta despilfarradora e intente ajustar para Petroilo lo que le hace falta y vuelvan a perder ser n c clicas eternamente sus resultados en Colombia perder por corruptos	0
1165	es	Como olvidar las feministas y la religi n y c mo dejar de lado los cuadernos y los arrepentidos	0
1166	es	"Una chica que desea vivir su vida como desea de repente se vuelve transfoba ya que no incluye a los trans en su cama  
Donde quedaron las feministas que luchaban por la liberaci n sexual de la mujer se las necesita jaja"	0
1167	es	"Estare alli cuando llores
y cuando r as 
en tus dias de melandol a y en tus alegrias
estare alli cuando duermas
y cuando sue es
en tus miedos mas profundos
y en tus noches mas fr as"	0
1168	es	MiMasGrandeDeseoEsQue nunca falte el amor en tus d as	0
1169	es	Es horrible estar en tus d as y quererte chingar un bote de nieve de chocolate y no poder	0
1170	es	RuloTanki PrinncessRoyal Uy andas en tus d as Jajajja	1
1171	es	Zorra que eres mijaaa ya p rale	1
1172	es	DannyPerez Si ntete como una mujer importante una que vale la pena un mujer que es muy amada por su amor	0
1173	es	Necesito que haga fr o ya Y salir por Bilbao a pasear por la tardenoche Ver las luces de Navidad como una ni a peque a y acompa ada de alguien que me quiera y me cuide mucho	0
1174	es	Marichuli en la primera pareces una puta escultura griega no jodas	0
1175	es	Dej  de ser tan moralista y comenz  a pensar que el cuerpo es la m xima expresion del arte no te inhibas solo por que a alguien le pareces una puta	0
1176	es	"MariaBeatle Lo de Falangito y Nancy prus s adem s de ser un s ntoma de imbecilidad es de personas malvadas muy malvadas
Tanta maldad como loca del c ncer Hay que ser mala persona para liarla como la li"	0
1177	es	"PacoDelMazo  gracias por la recomendaci n
Ya estoy en mi nuevo camino para ser chica fit con InstaFitApp 

Nota siento que no puedo caminar"	0
1178	es	Que tal si uso la cuenta de limit para ser chica y esta la dejo para seguir mi tematicA	0
1179	es	annflin Toi muy vieja para ser chica skins promedia	0
1180	es	"Escrito de mi querido compa ero J se Carlos

Mojigata Sociedad

Hemos avanzado increiblemente en nuestra tecnolog a y en la ciencia pero incre blemente nos hemos quedado en la prehistoria en nuestra forma de"	0
1181	es	Las mujeres no deber an maquillarseson hermosas con el simple hecho de existir	0
1182	es	Usted es tambi n  feminazi	1
1183	es	gothamangel VAntunano Bobby FRANCISCOJVERD ANDROMACO EPN Para que en unos meses no empieces a fregar	0
1184	es	No entiendo nada a los gilipollas de mi edadmenoresmayores unos a os Dicen que un chico que se junta con chicas es gay y si una chica se junta con chicos es marimacho Pero si un chico se junta con una chica son pareja	0
1185	es	MNAnoticies JoseMar Ni ata ignorante y PADRE mas	0
1186	es	MyHyV marina ha sido perfectamente descrita por nagore ni ata estupida caprichosa	0
1187	es	"Es que Nagore a definido perfectamente a Marina es una ni ata mentirosa y consentida 
myhyv"	0
1188	es	PriscilaTrs Bb se delicia de culo no te dejar a descansar ni cuando est s en tus d as mamasita rica me pasar a d ndole placer ma ana tarde y noche a ese delicioso culo hasta hacerte gritar de placer	1
1189	es	Juan David es una zorra regaladaque se va con cualquiera y cambia a todo el mundo y tras del hecho dice que sus amigas son feas excepto nosotras obviamente ahre bai	1
1190	es	Kairiheart Como si te fuera a creer que esos idiotas que descuidan a esta zorra En la casa vendr n a protegerle mas bien estar n igual que tu teniendo lo que tanto quer as al esperar de piernas abiertas para el primero que te llegara	1
1191	es	TheGentlemanACB me ha bloqueado la zorra mugrosa y eso que me llamo Xavi	1
1192	es	"Seguidores que me dicen cosas como
por qu  in til Si pareces una buena chica
no entiendo c mo una mujer tan hermosa est  tan deprimida

Qu  tiene que ver una cosa con la otra amigooo Acaso tienen un pedo en la cabeza"	0
1193	es	Hay que tener CERO DIGNIDAD para ser mujer y participar en una competencia donde te tratan como basura de segunda clase A veces las mujeres no nos ayudamos a nosotras mismas ante los ataques machistas	0
1194	es	En las redes sociales mucho feminismo pero no lo aplican en la vida cotidiana S caretaje	1
1195	es	Mucho yo decido el donde el cuando y con qui n y luego se pone verde a una chica por bailar con dos amigos de la manera que le da la gana y tambi n me vale si lo hubiese hecho  l eh Que aqu  mucho feminismo pero a la hora de la verdad que el feminismo es IGUALDAD	0
1196	es	Las mujeres no deber an usar maquillaje ni filtros ya son hermosas solo por existir	0
1197	es	"DocuZamora carmenaidalazo A mi tambi n y no soy mujer es la din mica del tuiter siempre hay gente poco educada o ignorante 
Ahora eso si a las mujeres hay que tratarlas distinto porque son m s delicadas es peor la groser a contra el sexo femenino falta de caballerosidad  o no"	1
1198	es	camilaza nenaza   anonimazo boludazo	1
1199	es	SergioAnubarak sergiolaca MdeMochuelo DayoScript Claro un pintor es igual que una feminazi que cree que la letra o la discrimina	1
1200	es	padre lleg  y nos llam  a todes a la cocina nos puso en ronda y dijo ma ana no laburooo hicimos mini pogo aca se aburre el que quiere	0
1201	es	"Me sali   cucaracha en la comida q asco fui a reclamarle al gerente lleg  a mi mesa agarro mi plato y me dijo  venga voy y al llegar a la cocina tom  la cuca y la puso n el recipiente d a la par asunto arreglado me dijo contaminaci n cruzada
Pd Maldetta comeda chena"	0
1202	es	raquelsastrecom Deberia preocuparse esta se ora por esos padres que delante de sus hijos hablan de negratas moros de mierda maricones y gitanazos del vete a fregar o del mujer tenias que ser y dem s mierda Eso si provoca bullying Ser un cabr n es algo que se aprende en casa	1
1203	es	felipekast Esta marimacho q vive del sueldazo de tvn Estado nacionalq todos los chilenos pagamoslos zurdos viven del estadoq ascotvn zurdos  ver tvn	0
1204	es	firecrackerx Y luego pretenden que nos quedemos tranquilitas cuando sistem ticamente dicen cosas tal que todas putas mujer ten as que ser etc Qu  poquito tienen que haber aguantado esos delicados egos de trol	1
1205	es	ksoniRacing ahora te van a saltar las feministas a matarte	1
1206	es	Te amar  como una ni a de  a os pero te lo demostrar  como una  era del Bronx Tons k papi t wa shupar el burro	0
1207	es	"norimatsumoto nanoaoi demaSnoD plumilladebombi DieKarmatron Seguro que ese argumento te ha hecho ganar alguna discusi n en internet  no V
Tienes m s de  y tu mejor argumento est  formulado como una ni a de  a os
En serio m s lastimero imposible"	0
1208	es	Hermano  est  pensando seriamente seguir siendo var n u operarse para ser mujer porque ser mujer es m s genial lo quiero besar	0
1209	es	"Despu s de ver el tiempo en Tele me invade una duda 
En la entrevista para ser chica del tiempo al igual que antes para ser secretaria te contaban las pulsaciones por minuto les cuentan las s labas por minuto La mujer no ha cogido aire durante los dos minutos"	0
1210	es	"crazyarmyforBTS mirosgs BTStwt Yo calzo del  y es grande para ser chica XD

LOS TACONES NO ME QUEDAN LPM

PORQUE MI PIE APARTE DE SER GRANDE EST  GORDITO WAMO A SUICIDARNO
BTStwt MPN BTS BTSARMY"	0
1211	es	ocrammro Jajaja ahora sos mojigata	0
1212	es	Mujer al volante seguridad constante seguridadvial	0
1213	es	Corrientes en el aire  Un motociclista grave tras el choque con una camioneta sospechada en una causa millonariaUna mujer al volante de una camioneta sobre la cual la Fiscal a Federal de Corrientes tiene puesta la mirada en el	0
1214	es	Cayourqueen Lo siento mucho que te haya pasado pero es triste que algunos hombres traten a las mujeres como juguetes sexuales y eso no est  bien Como hombre me siento mal por mi g nero Es decepcionante a las mujeres hay que respetarlas	0
1215	es	ELPINCHEGUERO AristeguiOnline Pajaropolitico brozoxmiswebs RuidoEnLaRed PartidoMorenaMx cesamo SinEmbargoMX MegafonoMx LaNetaSiempre DrNetas Otra lagartona que van a mantener	1
1216	es	Admiro a la gente que sale con frio yo con suerte voy de mi pieza a la cocina	0
1217	es	me com  como  tortas fritas y no como m s porque no hay mas en el plato pero en una de esas voy a la cocina y lastro  m s no tengo autocontrol loco	0
1218	es	Karigonro Est  marimacho es da ina para el pueblo de Guatemala adem s es carisimo la manutenci n de su ONG y la sobrina lleva el mismo camino FUERA DE GUATEMALA TAMBI N	0
1219	es	Cada vez que no estoy de acuerdo con ellos soy una ni ata xd	0
1220	es	sweetlizzie Seguramente si sos mujer gozas de varias conquistas del feminismo  Te invito a dejarlas ya q no te representa el feminismo Desde usar pantal n  votar igualdad  salarial anticoncepcion Deja todo eso hip crita Deja de usar lo q a las feministas les llevo conquistar  Y lee	0
1221	es	en mi libro dice zorra y se habla de ella en femenino pero depende de las traducciones adem s la imagen me parece preciosa	0
1222	es	Este pendejo espa ol tw mierdas de qu  te das cuentas y mierda como es la gente mera pescabicho salte del gaming salte del sniping lo  nico q sabes jugar es mw aboch rnate estamos en  hijueputa cb pareces una puta con rabia buscando bicho ahora ese es tu apodo pesca bicho	1
1223	es	La loca del bebito desapareci  Nunca mas escuch  de ella	0
1224	es	"Otra conversaci n interesante
X  Cu nto mides
 Mucho para ser chica
X  y eso es jaja
  jaj
X Parec as m s bajita pero me sirve igual 
 me voy de la vida"	1
1225	es	Se las pica de mojigata virgen y ya anda pedaleando virula otra vez	0
1226	es	"BeatrizTalegon Pues los suyos le van a llamar desde nenaza hasta
Quita No Que la falange quiso salvar a Garc a Lorca
O era al rev s
Ya no s  nada Est n todo el d a rescribiendo la historia tergiversando mintiendo descaradamente
Ha dicho q era de falange no
Estoy fatal"	1
1227	es	Sabes que te has hecho mayor cuando para desconectar te pones a fregar platos	0
1228	es	tumbaburross De todo esto lo mas bueno es que los EXPRIISTAS van a fregar a los PRIISTAS Y eso si les duele y les va a seguir doliendo a MUCHOSSSSSS Si vamos com AMLO para que lologre	0
1229	es	Mi mam  Si te llegas a ir del pa s vas a saber lo dura que es la vida porque ni siquiera te dignas a fregar las cosas que usas	0
1230	es	Qu  envidia esas minas que tienen las piernas hermosamente perfectas sin manchas sin cicatrices Yo tengo las piernas llenas de cicatrices porque siempre fui una marimacho b rbara	0
1231	es	seroc verdeandoweb Porque a t  es imposible  la llaman ni a por no decirle ni ata   y t  eres una mujer con un buen par de ovarios  noesporn	0
1232	es	publicoes Ni ata pija bastante facha	0
1233	es	Mama y Mujer ten as que ser Han sido todos los  Argumentos  o lo q un  se or  ha considerado como insultos en mi contra en un encontronazo en carretera No entrar  a decir qui n ten a raz n pero si alguna vez la tuvo la perdi  por machista retrogrado  Lo que queda por hacer	1
1234	es	Las minas que se ponen las polleras abotonadas y les quedan los botones reventando les doy un consejo NO S  LA PONGAN siempre forzando todo MUJER TENIAS QUE SER  Jajajajajaja	1
1235	es	Y en tus d as malos voy a quererte aun m s	0
1236	es	ReginaBlandon Por mi que te coja el que sea con tal que no sea yo ni te miraria ni te haria caso pero como eres una basura narcotraficante tengo que hacerte mierda xD  Eres mierda como tu familia y amigos eres horrible y eres zorra	1
1237	es	undementemad El tuyo no puede ser Ya que te ves como una mujer	0
1238	es	"Yo no quiero elogiarte como acostumbran los arrepentidos porque te quise a tu hora en el lugar preciso y harto s  lo que fuiste pero me he puesto a llorar como una ni a porque te moriste 

Jaime Sabines
SoyJaimeSabines
JaimeSabines"	0
1239	es	Cada detalle que conocemos de la gran boda del a o nos gusta m s   theFerragnez	0
1240	es	Mucho feminismo pero se lo meten en el ogt cuando se creen que pueden criticar a otra piba por hacer con su vida lo que se le canta	1
1241	es	Qui n fue la primera mujer al volante en el mundo	0
1242	es	Qui n fue la primera mujer al volante en el mundo	0
1243	es	Aqu  s  aplica eso de mujer al volante peligro constante	1
1244	es	Informate    Qui n fue la primera mujer al volante en el mundo	0
1245	es	Loremes HIJAdeD Nadie esta diciendo eso pero so beben asi se exponen a que les suceda algo malo parece que eres de las que bebes asi x la forma como refutas pero bueno la idea es que las mujeres no deberian beber asi y aparte conocer bien con quien salen para evitar a depravados	1
1246	es	Que materialistas se han vuelto las mujeres de hoy en d a a n recuerdo cuando las pod amos enamorar con puras mentiras	1
1247	es	elchiringuitotv El mito de Messi ha ganado  de las   ltimas ligas no te enteras bobo vete a Italia a defender a tu nenaza	1
1248	es	No quiero ni imaginar lo triste que debe ser la vida de un pobre diablo que vive enamorado de una feminazi	1
1249	es	LaChicaDaNecia YoNoMeCalloBH Seguramente si la culpa de todo son los pro vida los dem s solo tomar fotos y echar la culp pueden a la cocina	1
1250	es	"Amaier stoph lauramd Ceperoi naiblackk NuestraIslaRM TopOficial Aitanaot Cepedaot  T  no me vengas a llamar a Aitana ni ata porque tiene la misma edad que Amaia
 ahora celebrasen la gala finalganar a Aitana
HASTA LUEGO MARICARMEN"	0
1251	es	Y yo las hemos subido a  se or y el tio que no que eres tonta mujer tenias que ser y yo Sandra calmate que le arrancas la cabeza al final le he cobrado lo que el se or queria por que ya directamente pasaba del mal trago que estaba pasando	1
1252	es	Francisca Valenzuela critic  a las feministas que hicieron un esc ndalo por fotos de Kel Calder n en lencer a	0
1253	es	"Camisa cl sica oxford manga corta  Disponible

Porque en Sipheca pensamos un tu Protecci nCorporal tambi n nos importa que tu apariencia sea impecable en tus d as laborables  Sipheca Protecci n de pies a cabeza
SeguridadIndustrial
 Seguridad Maracaibo Venezuela Sep"	0
1254	es	Y cuando est s en tus d as malos te voy a querer a n m s	0
1255	es	"Siempre me han etiquetado como una mujer fuerte y valiente sobretodo
Creo que hoy la mujer fuerte dej  ver su lado m s vulnerable
Yo me pregunto  todas sienten esto
Los cambios tan"	0
1256	es	Onda re ir a a ver Abel Pintos pero s  que llorar a como una ni a todo el recital y no da o voy con peluca y pollera o no voy	0
1257	es	Josecaampoy La loca del parque	0
1258	es	babadmerchan lopezobrador SREmx CancilleriaEc VIL MOJIGATA ESA ALVARADO	0
1259	es	Me mando esto un amigo ya solo me queda el odio a las mujeres y minor as y sere gamer	0
1260	es	retoelementos RetoActores    odio a las mujeres del equipo fitness son unas chismosas mitoteras que para todo andan opinando	0
1261	es	blessxdbieber FachaPiole evansfaso Ah mira no sab a que eras na mujer trans   pucha las sorpresitas que se traen las mujeres de hoy en d a	0
1262	es	El Lazarillo de Tormes una nenaza al lado de esto	1
1263	es	Yo cada vez que escucho la palabra Feminazi	0
1264	es	"LupitaRivera Ac  llueve y sale el sol de manera intermitente
Gracias muy amable
Buen provecho con ese caf  Sale volando a la cocina a preparar uno
Recibido gracias va de retache"	0
1265	es	Lo mucho que le debe el mundo del autom vil a las mujeres Hasta hace muy poco tiempo ver a una mujer conduciendo y escuchar frases como  mujer al volante peligro constante  o  mujer ten as que ser  era  La entrada Lo mucho que le debe el mundo	1
1266	es	"chinchillita Agregar que yo tb respeto a las feministas pero siempre y cuando tengan mentalidad objetiva y l gica

Y te apoyo en eso que NO sean extremistas porque los extremos durante nuestra historia nos han llevado a desastres totales"	1
1267	es	todonoticias Las feministas no odian a los hombres Y esa noticia pelotuda es de Rusia rusiaaaa	0
1268	es	Todo es risa y diversi n hasta que est s en tus d as y es depresi n y llanto	0
1269	es	Y en tus d as malos te voy a querer un poco m s	0
1270	es	Lista caliente y zorra Registrate aqu     sexdate escort snapchat teen hotties calientitas addme cita	1
1271	es	Si esa zorra te vuelve loco ni ahi mi niga no te enrozques	1
1272	es	AnnaMiltn  Ri  bastante tranquilo sin ser capaz de que su hermana dijese tanta estupidez junta  Cari o no s  por qui n me tomas Ni entiendo como t  eres capaz de mezclarte con humanos tan f cilmente quiz s ser  por lo zorra que te cre  pap  Pero da igual divi rtete con el humano	1
1273	es	AManteca maiderCorral es machista cuando se incluye a la mujer en el concepto de hombre lenguaje inclusivo Adem s de que da a entender que para ser mujer como tal debes casarte con un hombre	0
1274	es	Soy bastante alta para ser chica mido	1
1275	es	CarlosIvan JLCastroCordoba IvanDuque Toda la raz n nosotros somos la cultura mojigata	0
1276	es	Los  que ensayamos  esa  canci n me pongo roja como un tomate y no le puedo sostener la mirada a nadie Al final s  era un poco mojigata   Quien lo dir a	0
1277	es	"reneaam FTornello SChecoPerez No seas nenaza
ro dejo la acdemia de Ferrari para firmar con su maximo rival duro un a o do estadisticamente tiene peores n meros que Ocon ro Leclerc es un campeon en potencia gano en todas las categor as previas y por amplio margen parecido a Vettel  sigo"	1
1278	es	HayNoticia Nenaza el r cord lo tengo yo con	1
1279	es	legendario Anita la gorda lagartona no traga la droga latina	0
1280	es	Cuando vas a la cocina y se te olvida si te toca fregar comer o revisar la nevera	0
1281	es	Mira ve a casa de Hayley os pon is en cuarentena y ahora voy y os llevo dalsy y sopa de sobre que es lo  nico que s  cocinar sin prender fuego a la cocina	0
1282	es	Con el paso del tiempo te convences de que prefieres tener tranquilidad a tener raz n y con eso te quedas y con eso ganas  calidad en tus d as	0
1283	es	sandyputiesposa Mmm que deliciosa zorra haces que me ponga tieso y con ganas de mamar ese par de tetotas y darte duro con la macana	1
1284	es	Tan natural como una mujer en primera cita jajaja	0
1285	es	dadctor Ay  s   Tanto he cambiado Jo muchas gracias Al menos alguien me ha dejado de ver como una ni a  Te he echado de menos	0
1286	es	PARA SER MUJER ERES BASTANTE GRACIOSA llega muy pronto a TeatrosLuchana de la mano de VirginiaRiezu A partir del  disfruta de un show donde reina el humor absurdo la irreverencia la ternura y la interacci n con el p blico  No te lo pierdas	0
1287	es	romandelcampo caropgr lamentablemente asi es Turquia es uno de los peores paises para ser mujer ElPlanDeZeynep MadreMega Anne ElMomentoEsAhora LosNi osPrimero	0
1288	es	Que opinas al respecto de que las mujeres no deber an tener problema de estar en topless en la playa Es producto del machismo   No no es problema de machismo el pecho femenino no es lo mismo que el masculino y el tener que	0
1289	es	Las mujeres no deber an primero aprender a caminar con tacos antes de sal r a caminar a la calle como pollos discapacitados	0
1290	es	payto catralapulido No  f jate que no soy igual que ese tipo de mujeres pero la vida te ense a quien es quien Parece que a las mujeres de hoy en d a les gusta que se les de todo en bandeja hay que ganarme a pulso lo que uno quer s tener y no colgarce de alguien para tener pantalla	1
1291	es	Luji Ufa las mujeres de hoy en dia son muy exigentes mejor vuelvo a los  donde mi pelo estaba de moda y era furor ah	0
1292	es	burnedepistle  Suelta una risita y niega con la cabeza bajando a por los botes de ramen a la cocina	0
1293	es	HCBCDMX NTelevisacom reporteronte Ahora el ser panadero as  como pertenecer a la cocina es un castigo dentro del HCBCDMX BomberoIsmael es una escoria para la sociedad que creci  con la ayuda de la gente y del mismo pueblo quien lo apoyo solo por la empat a hacia el bombero Mismos quien han sido traicionados	0
1294	es	cgerardflores Te mamaste ya se puso a fregar por todos lados jajajajaja	0
1295	es	MagaliDefelippe Por qu  te dijo marimacho jajaja	0
1296	es	Es que pareces una puta ni ata con echarme la culpa hasta de respirar	0
1297	es	Yo se que co o es calocha quer a ver que dec as ya veo que no sirves mujer tenias que ser	1
1298	es	qu  son peores las kpopers ofendidas o las feministas ofendidas	1
1299	es	"o tal vez te deje despu s de hacerlo
como una mujer despechada"	0
1300	es	"Maestra usted es como una ni a chiquita
 Por qu  dices eso Alexa
Mire sus pies no alcanzan el piso"	0
1301	es	Acabo de ver como una ni a le pegaba a una m quina expendedora varias veces y la abuela no le ha dicho n  NADA	0
1302	es	Ahora resulta que hay manual para ser mujer tmr oye	0
1303	es	LOS  PEORES PA SES PARA SER MUJER	0
1304	es	JazminMartin No seas una mojigata conmigo	0
1305	es	Qu  gente tan mojigata	0
1306	es	Quiero pensar que al menos hoy se puede hablar del tema sin que la gente se asuste o se haga la mojigata D aMundialDelSexo	0
1307	es	mariana que osazo paisitaeso lepasa a las personas que sus pocas neuronas las usan para especulary de  apa se las da de mojigatajajajaja	0
1308	es	Las mujeres no deber an pelearse por pene o ponerse celosas de un man Parce hay muchos penes jajajaja no sufran por eso	0
1309	es	MiriamPerla InStyleMexico BeatrizGMuller Hola misoginia es odio a las mujeres o aquel que no conf a en mujeres  y t  presidente siempre est  rodeado de ellas y forman un excelente grupo de trabajo	0
1310	es	Muy bien lo de  lber Rivera en la tele  per sen Con  cojones diciendo verdades como pu os Votaria a VOX per el voto  til es Ciudadanos Albiol nenaza Doncs aix	1
1311	es	"Hace a os cuando era ni o me explicaban los pal ndromos con la frase Anita lava la tina Mis primos me acaban de decir que Anita la gorda lagartona no traga la droga latina es uno que ellos usan como ejemplo
AquellosTiempos YaSoyUnaSe ora"	0
1312	es	Ojal  tuviera un hijo de unos  a os para mandarlo a la cocina a por el chocolate	0
1313	es	hice medialunas y me salieron para el orto conclusi n hacerle caso a mi mam  cuando me dice que no me acerque a la cocina	0
1314	es	antoniopr Josecastelld Fregar escaleras Se les estropean las manos les salen durezas hay que doblar el lomo madrugar A llevar cubos de agua y a fregar de rodillas como hacia mi madre cuando era ni a por cuatro perras No se puede jugar con la salud es una falta de respeto	0
1315	es	"Las putas gordas de Femen son las de nosotras parimos nosotras decidimos y las de en mi co o mando yo salvo que la due a del co o quiera parir un ni o con gestaci n subrogada que entonces no

Anda a tomar por culo gordas sarnosas a fregar"	1
1316	es	jcsehoseok bamkandaforever A mi me parece ir a llamar la atenci n y yo no he pagado para ver a una ni ata poner en un compromiso a su novia lo siento	0
1317	es	Enhorabuena sandrasabates  por el premio CIMA me encanta tu Mujer ten as que ser	0
1318	es	Premio CIMA a MUJER TENIAS QUE SER elintermediomx FesTVal Atresmedia	0
1319	es	FelixOrtegaA RousTorres AlanGarciaPeru Que cobarde eres maricon de mierda por insultar a una mujer tenias que ser aprista por ser idiota y defender a otro maricon que ofende a su mujer como AG	0
1320	es	"LimonKawaii Me hizo mucho gracia la situaci n que viv  en una partida hace tiempo
Estaba jugando una partida al LOL cuando uno de mi equipo empez  a suicidarse y a molestar M s tarde empez  a insultarnos a todos y nadie dijo nada Cuando le dijo a la support mujer ten as que ser bufxD"	1
1321	es	"Un tipo diciendo como una mujer debe manejar su vida  Nah no puede ser
ArianaGrande"	0
1322	es	Esta tarde se registr  una volcadura en la Carretera  Yautepec San Mart n municipio de Tlayacapan que dej   lesionados dos menores uno de  a os y otro de  As  como una mujer embarazada Todos fueron llevados al hospital general de Cuautla	0
1323	es	Saben lo peor de todo que es Lo sola que  me siento Me encierro en mi pieza a llorar porque no entiendo No entiendo como puedes ser un ser tan de mierda Como puede hostigar asi a las personas Como nadie actua en casa Como me veo todavia como una ni a tonta aun con  a os	0
1324	es	MartinCabj Pareces una puta que en la calle patina por dos mangos de mierda vos te hiciste gallina	1
1325	es	valencianaesp Pareces una puta barata Las cosas como son	1
1326	es	NeusMontero ameliatiganus LaCrono Si no hubiese tanta mojigata santurrona por ah  dando clases de moral a la gente saldr an muchos puteros a cara descubierta a decir lo que piensan	0
1327	es	A las mujeres hay que darles la plata para que la manejen antes de tener a Mafe yo despilfarraba CesarionMora actor y cantante colombiano en MejorHablemos	1
1328	es	Co o las mujeres de hoy en dia no quieren respetar	1
1329	es	Uno de mis sue os es que un activazo me compre lencer a y me haga ser su nenaza en la cama	1
1330	es	godokoro Anda nenaza Vete a llorar a tu madre y luego id al colegio a que te devuelvan el dinero porque no te han ense ado nada Comunista proetarra	1
1331	es	klentrox yo estaba a la defensiva s  es algo evidente  pero acaso has visto la de comentarios absurdos que estoy leyendo en respuesta a esto desde serena williams es un transexual que juegue con hombres a a fregar si no estoy a la defensiva soy literalmente idiota	1
1332	es	RayuTwiter prixline AyudaExperta AlertasEmpleo Ola decirte que yo estuve viviendo en dublin dos a os Y no traje nivel de ingles Y me met  a fregar platos y ganaba e en un office	0
1333	es	sanchezcastejon Lo  nico robusto en tu gobierno es el marimacho feminazi Calvo	1
1334	es	"Enhorabuena a sandrasabates Premio CIMA TV de la Asociaci n de Mujeres Cineastas y de Medios Audiovisuales por la secci n Mujer ten as que ser
Que se repitan premios y reconocimientos y que se contagie este genial formato  de entrevista 
  
FesTVal"	0
1335	es	"En el FesTVal CIMA premia al programa  Mujer tenias que ser  de ElIntermedio presentado por sandrasabates 
Primer premio a la igualdad en televisi n"	0
1336	es	Que tanta aprobaci n masculina necesitas en tu vida para no entender nada de feminismo y a n as  atreverte a decir mamadas con tal de defender a los hombres de las feministas diganme xq me parece que es mucha	0
1337	es	Escapando de esa zorra trato de no enloquecer	1
1338	es	elnenecio  escribi   Juro que pasar  el resto de mi vida ense ndole a mi hija como una mujer amada debe ser tratada  NenecioCrack	0
1339	es	Unpopular opinion los filtros de insta y snap son una mierda si tienes las cara medio redondita y mucho cachete te lo aumenta much simo m s y pareces una puta bola	0
1340	es	MCCelebrity esta loca del co o	0
1341	es	"Bellolio para ser chica boys su refrigerador era m s peque o que el de Karol Cariola Paradojas de ser bolchevique

LaDivinaComida"	0
1342	es	"Me dijeron mojigata y me re  porque pens  en mojitos y gatos
Despu s me sent  mal porque no me gusta la palabra mojigata c"	0
1343	es	lovrega EneaSalgado Y como saben k fue con lascivia Pinche periodista mojigata a d ser d las k salen d noche y en el dia s dan golpes d pecho	0
1344	es	Algunas se me hacen unas pelotudas mucho feminismo pero yo las estoy viendo criticar a otras mujeres Saquense la careta	1
1345	es	yo la re bancaba a male pichot hasta q dijo basicamente q las mujeres no deberian atenderse con ginecologos solo por ser hombres se fue d tema	0
1346	es	malepichot Con ese criterio las mujeres no deber an ser urologas No jodamos encima hay muy pocas las banco xq hacen un laburo en cirug a que est  ampliamente dominado por hombres	0
1347	es	Hareyuk magicdespair Solo por tener la opci n de ser mujer y en el tr iler mostrar m s algo que las mujeres no deber an estar ah  lo m s que pod an estar haciendo las mujeres en la guerra es ayudar a los preparativos y fabricaci n de armas arsenales soldaduras de aviones y barcos	1
1348	es	Las mujeres no deberian maquillarse son hermosas con el simple hecho de existir	0
1349	es	VkaSanchez Luis pilicapi annaprats Tu no crees q este es digno de estudioQue ser  el t pico friki q lleva  meses pegado al ordenador sin ducharse y escupiendo odio a las mujeres porq ninguna lo toca ni con un palo de  metrosNo te lo imaginas	0
1350	es	Las mujeres de hoy en d a no saben diferenciar entre la educaci n y el machismo y pues chinguense	1
1351	es	ObjetivoTorra A Torra s lo le falta ponerse a llorar como una nenaza	1
1352	es	D mosle un poco de creatividad a la cocina haciendo de una lasa a convencional una lasa a al estilo mexicano	0
1353	es	PretextosParaNoTrabajar estar en tus d as y sentir que Lucifer esta desgarrandote el utero aaah y llorar por pendejadas	0
1354	es	"Por suerte ella defini  su g nero y fue tratada como una mujer m s

Me encanta que me digan retr grado cuando me opongo a cosas como estas"	0
1355	es	"quitate ese labial rojo pareces una puta

Jaja novio celoso"	1
1356	es	sta es la hinchada loca del aurinegro coquimbounido en Coquimbo Chile	0
