id	language	text	task1
815	es	"Macris mira la marimacho lleg  a la fusi n y tu le cagaste el juego a tu equipo 
DesafioSuperHumanos"	0
816	es	melmuertos Mujer ten as que ser JAJAJAJAJA	1
817	es	Qu date cerquita de las personas que te dieron luz en tus d as m s oscuros	0
818	es	"Ri  negando con la cabeza

  Por favor sabes que no es as y para reafirmar sus palabras dedic  una caricia m s sobre el cabello ajeno  S lo es mi manera de demostrarte afecto Te veo como una mujer como una muy atractiva"	0
819	es	No entiendo como una mujer que ha abortado puede estar en contra de la legalizaci n del aborto	0
820	es	"Mi madre se comporta como una ni a de  a os
Solo con decir que me ha bloqueado en whatsapp"	0
821	es	"Polerizado Tu amiga Candela es la que ha empezado todo esto y a contestar como una ni a peque a

Yo solo he respondido en consecuencia

 Ella ha insistido en seguir citandome Pues yo le sigo el juego"	0
822	es	Comparsa Juana la Loca del gran Tino Tovar  una maravilla	0
823	es	ola soy la loca del bebito y est s viendo disney channel	0
824	es	NataliaDeLaV As  como es hombre o mujer as  es rico y pobre que dice todo Es como decir menos hombre para ser mujer o menos mujer para ser hombre No hay que inventar otro idioma	0
825	es	sandra iescolar El quinto mejor pa s para ser mujer Es decente y estoy orgulloso de ello aunque siempre es mejorable	0
826	es	Empece el gim y despues me comi un lomito jajajaj no sirvo para ser chica fit	0
827	es	Gabova afsalinasv Esa gente mojigata de Bogot    Gabova	0
828	es	andreamvo ForoTV gisellezm jcdiazmurrieta VicenteAmador luzmadelamora No las mujeres no deber an cuidarse m s que los hombres los hombres deben respetar m s a las mujeres nadie debe tener miedo a salir a la calle	0
829	es	"La  negativa a q el aborto sea legal lleva impl cito el elemento castigo si follaste pare
Porque las mujeres no deber an follar tan alegremente ni que fueran  hombres"	1
830	es	"TanuuAredes Pues qu date en tu casa si nos odias exagerada
Es m s f cil decir que odias a todo un colectivo antes e pararte a pensar y hablar sin el calent n de la rabia
Por ciertoodio a las mujeres exageradas"	0
831	es	"Ac  explica el odio a las mujeres Lo nefasto que es
Un ejemplo el Edu"	0
832	es	Las mujeres de hoy en d a tienen mucha babilla te paso por encima y no le cogiste la tablilla   procer boricua	1
833	es	"Yo no soy una lagartona
A uwu la puede cazar pero a m  no
T  sabr s qui n eres payaso"	0
834	es	Tu wacha es alta lagartona	0
835	es	Como cuando ya van a cerrar el antro prenden las luces de golpe y te encuentras abrazado de una lagartona	1
836	es	"NO SOY PERRA NI SOY GATA SOY DIVAZA Y ESO A TI TE MATA 
 LAGARTONA"	0
837	es	VAMOS A DARLE EL LEVANTON A LA LAGARTONA ESA	1
838	es	AgustinLaje AvanzadaRep rialjorge Aqui un libro de Evita jablando de las feministas	0
839	es	YosStoP No pareces una puta foca con retraso mental	0
840	es	rhm Pareces una puta chavista	1
841	es	Pareces una puta con ese pantal n   Mi hermano de  cuando me vio con un pantal n de cuero	1
842	es	Vaneruuuiz Pues en realidad eres alta para ser chica yo es q mido	1
843	es	Deber a estar m s activo crearme otra cuenta para ser chica pero no estoy haciendo ni la mitad de las cosas No s  si se deba a la fiebre o a la flojera que cargo encima en este d a	0
844	es	badbunnybeibe Para ser chica no est  mal	1
845	es	Que si expresas tus emociones eres hist rica y si no las expresas est s malcomida Que si defiendes a otras mujeres eres feminazi porque lo de Dios es devorarlas a cr ticas Que si tiras f cil eres muy perra y si no eres mojigata que si no te arreglas eres lesbiana	0
846	es	arlettecontrers noticiastvperu LatinaNoticias atvmasnoticias exitosape RPPActualidad canalN elcomercioperu larepublicape Las mujeres de hoy en d a son malas madres en su mayor a vagas y quieren pena de muertepero cuando maltratan torturan y hacen lesiones a sus hijosno dicen nadasolo son feminazis	1
847	es	SaulEstrada gontxo Septumboy El t rmino feminazi no existe Los nazis ya no existen y creeme que no he participado en ning n tipo de holocausto como para que me consideres una Y adem s qu  tiene que ver Wismichu Qu  te hace pensar que yo lo apoyo o que tengo un m nimo de inter s en  l	0
848	es	Ahora nos sali  muy delicada de piel la nefasta politiquilla del PRI que se cambi  a Morena con la ambici n de ganar pero sin apoyo de nadie perdi  Le reitero a esta se ora feminazi EuniceArias que mi lucha es contra todos los vividores d la pol tica no solo contra ella	1
849	es	Fui a la cocina a buscar un cenicero y me encontr  con que los gatos no solo hab an prendido una hornalla sino que hab an tirado un cable arriba	0
850	es	"pgvelarde hreyesaguinaga MashiRafael Anda a fregar a otro desubicado
T  patria est  pagando los platos rotos de  a os de
R O B O
A T R A C O
D E S P I L F A R R O
S O B R E P R E C I O
N A R C O
M A F I A
tus colegas de atraca pa s se llevaron harto  
RATAS"	0
851	es	Por favor antes de iros a compartir piso aprended a fregar los malditos platos	0
852	es	Y en tus d as malos te voy a querer todav a m s	0
853	es	AngeldebritoOk Es que no se parecem nada Ni un poquito   son dos bellezas totalmente opuestas Susana era un mujeron alta corpulenta muy sexy y esta chica es bonita pero menudita como una ni a angelical   nada que ver	0
854	es	Odio que me traten a n como una ni a peque a	0
855	es	ErneX Loca del co o	0
856	es	Arriba las manos Los miembros de la comisar a m s loca del pa s comisaria ya est n con nosotros    A qui n crees que deber an detenerle   MuchoGustoPy ExperienciasReales	0
857	es	De pronto tuve el muy extra o deseo de crearme una cuenta para ser chica basta	0
858	es	Para ser chica cool de Instagram necesitas tener unos lentes de sol de forma extra a y fea	0
859	es	mmmm mucho feminismo mucho feminismo pero bardeamos por como se viste una jaja	1
860	es	TefCarvajal O cuando dicen   ten a que ser una mujer al volante como lo detesto	1
861	es	"Ventajas de salir con un gamer
Odio a las mujeres y a las minorias
Me creo superior por jugar a X juegos
Me follo a tu madre via wifi
 Soy Platino en el LoL

Os podr a poner mas ventajas pero no quiero que se me llenen los MD de proposiciones de matrimonio"	1
862	es	"RightTerminator sunshinexmiley ManzanaAntiFem No ni o Desde el punto legal jurisprudencia leyes y por supuesto lo social est s diciendo una burrada inmensa
No vale la pena ni empezar a discutir viendo tu nivel de conocimiento Te dejo tranqui con tu odio a las mujeres Qu  triste vivir as"	0
863	es	ROBAMARIDOS LAGARTONA INFELIZ	1
864	es	Cuando usan la palabra  feminazi	0
865	es	Si a una feminazi le dices eso te tacha de retrograda Pero como lo dijo una Feminista que luchaba por igualdad peor ni la conocen Total que se confirma todos los dias solo es una moda	1
866	es	Fui a buscar una banana a la cocina y termin  comiendo banana con dulce de leche	0
867	es	ENTE ERES PAT TICO Y PENOSO Q NO PUEDES ESTAR CON UNA MUJER DE VERDAD Y TIENES QUE ESTAR CON UNA NI ATA INAGUANTABLE GORDA DE MIERDA	0
868	es	El primer galard n que destaca la presencia de la MUJER EN TELEVISI N premia la secci n MUJER TEN AS QUE SER ElIntermedio de CARMENAGUILERAM y sandrasabates FesTVal	0
869	es	NicoBucci y con un perejil que termino en su  tero y no con el misoprostol que las feministas dan en vez de hacer mea culpa de que la penalizaci n y el amor de salvemos las dos vidas asesina a las mujeres y expone a otras m s a riesgos	0
870	es	Me bloque  la kirchnerista menop usica mabaires por decirle que las pibas pobres nos enteramos del misoprostol gracias a las feministas que est  defenestrando y no a CFK  Se puede ser tan soreta	0
871	es	Quiero estar con vos No un rato no un d a Quiero estar con vos en tus d as buenos y tambi n en los peores Estar con vos as  de simple	0
872	es	Balvin dej  la pura zorra	0
873	es	El s ndrome post aborto es un mito en mi opini n Esta ligado al estr s post traum tico y digo yo  como una mujer no va a sentir culpa ansiedad depresi n entre otros s ntomas que dice este s ndrome si repiten el mismo dogma el aborto es asesinato	0
874	es	Como una mujer que ama las faldas y aprecia sobremanera los kilts apruebo esto	0
875	es	Suerte que no lo pago con la enfermera de triaje La loca del co o se tom  mal su clasificaci n	0
876	es	Una loca del co o ha incendiado las urgencias del hospital de la Candelaria ha acercado un mechero a una de las bombonas de ox geno porque tardaban en atenderla	0
877	es	Tengo la sensaci n de que toda la movida de la TERF dextructora contra gladiadorar viene motivada por la rabia de la primera a que expusiesemos el tweet que borro en el que dec a que para ser mujer ten as que depilarte	0
878	es	"Tienes una letra horrible para ser chica DISCULPA SE OR DIPLOMADO EN CALIGRAF A no es mi culpa hacer esa letra y si no la entiendes te vas a la mierda 
La letra bonita se tarda m s y encima si tienes letra fea en la cartulina es un trabajo menos que hacer
Letra fea wins"	1
879	es	mucho feminismo pero si sos blanca de clase media y encima terf te deseo la  muerte AH NO disculpa una met fora	1
880	es	ten a que ser mujer al  volante  Jajajaja	1
881	es	SantiagoAdrian Las mujeres de hoy en d a que no saben cuidar de pr ncipes como nosotros	1
882	es	Me ha gustado un v deo de YouTube   LAS MUJERES DE HOY EN DIA  YoungSwagon LasOcurrenciasDeYoungSwag	0
883	es	MiguelAngValdes Alejand CiberPolicia TwitterSeguro Por m s lambiscon que seas no te la vas a tirar ya que dudo que sea mujer solo es un Bots   Que se largue a la cocina y si no quiere recibir insultos entonces que no tire basura y quiera recibir dulces la pendeja	1
884	es	Tiene pinta de caball n marimacho	0
885	es	"ttanyto 
 Ah  te adjunto la verdad
Yo me alegro que hagas eso  Mi tuit sabes bien que va por esas personas hip critas que hay me parece una aberraci n que gane  a la semana una ni ata sin estudios"	0
886	es	Quiero estar con vos No un rato no un d a Quiero estar con vos en tus d as buenos y tambi n en los peores Estar con vos as  de simple	0
887	es	La zorra se me ech  a perder la c mara del celular y llevo  d as de mi viaje pre intercambio	0
888	es	Le busc is las tres patas al gato a TODO macho Acabo de ver una foto en la que alguien dec a la mejor creaci n que puede hacer una mujer o algo as  junto con fotos de beb s Y le cita alguien poniendo cosas como una mujer puede crear obras de arte tal Tio crear una	0
889	es	Me apena que las mismas mujeres no se ponen de acuerdo para defender sus derechos  C mo una mujer condena a otra que no quiere morir	0
890	es	"maxikron No no No soy amante de esa se ora podr a ser mi abuela
En todo caso pareciera ser que es tu ex Hablas como una mujer despechada Tanto odio tenes que no podes justificar absolutamente nada de lo que expresas"	0
891	es	Me siento como una mujer arriesgada	0
892	es	"Su cara de felicidad Por favor 
En el escenario juega como una ni a de  a os
Es que el escenario es como su casa"	0
893	es	Mi suerte en el amor es tan nula que me gustar a que alguien de mis crushes me dijera  es que pareces una puta loca cuando me hablas  para saber porque nadie me ha hecho caso nunca	0
894	es	olgadancer Est s loca del co o pero	0
895	es	"Este s bado  universiclub llega a takosykopas para vivir una noche llena de locura
 
 m sica comercial
Concursos sobre el escenario
La animaci n m s loca del"	0
896	es	El casting para ser chica Bond se multiplica	0
897	es	La neta si soy bien mujer al volante	0
898	es	Iba todo tranquilino repartiendo lechuga fresca cuando una mujer al volante me intercept  para venderme ropa	0
899	es	"Peepaa cdohrlancero MashiRafael AniMeGalarza Martinminguchi adrygdlt shababaty andrespaezec FFAAECUADOR CarlosVerareal HernanUlloa VillavicencioFV economista Si le dices meco por decir eso imaginate a q nivel de mariconada estaba un tipo q le ten a odio a las mujeres y les dec a gordas horrorosas o tratarlas de esa gatita q x tener ojos de color
Laga a en ojo ajeno inca mijita"	0
900	es	ginesggarcia Su religi n es el odio a las mujeres	0
901	es	No se por que pero las mujeres de hoy en d a se visten como mujeres mayores  y no entendemos por que por que se visten de viejas	0
902	es	Carvajal llora nenaza JAJAJA	1
903	es	"Darekoto Ve a la cocina pregunta por el responsable siguele a su casa d jale una mierda en un plato delante de su puerta y ponle una nota que diga esto es lo que sirves c metelo
Y luego le apu alas"	0
904	es	odio que me entre hambre a las  de la noche porque no quiero bajar a la cocina a coger algo	0
905	es	ByDaniPro NakoWhiteDeity cu ntame c mo los hombres analizan su masculinidad deconstruyen sus estereotipos cuestionan sus privilegios no me queda claro lo  nico que veo es que se burlan de las feministas as  como tu	0
906	es	"Irecersan FrayJosepho Si lrecersan fuera un hombre y hablara as  de una mujer y no de perezreverte las feministas ya estar an denunci ndolale por tratar a perezreverte como un objeto de deseo 

Menos mal que a los hombres nos queda linsupprtable l g ret  de l tre"	1
907	es	SantiCruz Bueno as  como una ni a puede sentirla tan dentro bueno as  es con tu m sica  ves As  de claro as  de preciso as  de sentido	1
908	es	"Estas loca del doble co o 

Nueva expresi n v lida por JRhodesPianist"	0
909	es	DianaPatane mariuvidal Y encima est  muy aliviada Por suerte las mujeres que deciden abortar en su provincia se mueren nom s sin generarle ning n costo a su gobierno Es  nica en serio Pedazo de energ mena mojigata	0
910	es	"Del  al  de Septiembre La Mojigata en Argentina

 de Septiembre hs Mar del Plata
La Mojigata y la Miseria
Teatro Auditorium sala Astor"	0
911	es	SCJN Pinche vieja lagartona  tomenle el nombre y cuando ocupe un amparo denle puro chile por ojarasca elanafre angulartaller	1
912	es	Me encanta la bio de oscarbb porque detalla perfecto la lagartona cementera que es	1
913	es	He llegado a la conclusi n de que siendo un poco egoista todo este movimiento feminista radical  feminazi  hembrista  como quiera llamarlo cada uno me favorece y todo	1
914	es	alonsodm frayfanatic Una tarada feminazi y sectaria que si no da que hablar revienta	1
915	es	si sonas troskoanarkokirchnerista y feminazi adem s	1
916	es	A toda hostia a la cocina a por algo de comer	0
917	es	"Yo Ma me quiero cortar el pelo super corto

Mi madre  ni de co a que luego te vas a arrepentir Adem s  por qu  te vas a cortar el pelo Que luego vas a parecer una marimacho con la forma en la que te vistes Definitivamente NO

Y luego dicen que mi madre es genial"	0
918	es	LynaFails que in til eres ni ata	0
919	es	Chega un punto no que unha non cala ante se oros que gritan  mujer ten as que ser  Porque recordade caladas non estamos m is guapas	0
920	es	en tus d as maloste voy a querer todav a m s	0
921	es	"La envidia es como una mujer roncando
Es mejor despertarla que sentirla
 

By Dantegebel 
Monologo LaEnvidia DanteNigthShow"	1
922	es	xTheNomad   tormenta de nieve y crear ilusiones duraderas Aun cuando ella fuera una mujer que pod a fundirse en las sombras y plantar cara a las batallas en verdad se sent a como una ni a inexperta a su lado  Claro por supuesto  Asinti  en	0
923	es	Como me rompe las pelotas esos comentarios de tipico machito nefastosos una se orita no podes hacer esas cosas tenes que lavar los platoses tu responsabilidad  como te vas a poner eso pareces una puta	1
924	es	Que molesto que son los vagos que le dicen a su novia ponete algo m s suelto que se te nota todo y pareces una puta bue flaco se pueden vestir como ellas quieran se tienen que sentir c modas ellas no vos	1
925	es	Mi gran duda es  hay que tener buen culo para ser chica del climanoticiero o ser chica del climanoticiero para tener buen culo	1
926	es	El d a de hoy me di cuenta lo mucho que me miento d a a d a diciendo ya ahora si ma ana voy al gym soy demasiado gorda como para ser chica fitness	0
927	es	xoxdalia Por eso las mujeres no deber an de manejar lo  nico que hacen es andar provocando a los hombres ay y encargo no es todo nuestra culpa ok	1
928	es	Las mujeres de hoy en dia que  jumm siempre esperando a que les den algo o que se las coman	1
929	es	"Anita la gorda lagartona no traga la droga latina 
JuegoDePalabrasDiario
Pal ndromoM s picoJam sCreado"	0
930	es	Como toda buena aventura ha empezado en una taberna pero esta vez mis jugadores le prendieron fuego a la cocina y casi matan a la tabernera DungeonsAndDragons Rol	0
931	es	Ah po d jame ponerme a fregar	0
932	es	CintiaVi OPINEMOSHOY Es un marimacho Asi quieren verse	0
933	es	GDiputado La versi n macho xq la marimacho ya la vimos en Gt antes	0
934	es	DeluxeSabado Que verg enza un hombre como un castillo dando chance a una ni ata que est  m s sumbada que una maraca y con esa voz tan desagradable esos ojos que no ve nada por favor Carlos se un hombre y aprende que quien nos ni os se acuesta meado se levanta que se quede en Peru	0
935	es	D jate los gatos ni ata	0
936	es	juanancap RealFranD ArguLucas carmueller jdoedoe Y ahora simboliza a cualquiera que no sea progre seg n las feministas ajajaja	0
937	es	Zarpado sida me da la hipocres a de las feministas dios	1
938	es	ayMeliina Andas en tus d as o porq andas m s odiosa que de costumbre Jajajjaja	1
939	es	VaronesUnidos Biologia se llama esohaganle saber a la bolude estaobvio que si te violan te vas a quedar embarazada si estas en tus dias fertiles	0
940	es	"Shaquista nhoaa Dile  la  nica zorra aqu  eres tu Imb cil

Y le das un besi en la frente pa que pierda"	1
941	es	Alguien ha pensado que tal vez Anna Todd tiene una relaci n s per t xica con su marido y esa es la raz n por la que cree un romance tan radioactivo como el Hardin y Tessa es amor verdadero Digo de otra manera no se explica como una mujer adulta puede escribir libros as	0
942	es	CHVNoticias Pueden subir la entrevista del flaite que abandon  a su hija Qued  impactado Como una mujer puede tener hijos con weones as	0
943	es	pabloalboran Creo que a n no soy capaz de darme cuenta de lo que acabo de vivir He visto a mi familia unida y emocionarse despu s de mucho tiempo He llorado como una ni a con mi canci n favorita de amor y es todo gracias a ti Gracias por hacerme feliz	0
944	es	Soy como una ni a me emociono con cualquier detalle me molesto sin raz n o por capricho	0
945	es	Rodrk joseyuri DiarioOle Uuhh mira qien apareci  la novia de Fressi jajajaj con esa cara de puta loca a quien qeres decirle boludito No te maqilles la cara qe pareces una puta de cabaret	1
946	es	Pareces una puta bolsa con agua no te queda lo mamona	0
947	es	"M s no basta un apellido para ser mujer leal  

Me echo un palmazo con el"	0
948	es	"Mucho corazoncito verde mucho feminismo pero bardeas a las mujeres q suben foto de pancita

Ah claro sale uno a refutarte y en lugar de entablar un debate o discusion bloqueas

Fabuloso Malena fabuloso

Hip crita"	1
949	es	"No en todos los casos nos pasaron a fregar pero aman vivir sometidos

Nunca abandonaremos  sa mentalidad colonial Insisto M xico el caso m s grave de s ndrome de Estocolmo"	0
950	es	PotiPotiInLove Fijo que su madre tambi n era de las que se pon an a fregar el suelo cuando a ellas les daba la gana sin preguntar ni nada y luego ni te dejaban pasar hasta que no estuviera seco Era la jefa claramente	0
951	es	carmencicuta Iennicet Otra cosa no ser  pero Jenny os pega unas mil vueltas currando a la mayor a de las feministas New age que no han pegado palo al agua en su vida Anda que no la pod as haber cagado m s	1
952	es	"C MO UNA MUJER CON
ASPECTO ROMO PUEDE
LLEGAR A VIVIR CON UN
RICO SINO PORQUE ES UN
ASOCIAL

Que no tiene filo ni punta
Sin nimos boto mocho obtuso"	0
953	es	La loca del ETS digo bts	0
954	es	Hola Doc te cuento que comenc  a tener relaciones hace poco tiempo pero ya termine con ese chico estoy saliendo con otra pe   Mijaaaaaa no seas mojigata chica Que te importa que sea promiscuo Ponle condon y listoy	0
955	es	Hasta el co o de ver a gente en insta quej ndose de mucho feminismo pero no os quej is de entrar gratis a las discotecas mira de verdad que nos llevamos quejando mucho tiempo ya unfollow para ti por gilipollas	1
956	es	"qu  tiene que ver qu  hayas nacido prematuro
 tu mam  estaba feliz de tenerte
 a las mujeres hay que respetarlas porque son PERSONAS no porque den a luz NO SOMOS INCUBADORAS
 a nadie le importa si vos te sent s o no  con el derecho  porque NO TEN S  TERO"	0
957	es	"TitularSV DOMINGOARCE Para entender la diarrea y ataques de ansiedad de NAYIB BUKELE ante la correcci n que le hizo la Embajadora canadiense deben tomar en cuenta que ese sujeto es un mis gino y su odio a las mujeres es m s que evidente  

Recordemos que ante declaraciones de Trump nunca reaccion"	0
958	es	Archieclima Y guapo   cu dalo capi de una k otra lagartona me han contado    xito	1
959	es	anasxfia Ya ves MauSalazar  lagartona alejate de su hombre	1
960	es	LevenBanner  hace lo contrario Muchas gracias tesoro te digo haciendo que me sigas mientras camino Ahora te la ense o mejor para que la veas digo gui ndote un ojo mientras vamos a la cocina Tengo la casa un poco revuelta perd name me excuso por ese desorden al que no	0
961	es	Mi hijo ama las nuggets de pescado Yo no puedo entrar a la cocina El aroma me da n useas	0
962	es	Buscad mujeres con valores No prest is atenci n a ninguna ni ata feminista No os relacion is con ellas salvo para educarlas No dejemos que nos coma el NOM	1
963	es	No sentirte depre cuando andas EN TUS D AS CHALLENG	0
964	es	Hoy esta cumpliendo a os una persona muy especial en mi vida Hoy creces cada d a m s mi peque a y solo le pido a Dios que gu e tus pasos que te ense e a escoger buenos caminos que nunca que te abandone en tus d as grises y que anhelo verte siempre feliz Te amo	0
965	es	recuerdan esa vez q m sacaba nudes y en una mi gata le encaja una pi a a la c mara comoolvidar era el reflejo d mi mama gritandome ParecES UNA PUTA BARATA	1
966	es	HenkelGarcia Esto resume lo que se desea en esta jornada loca del d a de hoy	0
967	es	Martinminguchi Es parte de la enfermedad mental que tiene la loca del  tico el t pico peleador de barrio bajo montonero  que por si solo nunca se atreve a enfrentar como hombre eso demostr  cuando el periodista lojano  lo enfrent  y tuvo que llamar a sus matones	0
968	es	T a Aguakatha ahora que ya sabemos qui n es la loca del sexo con cuchillos piensas practicarlo   Si es con beibied entonces sIIJOLE KHE	0
969	es	MagdalenaProust S lo le falta un tattoo de una mariposa en el hombro para ser mujer a la moda  cuando se entere por la Lomana que el feminismo no es una pamela vamos a estar en problemas	0
970	es	"Oye y esa chava tiene estudios para ser chica del clima
Termino apenas la preparatoria pero coje rico
Muy bien ponla en horario estelar"	1
971	es	"Oye y esa chava tiene estudios para ser chica del clima
Termino apenas la preparatoria pero coje rico
Muy bien ponla en horario estelar"	1
972	es	Esta actriz confiesa que se neg  a desnudarse en su audici n para ser chica Bond Y por cierto consigui  el papel	0
973	es	FaingolaMarcelo Lo estoy escuchando desde temprano y vengo sacando la conclusi n de que es el a o m s redondo de la mojigata	0
974	es	Mujer al volante peligro constante	1
975	es	"Estar tranquilamente grabar videoeditarlohacer la mini durante dos horas cuando de repente entra una cucaracha al cuarto
Coji el portatil corriendo cerre la puerta y me fui a la cocina a seguir haciendo lo mio
Historias para no dormir"	0
976	es	"Me sigue mortimeroficial 

El d a de la fregada lleg 

Vamos a fregar al congreso

ATodosAlCongreso 

AEnTodoElPais 

AEsAhoraONunca"	0
977	es	ErikaSalamanca Yo tambi n porque la  la polla si sabe cantar la tabla a la marimacho	0
978	es	sta hp ClaudiaLopez a favor que a sus amigos de Farc no paguen penas duras por violaciones de ni oscomo es marimacho y no puede hacer hijos con su marida le importar  cinco el sufrimiento de los infantes y sus familiares	0
979	es	"myangelpjm Hola soy Daniela y soy de Mexico y actualmente vivo en USA Tengo  a os estudio practico ingles para mejorar paso tiempo con mi familia juego con mi perrita  y mi hermana Tengo vida social normal  Y aun asi tengo tiempo para BTS
No soy una ni ata solo ARMY"	0
980	es	Un Manolo que se pone de nick rabiosa me parece a m  que poco contacto femenino tiene m s all  de contarle a su mejor amiga c mo le rompieron el ojete O eso o es una ni ata comedora de Doritos que envidia a las chicas mayores	0
981	es	IsaPantojam eres una ni ata de mierda viciosa y te est n dando mas de lo mismo que tomas tu cada d a vicio vicio y vicio en parte te va ah venir hasta bien por cre da tonta y baga gilipollas	0
982	es	salvameoficial Esta ni ata es absurda pero no tiene culpa de hacerse un foto con una persona que luego ser a un lobo tampoco hay que cenaste	0
983	es	Conozco a unas cuantas que se hacen las feministas sororas pero si ven una piba que anduvo con alguno de sus wachos la tratan de puta zorra etc sin ning n problema Deber an dejar de ser tan hip critas	1
984	es	Y en tus d as malos te voy a querer mucho m s	0
985	es	Les sugirieron que le pusieran m s vestidos o lazos para que el resto de ni os no tuviera equivocaciones con su g nero	0
986	es	Que lindo es despertar y ver unos mensajes de mi novio  me hace sentir como una ni a enamorada	0
987	es	Ya quiero volver a ser chico no sirvo para ser chica	0
988	es	"Hoy he visto una frase que no lo entendere en siglos
Para ser chica eres pro
  Repito una chica puede ser mejor que un chico sin problemas"	1
989	es	"Y como va tu Lunes para ser chica fitness
Pues iba bien hasta que se le sali  la llanta a mi pat n y casi me mato"	0
990	es	Mucho feminismo mucho feminismo pero andamos tirando historias burl ndose de una piba solo porque el novio le meti  los cuernos y volvi  Gente hip crita en esta vida existen y muchas	1
991	es	radiocarab  choca auto y agrede a mujer al volante Las Industrias  Se da a la fuga qu  hacer	0
992	es	Las mujeres no deber an de jugar futb	1
993	es	AlbertRivera Albert ya no te hace nadie ni puto caso Deja de llorar nenaza	1
994	es	La persecuci n religiosa en Argentina responden a la  definicion ideolog a y  al nombre feminazi gente con problemas mentales y de ira que no sabe solucionarlos por su cuenta y le echa la culpa a la Iglesia por todo incluso si les sali  un granito Persecuci nIdeologica	1
995	es	Me vllvi a fregar la espaldacreo que es tiempo de ir con un doctor	0
996	es	JAKPresidente DcolorRuth Estariamos camino a Venezuela y si hubiese sido la marimacho ya habriamos llegado	0
997	es	Un ex comparti  una madre de ejemplos de como una mujer puede maltratar a un hombre en su relaci n y uno de esos es amenazar con matarse si abandona la relaci n y me acord  un buen cuando el me amenazaba que se iba a aventar a las v as del metro hahaha	0
998	es	Acaba de llegar mi regalo de cumple adelantado a casa y estoy dando saltos como una ni a por todas las habitaciones	0
999	es	La guarder a les pidi  que vistieran a su hija m s como una ni a y reaccionaron as  de genial	0
1000	es	Pero por favor si est  loca del co o HechosReales	0
1001	es	paranormaniac Lo bueno es que juega y nadie le dice que no es para ella a mi siempre me toc  el juegas bien para ser chica o segura si puedes jugar	1
1002	es	"Y seg n la MOJIGATA de la Hillary Clinton Putin no tiene alma Otra patra a del imperio 
PutinLover"	0
1003	es	"Las mujeres no deber an opinarverjugarhablar de fut
Mujeres"	1
1004	es	Siento que la campa a de No uses uber y Borra uber de tu celular es igual a la de las mujeres no deber an viajar solas No le disminuyo la culpa a la empresa por su p simo filtro pero no nos olvidemos que el verdadero culpable es EL VIOLADOR	0
1005	es	Yo no soy kirchnerista pero opino que le tienen bronca a Cris porque a pesar de todos sus defectos puede unir el sujeto con el predicado de manera correcta No como otros que le hacen poemas al feto o piensan que a las mujeres hay que regalarles plantas	0
1006	es	Pero no el se or decide no entender porque el odio a las mujeres y al feminismo le vale m s Igual no voy a pedir que lo lleven a la c rcel por ser un est pido misogino lo invito eso s  a la reflexi n y le aconsejo par sesiones con psic logo	0
1007	es	Cuanto odio a las mujeres en este tweet buscando cualquier excusa para atacar No mezcle peras con manzanas por favor	0
1008	es	Estoy oyendo a un viejo decir que las mujeres de hoy en dia van sin bragas y desnudas a la playa y que esta todo lleno de mariconesun meteorito aqui y ahora por favor	1
1009	es	Banortemx Y TENEMOS QUE HACER JUNTOS ESA GERARKIA CORONERA  PUESN SI ENBARRAN PUESN TAMBIEN QUE CUMPLA LA VAMPIRESA Y PARA GERARKA CHAMPION Y SU PAKTO DE LAGARTONA ES UN COMPLETO DESMADRE ESE PAKTO  HECHIZADO	0
1010	es	tengo  horas de cocteler a lunes y viernes me mato ya quiero entrar a la cocina para hacer bebidas	0
1011	es	Lourdes Asi an de haber empezado los Duarte como Repartidores y por eso quedaron esponjaditos los mendigos  y ya aprendida la t cnica a fregar al que se deje	0
1012	es	Soy la t pica que odia ir de tiendas hablar horas por tel fono las fiestas solo de chicas y que me est n diciendo constantemente lo estupenda que soy Ahora ven y dime marimacho	0
1013	es	Camille si No deber a estar cuidando de una ni ata que ya le importaba muy poco aunque claro su jefa le ped a eso y no pod a negarse a aquellas peticiones a pesar de no querer tener nada que ver con ella despu s de los incidentes que podr an o no haber sido por su	0
1014	es	hace mil no escuchaba la palabra zorra jajajaajajajjajajajaja	0
1015	es	ElHuffPost En  se convirti  en la actriz mejor pagada de la industria cinematogr fica  Yo la recuerdo como una mujer bell sima y a pesar del tiempo sigue siendo una mujer bella	0
1016	es	Si no me ves como una ni a de  a os son un NI OF BICO	0
1017	es	zappacostananu Ailingomez No se olviden de  la loca del bebito	0
1018	es	ltimamente me sale muchas publicidad para ser chica webcam Coincidencia no creo	0
1019	es	NinaQueral La madre que la trajo  ahora que quieres est  mojigata Un Arlington  Que no somos americanos capulla Lo q busca es una excusa para no votar a favor de la exhumaci n de Paquito  vamos como si lo viera venir q os jug is que se abstienen	0
1020	es	MelMelValVal Hace dos meses era una mojigata total pero cambi  en este tiempo   somosenloshostelsconlosaustralianoscsm	0
1021	es	Las mujeres de hoy en d a son completamente falsas	1
1022	es	olivelvet Pocas ostias le habr n ca do al tonto de los cojonesni le habr n tocadonenaza	1
1023	es	"Gaydancer YoSoyAsin JVLOCT Eso denota buen esp ritu y personalidad

Personalmente a m  por todo lo que han sufrido y vivido mi madre y hermana me jode que se feminize a alguien para insultar como si eso fuera negativo

C mo cuando le dicen a un chiquillo no seas nenaza y cosas por el estilo

Saludos"	1
1024	es	"adnradiochile RAE
feminazi  feministas radicalizadas"	1
