id	language	text	task1
2043	es	Mucho feminismo pero bien que discriminais las mujeres eh.	SEXIST
2044	es	🤦🏻‍♂️🤦🏻‍♂️ mujer al volante jajaja https://t.co/YiqXj8ziy7	SEXIST
2045	es	@hdzusbsjs @BeatrizRanea @agarzon Yo no niego la opresión machista contra la mujer, y desde luego hay que luchar contra ella. Pero los principales problemas de la mayoría de mujeres son por su clase social y no por su sexo, ergo si queremos ayudar a las mujeres hay que hacer mucha más incidencia en la clase.	NON_SEXIST
2046	es	Que oso con las mujeres de hoy en día, uno dándose a desear todavía y ya todas son bien pinshis ofrecidas.... no así no se puede. ..	SEXIST
2047	es	La @SMO_GobOax te invita a conocer el camino que fue necesario transitar para que las mujeres de hoy en día puedan ejercer su derecho al voto. Asiste este Miércoles 17 de  octubre en H. Escuela Naval Militar 221 Col. Reforma, a las 17:00 hrs. ¡No faltes! @anavasquezc @GobOax https://t.co/7Mt6Dyto6x	NON_SEXIST
2048	es	@franciscopolo Mariconez es homófobo, pero maricón y nenaza es Libertad de expresió..., siempre y cuando lo diga una socialista. Enhorabuena mamarracho.	SEXIST
2049	es	@AnaLauraRR Upsss, creo que herí los sentimientos de una Feminazi. No sabes cuaaanto lo siento.	SEXIST
2050	es	"@CaroOrtiz141 @JuanGePantin @JosekaAlicata @tthedrivera Dejame entender, vos hablas de que yo no entiendo el significado de macho, pero no es valido el uso de feminazi.
contame lo de Muerte al hetero entonces, que seria ahi? amor puro no?

Hasta ahora solo parafraseas y no respondes nada.

contame que ganaron con la violencia ?"	SEXIST
2051	es	"@Perez_Troiska Supongo que has de saber el porqué del término ""feminazi""..."	SEXIST
2052	es	"—Alzó una de sus cejas. Si cualquier cosa le valía entonces no tenía nada que decir—.

Si se te ocurre algo no te lo guardes.

—En el fondo le daba miedo ser aburrido y que se fuera a la primera de cambio. Entró con todo su morro a la cocina para dirigirse al frigorífico—. https://t.co/k6vI1UgEva"	NON_SEXIST
2053	es	"Y encima te ponen a fregar 😂😂😂 Definitivamente ese no es mi hotel 😅

#BienvenidosAMiHotel22"	NON_SEXIST
2054	es	@tve_tve @OT_Oficial El pobre Miky se ha visto en un berenjenal que ha montado la niñata está. Mecano no se toca. Por favor hasta donde vamos a llegar.	NON_SEXIST
2055	es	@El_Intermedio @sandrasabates11 @Premios_Ondas Felicidades Sandra! Mujer tenías que ser!!	NON_SEXIST
2056	es	"""Mujer tenías que ser"" se llama el espacio que presenta @sandrasabates11 dentro de El Intermedio. Enhorabuena y gracias por visibilizarnos ♀️ #Ondas2018
https://t.co/TQ3SHlxHOR"	NON_SEXIST
2057	es	@DeniseDresserG ROSARIO ROBLES. MUJER TENIAS QUE SER. MEJOR NO HAGAS DECLARACIONES. Y ASI TE SALVARAS. YO TE APOYO POR SER MUJER Y ME DES LA OPORTUNIDAD DE HABLAR CONTIGO. QUE CASTIGUEN A UN HOMBRE.😘	SEXIST
2058	es	"Las feministas son tan tontas que te dicen:

¡El machismo nos está matando a todas!
Mueren mujeres:
37 por hora
14 por día 
20 por semana
200 por año"	SEXIST
2059	es	"VOy a dejar esto por aquí, y que las feministas vengan por mí!! 

REGLAS DE LOS HOMBRES
 
Siempre oímos ""Las reglas"" del lado femenino.  Ahora, aquí están las reglas del lado masculino.
Estas son nuestras reglas! 
Todas están numeradas como ""1"" a propósito!
🤷🏿‍♂️"	NON_SEXIST
2060	es	"Es bien sabido que la gente con complejo de inferioridad y con escasa capacidad intelectual suelen desarrollar resentimientos hacia aquellos que son más inteligentes que ellos.

Es por ello que las feministas odian a los hombres."	SEXIST
2061	es	como se siente tener un hermano/a mayor que te apoye en tus días malos ?	NON_SEXIST
2062	es	CC estás en tus días y toses 😣😣😣😣	NON_SEXIST
2063	es	"Ese es para mí el punto que tanto conflicto crea:

Claro que una persona cualquiera puede construirse como una mujer, si es lo que siente ser. En eso consiste el género y el transgenerismo.

Lo que no puede hacer es alterar sus cromosomas para ser del sexo femenino. No se puede."	NON_SEXIST
2064	es	"Nicole Kidman es una de las mujeres más bellas de Hollywood pero también una actriz entregada a sus personajes, así lo dejó ver al mostrarse como una mujer de edad avanzada y con el rostro cansado.
https://t.co/IEIVC898Oc https://t.co/h27l1jezlw"	NON_SEXIST
2065	es	oficialmente me siento como una niña de nuevo, en vista de que soy incapaz de cumplir mis responsabilidades me acaban de pedir mi cita para el médico.... me la pidieron, no la pedí yo... no sé hace cuanto no me pedían una cita, me consiguieron la cola y todo bro... i'm devastated	NON_SEXIST
2066	es	El resto del sueño soy yo llorando como una niña con Asun moribunda diciendo que no pasa nada	NON_SEXIST
2067	es	@AlvaroUribeVel pareces una puta vieja chismosa ! Respirando por la herida ! Disfrute lo que se ha robado, no vaya a ser que le d un cólera	NON_SEXIST
2068	es	"Le devolvieron el iphone😂😂😂 re abre las puertas el municipio cibernetico, con la alcaldesa viajera ""la loca del muelle"" buisness as usual! Aqui no a pasado nada! #EstamosBien https://t.co/kYmzOBlKpM"	NON_SEXIST
2069	es	Imagínate lo naca que tienes que ser para ser chica glow party 2018	NON_SEXIST
2070	es	@moniquitir @erikbal @WRadioColombia Aaaaaaa ósea que la niña es una mojigata	NON_SEXIST
2071	es	En Canadá a horas de Legalizar Marihuana, mientras en Chile, te fumas su cuete y no falta la vieja ql mojigata que te mira feo....ohhh miren ese volaito...si cotorra y bosnia te comí hasta el mentolato.	NON_SEXIST
2072	es	@AzaelSG NOTA - Probablemente yo tambien manejo pa´llorar.... imaginate... mujer al volante..... CRUZ CRUZ...	SEXIST
2073	es	Estos dias leyendo unos twitter vi a un señor escribir un mensaje a una periodista de nombre @VaneAlaimo porque a su parecer las mujeres no deberian ser periodista deportivo por boca de el, quiero decirle a ese señor que vea la postemporada de la MLB la cadena fox tiene una	SEXIST
2074	es	No soporto a los enfermos! Me encanta despedazarles el hocico! Tengo hijas, nieta, esposa, madre, sobrinas, hermana, tias y primas  y NUNCA me cansare de defenderlas! A estos hijos de puta que no respetan a las mujeres, hay que verguearlos sin compasión! https://t.co/OGVAU9ynR2	NON_SEXIST
2075	es	@Eremitricked @ALEASIU De Batsu no tengo nada. La bloqueé hace más de un año del asco que me producía oir hablar de esas cosas. Pero se lo puedes mandar a la plataforma @ALEASIU a ver si puede denunciar por delito de odio a las mujeres.	NON_SEXIST
2076	es	"@IshtoFeo61 E inteligente ✌️😀
Hay que ser sinceras siempre. Odio a las mujeres doble moral"	NON_SEXIST
2077	es	@Thomasismo__ Yo te dejo vivir, pero eres una nenaza. Pero te quiero mucho.	SEXIST
2078	es	@Nahuel19XTS Si se identifica como nenaza es inclusivo.	SEXIST
2079	es	@oviedohec En serio pio? 😒 porque sos nenaza es jajaja	SEXIST
2080	es	Mariconez. Putada. Nenaza. Qué pasa? Este mundo paleto empieza a ser un COÑAZO	SEXIST
2081	es	@okdiario Venga ya cobarde!!!!!  Todo el día amenazando si tienes cojines actúa YA   que te estamos esperando NENAZA!!!!! https://t.co/1cJoIK7dxi	SEXIST
2082	es	"Este es mi brazo. Despues de 5 viales de sangre extraída u.u una nenaza. 

Muy peluda, pero nenaza al fin y al cabo. https://t.co/r0ohV2vNFt"	SEXIST
2083	es	@GabrielaaViana_ me olvide que soy una lagartona barriobajera, igual tranqui no roban tanto acá jajajajaja. avisame nomas, mis puertas están abiertas para vos	NON_SEXIST
2084	es	@Emol Jajajaja yo no compito contigo feminazi!!!	SEXIST
2085	es	Dedicamos la confesión de la tía de #Sheila a Carla Conte, que hoy habló desde su lugar de #feminazi culpando al #patriarcado, in your face!!	SEXIST
2086	es	Acabo de ir a la cocina a beberme un vaso de agua porque ay dios mío qué desagradable.	NON_SEXIST
2087	es	Lo de ponerme a fregar a las 7 de la tarde le podía haber dado un par de vueltas más la verdad	NON_SEXIST
2088	es	@GustavoMadero @tatclouthier @lopezobrador_ Es cabron que se va a fregar a todos los parásitos de su partido	NON_SEXIST
2089	es	Muy bien Verdeliss diciendo Aurah y jodiendo la cuenta a la niñata #GHVIPGala6	NON_SEXIST
2090	es	¿Tienes la creencia de que los que no somos ricos no tenemos que llevarnos a la boca? Menuda niñata estás hecha. https://t.co/6bxJQlMsRo	NON_SEXIST
2091	es	@sandrasabates11 Mujer tenías que ser .  Grande . 🙌	NON_SEXIST
2092	es	Me encantan (mucho) los niños a los que nada les da asco, que tú te sientes incómoda por estar en tus días o por equis situación “asquerosa” y ellos así de “ay eso que, ven, me voy a tomar tu sangría” HAHAHAHA los amo, neta están en mi top.❤️	NON_SEXIST
2093	es	Debería ser tan normal que las personas te regalen chocolates cuando estas en tus días.	NON_SEXIST
2094	es	"El acrílico es como una mujer, hay que tratarlo con cuidado, es caliente y tienes que ponerle la cantidad exacta para que funcione. 

-Chucho 4002-2018."	SEXIST
2095	es	La vida es como una mujer a veces se hace la difícil a veces fácil y si me da chance le meto la mano	SEXIST
2096	es	Lo duro fue verte ir sin explicación alguna y llorarte como una niña sentada bajo la luna	NON_SEXIST
2097	es	Oye lo de las scooters por Madrid es 🔝🔝🔝🔝🔝🔝. He disfrutado como una niña. @alvaro_6265  esta mazo orgulloso https://t.co/ODq04B3Diq	NON_SEXIST
2098	es	¿Así vas a salir vestida? ¿Viste como se vino vestida? Pareces una puta. Dame un beso. Te haces la dura y mirá como te vestís. ¿Me vas a decir que no querés? Es una puta. ¡Es re puta! Después querés que te respeten. Mírate la pinta. ¡Dale, si te re gusta!	SEXIST
2099	es	@todonoticias TN pareces una puta barata SOS el único canal q habla de esas idioteces a y canal trece que son la misma miarda junto con Clarín porque no hablas de la realidad de este gobierno de miarda que cada vez Unde más al país	SEXIST
2100	es	Das ascooo miriam no sabes lo que ni la educación ni sabes lo que es la convivencia mejor averte quedado en casa quizas alguien de salvame te puede hacer caso de tus paranoiaa loca que una loca del coño#GHVIPGala6	NON_SEXIST
2101	es	Soy la nueva loca del bebito ✨ #BuenJueves https://t.co/GyrojFiKFj	NON_SEXIST
2102	es	"@madopero76 @antoral Ya te respondí a eso. Que sea común no deja de ser denigrante, también se dice ""Mujer al volante, peligro constante"" y es machista. Mariconez es homófobico, si tú decides utilizarla que sepas que puedes ofender y que hay palabras con el mismo significado que no ofenden."	SEXIST
2103	es	"Broke: la cerveza es cosa de hombres, las mujeres no deberían beberla.

Joke: cualquiera, sea hombre o mujer, puede beber cerveza.

Woke: la cerveza está llena de xenoestrogenos que te hacen crecer las tetas, solo las mujeres deberían beberla."	SEXIST
2104	es	"Se investiga si fue o no un robo y se sabe que no es un hecho aislado. ¿Por qué? Porque es esperado o común q si dos mujeres andan ""solas"" las maten y probablemente antes las violen. Las mujeres no deberían estar solas sin un hombre al lado."	SEXIST
2105	es	"Cada mujer se debería vestir como ella quiera, basta de prejuicios diciendo que es ropa ""provocadora"", la gente enferma es la que piensa así, al igual que los que las matan. A las mujeres hay que cuidarlas, son las que más sufren lamentablemente. #NiUnaMenos"	NON_SEXIST
2106	es	"""A las mujeres hay que respetarlas porque todos salimos de una""
 Y mirá flaco, hay muchas razones para respetarlas, la primera es que son HUMANOS, no máquinas de parir."	NON_SEXIST
2107	es	@Mariazelzel Definitivamente ella es especial y como a las mujeres... Hay que tratarlas acariciarlas con amor jajajajaa	NON_SEXIST
2108	es	@laliespos Lo que vos decis lali es cierto y estoy yo a favor que algo tiene que cambiar. En este país. Basta por favor de violencia de género y ni una menos.  Yo estoy a favor de ustedes. A las mujeres hay que amarlas cuidarlas y protegerlas.	NON_SEXIST
2109	es	@paohermida @MarcelaIses @psurtubi El odio trae odio. Yo no odio a las mujeres feministas, digan lo que digan, hagan lo que hagan, protesten como protesten, como no sea que fueran violentas contra otras personas, pero por cagar en una foto en la calle, no me escandalizo, todo el mundo cagamos aunque de asco verlo.	NON_SEXIST
2110	es	@Zutti15 @LauuAugusto @SraDSanchez Algo no me cuadra en tu lógica, si un hombre mata a su pareja es por odio a las mujeres, lo raro es que si odia a las mujeres porque solo matan a una debieran ir matando cualquier mujer que se tope verdad?	NON_SEXIST
2111	es	Nenaza que eres — No sé que quieres que te diga a esto, pues me parece perfecto (?) https://t.co/5GaoSv6pBH	SEXIST
2112	es	"chupito cada vez que Techi diga “pájara”, “lagartona” o algún otro comentario denigrante hacia las mujeres
me da vergüenza esta señora #GHVIPGala6"	NON_SEXIST
2113	es	@auminho DEJA DE DECIRME LAGARTONA, PENDEJO. te va a costar 500 varos	NON_SEXIST
2114	es	2018 y hay gente que sigue usando el termino feminazi	NON_SEXIST
2115	es	"Entra mi viejo a la cocina, me ve haciendo deberes y dice ""Esta tiene fiebre, va a hacer llover"", Gracias x tanto pa🖒"	NON_SEXIST
2116	es	"@AzarPlus @Irene_Montero_ El nivel de demagogia de esta niñata no conoce límites. Cómo se nota que habla de oídas... en Galicia aparecían chavales muertos por las calles, los atracos, tirones, peleas, el sida, la hepatitis estaban a la orden del día... ¿De qué hablas? con ver ""Fariña"" no basta, ¡payasa!"	NON_SEXIST
2117	es	Ustedes han visto que las feministas ultronas sean muy activas en el combate contra la trata de mujeres? Miles de mujeres extorsionadas, convertidas en esclavas sexuales de proxenetas que las explotan hasta matarlas! Esa sí que es pelea que vale la pena!	SEXIST
2118	es	las cuentas de las minas pro vidas que están siempre hablando de las feministas me cansan  trato de ignorarlas porque se te cuelgan veinte providas pero ellas sabrán que pueden opinar gracias al FEMINISMO? andan por ahí agradeciéndole a dios ajsjahd que verguenza hermana	NON_SEXIST
2119	es	Estoy aprendiendo hacer las cosas solas como una niña grande 😎🙋🏻‍♀️	NON_SEXIST
2120	es	Joder he revivido todo el cancer de mi madre y me he puesto a llorar como una niña pequeña https://t.co/T1JOcsVEBb	NON_SEXIST
2121	es	“¿cómo iba vestida?”, “seguramente estaba provocando”, “mmm ese short esta muy corto”, “no te pongas eso que pareces una puta”, “bueno iba sola por la calle a esa hora”, “se lo busco”, “bueno, para que toma entonces”, “le gustó”, “¿porque no gritó?”	SEXIST
2122	es	@pinguindigo @supportivemimi @rubitahmusic @agoniias @believeinwar @Saray7317 @albarrxcin @marinxkdrhl @VNLwriter @cryinginwarmi @eversinceana @misspaux @onadionisio @g2censored @lourdesl_gil @quediseh @cosmodever @lolaindigomusic loca del coño	NON_SEXIST
2123	es	Vía CZNmundo: «Hay mujeres con pene y hombres con vagina, porque la única clave para ser mujer es ser y sentirte mujer», piensa Ángela Ponce, la mujer que está haciendo historia tras ser la primera transgénero en competir en el Miss Universo. https://t.co/bTRc7fjStu	NON_SEXIST
2124	es	"Un puto diciendo que no se necesita una vagina para ser mujer y ahora esto...

Algo esta haciendo mal la humanidad. https://t.co/CGi2fQImaU"	NON_SEXIST
2125	es	Eres muy alta para ser chica no? — Desde cuándo las mujeres tienen una estatura definida https://t.co/8xc1tnhKgF	SEXIST
2126	es	@GreatBlastG5 Mi madre mide bien para ser chica, y mi padre es de estatura media, lo de los yogures te lo decía a ti porque se que me mientes prro	SEXIST
2127	es	Maldicion, odio que me toquen conductores con skills de mujer al volante  😆	SEXIST
2128	es	@browniedecadi @CDC_CadizCF Este prenda es el mismo q dijo q las mujeres no deberian opinar de fútbol	SEXIST
2129	es	@HR1913 Si la iglesia (y me refiero a cualquier religión), se siente con el derecho de asesinar mujeres, no veo por qué las mujeres no deberían tener el derecho de quemar iglesias.	NON_SEXIST
2130	es	@lamastabo Que pasaria si un hombredice YO ODIO A LAS MUJERES? D e machista y degenerado no lo bajarian. ESA ES LA INCOHERENCIA EN EL DISCURSO FEMINISTA.	SEXIST
2131	es	Las mujeres de hoy en día solo vienen, nos conquistan, nos manosean y despues ni un mensajito ni nada 😥	SEXIST
2132	es	@mjpartera @LozanoMabel @APRAMP @salazar_octavio @PSOEigualdad @GloriaAlarconG @FeministasRM @modeselx @encarnadiazg @PColombineRM COMO CALIFICAS A TUS COMPAÑEROS PUTEROS DE LA JUNTA DE ANDALUCIA QUE SE TIRAN A LAS DE LA TRATA CON FONDOS PUBLICOS......???? QUE TE PARECE TU COMPAÑERA MINISTRA LLAMANDO A UN COMPAÑERO MARICON Y NENAZA, LOS SOCIALISTAS TAN FEMIMISTAS Y NADA HOMOFOBOS. VAYA TROPA.	SEXIST
2133	es	@gabrielrufian Las tonterías reaccionarias las dices tú todos los días y ya te dejamos como palomita suelta. Hala, que te va a decir Junqueras que votes a favor de los presupuestos. A obedecer, nenaza.	SEXIST
2134	es	@CarmenElEdn1 @Pablo_Iglesias_ Eso sí es una amenaza nenaza?hoy no traje hostias para imbéciles,a mano abierta me valdría para darte una bofetada,subnormal,si el día tuviese 48 horas serías subnormal las 48 horas,ahora sigue mandándola	SEXIST
2135	es	No puedo tomarme en serio a un guey que usa el termino “Feminazi”.  En buena onda.	SEXIST
2136	es	@xxaddmont Ahora mismo -Dijo con una sonrisa y fue a la cocina para coger el whisky-	NON_SEXIST
2137	es	@ayelen2_ JAJAJAJAJAJ yo cuando voy a la cocina	NON_SEXIST
2138	es	"Nada peor cuando asimilan la orientación sexual por como es la persona. Gente, si un chico es ""afeminado"" no lo hace gay ni tampoco a una chica es lesbiana por ser ""marimacho"". Cada quien es como le gusta y nadie tiene que andar fijándose para sacar conclusiones."	NON_SEXIST
2139	es	@AngeldebritoOk Es una marimacho con actitudes masculinas y con una cara llena de odio .	NON_SEXIST
2140	es	"@Danny278 Entonces volvamos a el tuit anterior y sin regañarme que me enamoro,
PD mujer tenías que ser para embolatarme tan fácil."	SEXIST
2141	es	@eltivipata @leonidasvox Simplemte ver estas imágenes son vergonzosas !!!! Cuando y quien va a parar esto ? Obligar a una mujer a llevar velo ? este mundo está como una Cabra !!!! Donde están las feministas? No entiendo nada de nada. 🤷‍♀️	NON_SEXIST
2142	es	"-Cuando quieres verte como una mujer 
-pero después te ves como la muñeca de TOY STORY https://t.co/qSoozKFpki"	NON_SEXIST
2143	es	¿Antonio era #Trans? La mayoría lo interpreta así, aunque hay gente que lo entiende como una mujer que para vivir de una determinada forma tuvo que hacerse pasar por varón. Lo importante no es la etiqueta, sino que fue una persona que quiso vivir como un hombre y lo consiguió.	NON_SEXIST
2144	es	"Me acabo de atrever y mandarle un mensaje a una artista colombiana que admiro muchísimo y me ha contestado al momento.
Adivinad quién a chillado como una niña y está super feliz. :))"	NON_SEXIST
2145	es	perdon si m comporto como una nina pero si me prometes algo esperare que lo cumplas☺️	NON_SEXIST
2146	es	@emuyshondt @alcaldia_ss @SSesTuyo podes administrar o no, porque te vibis quejan maje, mas bien pareces una puta	SEXIST
2147	es	@MarytaAlonso @Boertro @elespanolcom Loca del coño y feminazi, no lo olvides.	SEXIST
2148	es	Vía CZNmundo: «Hay mujeres con pene y hombres con vagina, porque la única clave para ser mujer es ser y sentirte mujer», piensa Ángela Ponce, la mujer que está haciendo historia tras ser la primera transgénero en competir en el Miss Universo.  https://t.co/IcXzC7YtN9	NON_SEXIST
2149	es	Vía @CZNmundo: «Hay mujeres con pene y hombres con vagina, porque la única clave para ser mujer es ser y sentirte mujer», piensa Ángela Ponce, la mujer que está haciendo historia tras ser la primera transgénero en competir en el Miss Universo.  https://t.co/DYgLWbjtSu	NON_SEXIST
2150	es	mi madre me ha dicho que ayudo poco en casa para ser chica. El machismo no solo está en gh, en casa también. #GHVIP20O #GHSíMachismoNo	SEXIST
2151	es	@vaiorel_ @GenaroViolento voy a hacer yo un hilo de las paridas que sueltan cuando entran ellas. Ah no que eso no ocurre nunca, no os arriesgais a ser rechazadas y humilladas. Mucho feminismo pero mejor quedarse en una esquina riendose de cómo desfilan los pringados hasta que aparece un buenorro	SEXIST
2152	es	"1950: 
""Las mujeres no deberían votar""

2025:
""Las mujeres no deberían participar en miss universo"""	SEXIST
2153	es	@elphamega Que haya un90% de plazas ocupadas por el sector femenino está demostrado que es porque hay carreras que llaman más hombres y otras a las mujeres, hay que dejar de ver mierda donde no la hay, luego en otras carreras pasará al reves	NON_SEXIST
2154	es	Seguramente mucha gente deje de seguirme, incluso me lleve alguna contestación; no odio a las mujeres, ni quiero que se mueran, ni nada, pero estoy hasta los putos cojones del feminismo.	SEXIST
2155	es	@_SusoGH16_ @ghoficial Q valores te ha dado tu mamá  para ser un machista tu conversación es follar maltrata a las mujeres eres un CHULO  q seguro q estas en el ARMARIO por COBARDE de hay tu odio a las mujeres  fuera de la tv y quien va a verte a los bolos no tiene cerebro  ni dignidad eres lo peor🐀🐀	NON_SEXIST
2156	es	@Zaybrok Gracias a que hicieron cambiar de actitud a personas como tú (Suso) hace años,hoy podemos votar las mujeres, ir a la universidad, etc. Muchas de las mujeres de hoy en día te damos 200.000 vueltas en inteligencia y educación.¿Cuanto nivel de estudios tienes Susito? #GHSiMachismoNo	NON_SEXIST
2157	es	Alfonso Ussía despedaza a la nenaza de Pablo Iglesias por exigir escolta policial: Me produce asco https://t.co/7DqsuHkrky	SEXIST
2158	es	"¿Qué son los reptilianos?
-Son como tú amiga...
¿Cuál amiga?
¡Tu amiga la lagartona! 
&gt;&gt;Plática con Carito después de escuchar conferencias todos el día."	SEXIST
2159	es	@hausofaitor Nos pone a fregar rápido, como tiene que hacer una mujer de su casa digna de su hijo.	SEXIST
2160	es	Me gustó un video de @YouTube https://t.co/O2MvKtughk Cementerio de Elefantes Ft. Cero La única en tus días Epicentro ArteEn Vivo	NON_SEXIST
2161	es	te prefiero a ti en tus dias malos q al resto en sus buenos	NON_SEXIST
2162	es	La versión con música de Opeth es la zorra https://t.co/Ru2dvBLhd9	NON_SEXIST
2163	es	"Acabo de ver Ghoul de Netflix y es básicamente: Villa Grimaldi, acaban de capturar al lider del MIR, pero resulta que no es humano, es un demonio disfrazado que deja la zorra, pero en la India.
Es la raja, véanla 👌👌👌"	NON_SEXIST
2164	es	Te imaginas sexualizar como una mujer está comprobando si tiene cancer de mama y masturbarte viendo eso????? https://t.co/9VMgKXNjR1	NON_SEXIST
2165	es	@zapata_naza @CamiloVillar_13 Sos una loca del coño	SEXIST
2166	es	Hombre se opera para ser mujer, mujer se opera para ser hombre , se conocen y se enamoran , se cumpla la máxima. El orden de los factores no altera el producto. #Amor	NON_SEXIST
2167	es	"“Para ser chicas son muy desordenadas” SI MABEL SOY RE QUILOMBERA SI TE MOLESTA JODETEEEEE JO DE TE 
Y NO ME VUELVAS A DECIR UN “PARA SER CHICA...” O “TENDRIAS QUE SER MAS FEMENINA” PQ SE DESCONTROLA TODOOOOO"	SEXIST
2168	es	Mucho feminismo pero de acompañar a tus amigas para que no anden solas nadie	SEXIST
2169	es	@LCCasno Jajaajja no se si sentirme halagado o abrumado porque me hayas stalkeado pero te felicito por tu dedicación pero, ¿si no está en redes no existe? #LogicaMillennials pero no, no odio a las mujeres, creo que hay oportunidades para ellas y para los niños en su vientre.	NON_SEXIST
2170	es	las mujeres de hoy en día solo buscan billete y cosas que les convienen.	SEXIST
2171	es	#GHSiMachismoNo21O hecharleeeee ya ha la putaaaaaaa calleeeeeeee #espulsiondisciplinariasuso no llores nenaza q al final te llevaras el maletin	SEXIST
2172	es	"""nenaza""..  Cuando un pseudo periodista no encuentra ningún lugar donde ejercer, salvo Periodista digital, es por algo. https://t.co/5FEf13W0sr"	SEXIST
2173	es	"Alfonso Ussía despedaza a la ""nenaza"" de Pablo Iglesias por exigir escolta policial: ""Me produce asco"" https://t.co/tKixpS7V2j vía @Periodistadigit"	SEXIST
2174	es	"Ahora, los guardias civiles y los policías han dejado de ser matones convirtiéndose en ángeles custodios de quienes sólo les han dedicado desprecio, distancia y mala baba""
Alfonso Ussía despedaza a la ""nenaza"" de Pablo Iglesias https://t.co/WvPwbGW3Rf vía @Periodistadigit"	SEXIST
2175	es	"Juana Rivas quería obtener la custodia completa porque el padre abusaba de ellos, eso la hacer ser ""feminazi"" @MediterraneoDGT? https://t.co/3cMdl3NiIT"	NON_SEXIST
2176	es	En que? Y superiores que quienes? Porque lo único que dice de un residente es que tu familia era muy pobre para quedarse en el país y se fueron a fregar y a limpiar baños por 6 dólares la hora. https://t.co/nSROi67Yig	NON_SEXIST
2177	es	Estás mal. 1º: porque no sabes la diferencia entre un homosexual y 1 persona transgénero. 2º, porque hablas del colectivo formado por hombres y mujeres trans desde la perspectiva de las chicas trans. Imagino que a ti te resulta menos ofensivo llamar a un chico trans marimacho https://t.co/W3ZnEvqkBf	NON_SEXIST
2178	es	"@Eruruizu Ni yo osea ni siendo famoso debes tratar a la gente diferente, un poco de humildad tio, hay gente que yo no se, es mal ejemplo pero el Dalas se cree dios o algo que trata de ""niñata/o"" a todo el que le dice algo racional, dije dalas porque es el ejemplo d toxicidad famosa perfect"	NON_SEXIST
2179	es	@danielortizguer @AdlerHolmes1 Sigue hablando de no sé qué Miriam y sus operaciones que están más a tu altura, y déjame en paz, niñata!!!	NON_SEXIST
2180	es	Soy una niñata bonanit	NON_SEXIST
2181	es	“Ese chico que pensaba que las feministas eran exageradas, se replantea muchas cosas.” Tómense na un tiempo, y vean este hilo completo. https://t.co/Dn34ocPfmD	NON_SEXIST
2182	es	@alonso_dm @KuroKtb Ahora no me calza nada. No que las feministas no creen en la iglesia y son ateas?	NON_SEXIST
2183	es	"Que horror todo lo que pasa, todos los femicidios, secuestros, maltratos y TODO EN MENOS DE 1 MES. 
Dalee vení ahora a decir que las feministas somos unas exageradas, disculpen las molestias es que nos están matando"	NON_SEXIST
2184	es	Yo no tenía pedo con las feministas, pero ahora sí ya me hicieron enputar con sus mamadas... https://t.co/jQMCSGVO1J	SEXIST
2185	es	Quiero estar con vos. No un rato, no un día. Quiero estar con vos en tus días buenos y también en los peores. Estar con vos, así de simple.	NON_SEXIST
2186	es	@angelaponceof Te felicito por ser libre! Pero una cosa es libertad, la otra es la realidad y realmente eres un hombre aunque te veas como una mujer, recuerda que todo lo que se ve puede no ser real...	NON_SEXIST
2187	es	"@alejandro_mhr *y ""gritar"" como una ""mujer"" porque aparentmente es el pico de la comedia https://t.co/8f6hWSbm2j"	SEXIST
2188	es	@AndresVelasqz VERGA. PARECES UNA PUTA. LO QUE HACES ES PURA CRITICA Y NO DAS SOLUCIONES. ES MEJOR QUE TE CALLES TU MALDITA BOCA. BASURA. LADRON.....	SEXIST
2189	es	@AndresVelasqz VERGA. PARECES UNA PUTA. LO QUE HACES ES PURA CRITICA Y NO DAS SOLUCIONES. ES MEJOR QUE TE CALLES TU MALDITA BOCA. BASURA. LADRON.......	SEXIST
2190	es	tipo te pones un short de esos corte alto y sale 1 de tus tíos a decir que pareces una puta,,, mmmm mira juan carlos pregúntame si me importa tu opinión https://t.co/R4l1ScuS4H	SEXIST
2191	es	El labial rojo es PER-FEC-TO. Que pareces una puta, que con tu color de piel no va, que con esos labios tan chiquitos o tan grandes no, VALE VERGA! No les paren bolas. Usen labial rojo cuando quieran y punto los amo bye	SEXIST
2192	es	"[22/10 14:51] Matias: cómo voy a nacer acá
[22/10 14:51] Matias: cómo voy a nacer? jaja

si me lee la loca del bebito se pega un balazo"	NON_SEXIST
2193	es	@El_Universal_Mx Pos te digo que NO se necesita para ser mujer .. un par de huevos colgandote	NON_SEXIST
2194	es	... Eso no es razón para ser chica. Yo soy Stitch y punto. https://t.co/JpICyLsKT9	NON_SEXIST
2195	es	Me estoy dando la oportunidad de conocer sobre Camila Cabello desde que la uso y, Dios: es una bebita muy hermosa. Creo que es el mejor avatar que escogí para ser chica.	NON_SEXIST
2196	es	"@gonch4n @VictorMGonz Al igual que también hay mujeres maltratadas psicológica y físicamente por sus parejas que piensan que las leyes contra el maltrato son una estupidez y que las mujeres no deberían quejarse tanto.
O esclavos que defienden a su patrón con uñas y dientes.
Alienación se llama."	SEXIST
2197	es	@Aqua2650 Y porque publicas  esas estupideces , tienes algún problema de nacimiento por esos lugares o tienes odio a las mujeres	NON_SEXIST
2198	es	Otra cosa dramática son los machos muy machos y su gestión de los resfriados. Como llevar pañuelos es de nenaza, se pasan la vida sorbiendo y escupiendo mocos. Que es una actividad preciosa y muy de hombre.	SEXIST
