id	language	text	task1
8515	en	I could not care less what the porn model skank thinks	1
8517	en	   right on the money as always   Coulter Booker and Harris competing for Most Hysterical Woman	1
8518	en	to everyone saying hyuna ruined edawn and pentagon needs to shut the fuck up she didnt ruin it yall who complained and sent hate to her did because of yall sensitive and jealous asses this is what we actual fans get	0
8519	en	Suck a dick and choke you bitch	1
8520	en	  No they dont get it Were a bunch of hysterical women as they put it	1
8521	en	  First ima smack that ass then eat that pussy from the back then wrap your hair around my hand while I choke you and slide in slow and long strokes tease u then start pounding that pussy	1
8522	en	Stfu you taking all this shit and I still make more money than you do you broken depression pussy ass bitch	1
8524	en	Stupid dumb bitch I hate stupid dumb bitches Like stfu You dumb ass hoe Im so angry That youre dumb and stupid You make no sense Look at you talk out of your mouth Lmaoo BITCH you mad ignorant Be quiet bc you embarass yourself Sorry youre right i am less intelligent	1
8525	en	I hate bitches that are always mad at the world for no reason like bitch stfu and be happy hoe	1
8526	en	  What a liar  get the story I paid him k after the fact because he attacked me What a skank and so is every woman who looks the other way on this story because of the greater good	1
8527	en	STUPID FUCKING CUNT ASS CUNT BITCH DIDNT STOP AT HER STOP SIGN AND TOTALED MY FUCKING CAR THAT I USE TO MAKE FUCKING MONEY OH MY FUCKING GOD YOU STUPID FUCKING BITCH	1
8528	en	    Oh calm down you hysterical woman	1
8529	en	  He growled as he looked up at her ohohohoh She was going to get it when he returned to normal You fucking bitch You slimy fucking whore I will fucking remember this you stupid bitch He said through clenched teeth as some  blood dripped down from his mouth	0
8530	en	  Thats a real low blow to hysterical women	1
8531	en	Love on my new ones and the   remix been Wiked In all fairness how can you not skank to these 	0
8533	en	im single  its staying that way for a long time because I hate all you pussy niggas	1
8534	en	  BITCH you shouldnt be putting it out there cunt nugget	1
8535	en	  Im not sure you should be calling ANYONE a hysterical woman	0
8536	en	  I thought you were leaving the country you washed up skank ass	0
8537	en	  I dont have Ovaries or a Vagina and I refuse to put women in jeopardy because they do Prochoice isnt pro abortion its womens right to choose if you cant get pregnant from rapeSTFU	1
8538	en	  LMAOO you pussy What those emojis mean	1
8539	en	    you gonna shut the fuck up pussy	1
8540	en	instead of telling young women to dress appropriately teach young men to NOT rape that NO means NO and to love accordingly  	0
8541	en	The pain of a woman being targeted as a purely pleasure object goes beyond the physical its a rape of the soul  	0
8542	en	     hysterical women in the US Senate	1
8543	en	Shut the fuck up Brandon You never cared about his Superman You and a bunch of your buddies are the reason his character was butchered in JL since yall wanted more fun and smiles Stop with this fake caring act for clout	0
8544	en	Youre legit an asshole Man or woman act your fucking age Show respect for others Have decency to talk about things as an ADULT that you supposedly are Dont be a fucking cunt about things ESPECIALLY if youre in the wrong	0
8545	en	Every fine fucking bitch i see is my ex hoe	1
8546	en	first goes to bitch ass janelle FUCK YOU MESSY MF ASS BITCH i literally was on a call with her and her dumb ass twisted my words and ran to tattle on me to ari like it legit made her pussy wet to go and talk shit abt me so fuck u ill come beat ur ass thats why u stole a listers	1
8547	en	How is it that no law enforcement entity finds it odd that you can leave the WH dead broke and then buy your Skank daughter a  million apartment and pay for a  million wedding Have the Clintons ever gone back to Haiti    	1
8549	en	  Hard to figure which was the more hysterical woman Cory Booker or Kamala Harris	1
8550	en	  so women should be seen and not heard stay in the kitchen and cook dinner while pregnant  	0
8551	en	      Bitch stfu stop acting like a fucking cunt	1
8552	en	When a woman says shes a fan of a certain sport or team  you berate  quiz her incessantly on playersstats just to make her feel stupid and basically to prove her wrong youre a fuckin ass hole Women are allowed to enjoy sports without knowin all the specifics Fuck off	0
8553	en	Bitch ima wear an anklet bc its cute af lmao stfu	0
8554	en	I stand with the victims of sexual harassment or rape No matter if theyre a woman or a man A rape is a rape what  	0
8555	en	  I didnt see any hysterical women did you How mysoginist of her	0
8556	en	bitch if you dont shut the fuck up and stop acting like the us isnt responsible for the repressive and brutal society that became afghanistan  theres pics of my gma in miniskirts in the s in iran another country destabilized and vilified to drive american profit	1
8557	en	  Long rape scene Even though there was no sex scene in the movie and the woman agreed to a rape fantasy then stopped it LOL	0
8558	en	Stfu you lie out the gate lol tf you except  You want pussy out the gate 	1
8559	en	      Says the supporter of a woman  that literally protected  threw every woman under the bus that accused her President husband of rape affairs etc Pleeeeeease STFU or educate yourself	1
8560	en	  Shut the fuck Up you pussy    	1
8562	en	Gelinzon Sandwich Maker Sweeps From the Kitchen Authority Enter today	0
8563	en	    Should our country be run by a couple hysterical women	1
8564	en	  What is your racist skank of a wife up to now 	1
8565	en	on women is no suprise i hope interest on the show will lead someone to make her page and show her amazing work in trauma for rape victims	0
8566	en	Leaving a pot on the stove can burn more than just your dinner Always stay in the kitchen while cooking More tips here	0
8567	en	Which one comic creator would you most like to meet and why Bobby I would like to meet the comic legend Frank Miller So he can give me a refund for Xerxes The Skank Original   speaks about his comic work            	0
8571	en	      If you ever say women get hysterical over this issue again Im gonna drive down there  spit right in your face Our lives our health our ability to make so many life choices andor being able to afford any of them aare on the line here Help us or STFU	0
8574	en	Free Brutal Pickups Videos youporn stripper skank com porn pics sdms free brutal pickup girl com free porn lindsey russian mypickupgirls my sisters upskyrt streetpickupstube brutalpickups	0
8575	en	Youre fucking hysterical I dont know if Ive ever been in a ts channel with you where I was laughing my ass off  	0
8577	en	  Weinstein must be your daddy you fat slob Both of you are ugly af and I guess need to rape women to get  	0
8578	en	  the clean version dubs out the line such a fucking hoe for such a filthy whore which i swear  god is actually more offensive	0
8579	en	  Oh dear because you dont agree with him you describe him as hysterical BTW m didnt vote Leave	0
8580	en	  Yeah tell them theyre a fucking fool for believing statistics that say  of women fantasize about rape	0
8581	en	  And you are a hysterical Cunt	0
8582	en	  This is what infuriates me Kangaroos are hopping around like theyre so bad ass and all the while they are complete vulnerable to attacks from above Jump out of a tree Choke hold body scissors and its over Night night bouncer dog thing	0
8583	en	HOW FUCKING DARE YOU LOOK AT HER WHILE CALLING HIM HIS SPIRITUAL SON YOU CUNT FUCKING BITCH	1
8584	en	  Thats rich coming from the hysterical woman who didnt get the right seat on an airplane	1
8585	en	Important Appeal from GM Police for information re attempted rape of young woman at Green Lane Patricroft at   	0
8586	en	shut the fuck up Jonghyun died as a decent person who made a lot for the music industry not as a women abuser bitch	0
8587	en	Woman Who Accused Nelly of Rape Wants to Drop the Case Will Not Testify The woman who accused rapper Nelly of sex  	0
8589	en	  I have a script about a woman overcoming Rape I think you d be PERFECT for it	0
8590	en	  Shut up Mickey you pussy little bitch      	0
8592	en	Do you get up off the couch and stand for the Anthem when youre at home Then shut the fuck up	0
8593	en	Yes I have a job And Im pretty damn sure u dont make remotely close to what I make a week working  hours than what u make working  hours so shut the fuck up I clearly said on the thread I had time yesterdaywhore	1
8594	en	No room for full explanation here but regarding the hysterical women at the Kavanaugh hearing the word hysteria is from a Greek word meaning wandering and disconnected uterus There you have it	1
8597	en	  Youre not going to die so shut the fuck up moaning and get in with it	1
8598	en	  did you fight for women Ever Did you fight against the AESO in our recession Did you acknowledge sustainability in the context of our energy industry Ever Shut your stupid fucking cunt mouth	1
8599	en	  fuck you pussy suckin bitch	1
8600	en	     you dont have to be a skank anymore He the skunk done you wrong Someone standing up and exposing your philandering immoral husband is a hero    	1
8601	en	Agreed I think Cory is the most Hysterical Woman there Am I wrong	0
8602	en	    stfu bitch nigga who told u to talk hoe	1
8603	en	  The Queen of Hysterical Women tweets bitterly terrified of losing her crown	1
8604	en	  And ya know what Thats why they abuse and rape their women because they are such assholes that any  	0
8605	en	  Because nobody wants to watch a nasty skank bitch run her mouth	1
8606	en	I recently read a book with a passage between a woman and a powerful man I had to ask author if it was rape or nah Thats how blurry it is	0
8607	en	Hating men is an important part of feminism why cant these men serving brats just shut the fuck up	1
8608	en	I get a high off of how miserable your life is because you truest deserve it and it s hysterical 	0
8609	en	  Those pics look like theyre from someone mocking the kind of people who would disrupt hearings Like if SNL was fair and made fun of these people the exaggerated version of a hysterical woman disrupting	1
8611	en	    Grant you the first point but it was a joke more than an insultAbout the second point though calling an hysterical person hysterical doesnt set anyone back There are hysterical women and men bitches and douchebags ass	0
8612	en	Still baffles me that Baylors football team can rape women w literally everyone knowing including the police and nothing is done abt it	0
8613	en	URGENT PLS SHARE this man is trying to rape women he sees walking towards Manhattan on the Washington Bridge if yo can identify him please call  	0
8614	en	Your skank ass disgusts me so much	1
8615	en	Youre such a fucking hoe I love it  that new Kanye and Lil Pump I stan kings that make women feel comfortable about their sexuality	0
8616	en	  Stfu bitch you sound like a whole ass pussy bro no one cares	1
8617	en	    Bitch stfu you was just talking shit about her stop tryna get clout fat neck hoe	1
8618	en	Bitch stfu I didnt asked you something dumbass hoe And obsessed Shut you dirty ass cause we all know esme was so obsessed with me that she keeped subtweeting about me LOOOOOOOOL	1
8619	en	  If you support someone who bragged about grabbing women by the pussy and being able to shoot someone in the middle of th Avenue without losing a vote you can kindly STFU about uplifting discourse	0
8620	en	Have you ever felt like crying when you saw a Woman whos a victim of Rape  	0
8622	en	Theres this dude on my FB whos dumb patriotic  is anti Kaepernick saying troops like him make the real ultimate sacrifice yadayada  im just like dude youre fucking National Guard youre not even real Army bc youre too pussy to be active duty youre not sacrificing shit stfu	0
8623	en	  Ann I thought Most Hysterical Woman was engraved on the participation trophy they gave you at the GOP convention Bless your heart	1
8624	en	  for you Cuz no one else cares when I post it but Im pretty sure you like it Get your skank on	0
8625	en	        You are a pussy stand up or shut up put youre head above the parapet  make a stance or keep taking the MP wage  STFU x	1
8626	en	    I was referring to the fact I stated women rape men but you couldn t handle me stating so	0
8627	en	Ofcourse she does not A woman who can laugh at a teen rape victim cant not have any values in my eyes She can go  	0
8628	en	Ladies do not be ashamed for having lustful needs You want dick Book a dick appointment Want pussy Go and eat pussy Why women need to feel shameful for fucking guys but praise men for fucking girls	0
8629	en	Why do y all blame the woman for what she wears when it comes to rape That shit is WRONG	0
8631	en	    sugar you should have witnessed a true Jason classic last night Cherry Falls I was hysterical	0
8632	en	Man taylor tweeted this cause i aint stay in the kitchen w her why she cooked dinner lmfao	0
8634	en	  Can you please stfu and stop lecturing your colleagues you sound like someone doing a fake lady plantation owner accent Pussy	0
8636	en	oh my god yall non fans are so annoying let universes and pentagon grieve let us take all this in first just let us fucking be and leave us the fuck alone we dont need your fucking opinion on the matter im so fucking done with yall for fucks sake just shut the fuck up	0
8637	en	ACG is hysterical How do you suspend the govt Who decides The mob the BBC or a specially convened conferenc  	0
8638	en	    Good morning Maam Is your AFSC t I noticed the parcel in the pic and was wondering Im shipping to BMT real soon and would like to ask you a few questions if it is	0
8639	en	To the guys that loved memade a relationship with cheated on me made false promises Go fuck yourself and I hope the next girl you end up with is a ugly ass mother fucking cunt whore who dicks around and goes fucking psycho on your ass because karma is a bitch 	1
8640	en	  YOU ALWAYS HAVE MY DICK ONCE YOU START USING MINE AND YOU WILL NEVER FEEL YOU PUSSY IS EMPTY AND ONCE YOUR PUSSY STARTS TASTING MY DICK IT WILL NOT ACCEPT OTHER DICK IT WILL DIE TO HAVE MINE ALL THE TIME FUCK U BABY	1
8641	en	MUMMY NO bitch youll call me DADDY as you choke on my big dick Youll call me DADDY when I bend you over and strech that cunt wide  split you in two DADDY knows best                      	1
8642	en	  Hysterical woman tweeting again	0
8643	en	  Stfu nigga you a fake stealing peoples name for clout how do you feel goofy bitch Go ahead and block me pussy you will have more comments coming	1
8644	en	Everyone wants to put women who make false accusations of rape in prison for life but dont even fight to put ACTUAL rapists in jail	0
8645	en	    ALWAYS BELIEVE WOMEN ALLEGING RAPE coughunless the perp is someone we like then forget it cough	0
8646	en	  Another Woman Has Come Forward With A Very Detailed Rape Allegation Against  	0
8647	en	    Indeed a woman who was raped  and who was distraught that a man made a joke about that rape 	0
8648	en	BITCH STFU IAN CONNOR AINT A FUCKING ARTIST The life of one but he aint a artist Know shit before you speak	1
8649	en	  damm baby girl you got a nice pussy right there and be sites you pussy look morh bigger than my girl pussy	1
8650	en	  I thought you already had the title Oh wait you said most hysterical WOMAN	0
8651	en	Are you fucking kidding me James Corden Making jokes about women being molested and raped This is rape culture 	0
8652	en	    Hysterical woman does in both cases I dont think Booker would mind given his proclivity for deliberate histrionics	1
8653	en	bitch stfu yall call angela an ice queen but then say oh sure angelas the mean one you can say this shit and still recognize angela being a whole bitch	1
8655	en	  Perhaps Ann meant to tweat that she wished she herself had been present to compete for the most hysterical woman Regarding Kavanaugh as Harris  Bookers questions revealed I felt that he was less than decisive forthright with his answers    	1
8656	en	  Wtf is that skank bitch Kate here I dont want her on my tv	1
8657	en	Why Would You Do This To My Young Fairly Innocent Heart You Fucking Hoe Bitch	1
8658	en	  Please men do not wink at women in the workplace Dont harass catcall grope rape either	0
8659	en	I dont know anything about that man but I know no woman is obligated to accept his apology for a rape joke cry about it	0
8660	en	Sexual harassmentsexual assultrape are NOT  NEVER ok As a man I stand with every single woman whos been through this     	0
8661	en	my bitch cunt supervisor can never keep my name outta her mouth	1
8663	en	Sounds like      are still competing for most hysterical woman at the hearings     dont pay you to clutch pearls or perform one act plays Get your sht together     	1
8664	en	  How many more women FBI sir have to report rape by Harvey Weinstein  before you arrest him  women are not enough for you	0
8665	en	  You look like a straight pee on stfu pussy ass nigga	0
8666	en	Im such a fucking cunt bitch and i dont even mean to be goddammit	0
8668	en	Im so sick of this hoe speaking on me bitch you dont know SHIT STFU	1
8669	en	  AnnIncluding Sen Cory Booker as part of your Most Hysterical Woman Come on now you cn do better than that This is so beneath your intellectual acumen and although I disagree with most of what you say come up with something more original or creative in the future	1
8670	en	  Hysterical Woman you dont speak for me or other women in my household	1
8671	en	    Disespect not the biggest problem Told a woman her husband tried to rape me She did nothing  	0
8672	en	  Lmfao shut the fuck up with your Brentwood Academy havin ass Yall have one of the worst QBs in the league as far as TDINT ratio go but you hate on every other quarterback Sit your pussy ass down and get swept by the Titans again	1
8673	en	Lets find this entitled little skank and make her life hell for as long as it takes to teach her a lesson Portland Oregon someone knows her	1
8674	en	  Has it been a year already Are you looking forward to giving up your most hysterical woman tweeting about seat swap on a   flight title	1
8675	en	    What have how many followers i have anything to do with this u dumb beach just be quiet and stay in the kitchen i obly use twitter for news	0
8680	en	PSAYoure a slut but you dont fuck meBecause you sound like a cry baby bitch shut the fuck up already	1
8681	en	    Revenge on Kieran why because he has found real love with some one else Possessions can be replacedShowing your true colours at last What you have put yur exes through your children through your poor mum STD ALERT get checked guys	0
8684	en	Don t tell me how u got a bitch drunk An then u took her to the crib to bust her sounds like rape to me	0
8685	en	  Some golddigging skank has stupid opinions	1
8686	en	  Unless cow tipping is classed as physical assault you should shut your fucking whore mouth i hope you never show your face outside of whatever hole you went to hide in because frankly i would love to drop kick you off a fucking balcony xoxoxo	1
8688	en	      Women Are Offended by his Porn  Rape Essay Stating  A Woman Enjoys Interc  	0
8689	en	It s hysterical that some as big as   keeps filing PFAs If I were the judge I d take one look at her and say  bitch you good  	0
8690	en	  Simply put	1
8691	en	We were inside the train car when I started to cry You were crying too smiling and crying in a way that made me even more hysterical	0
8693	en	I fucking hate this bitch Naga on   Stop interrupting people you ignorant cuntYoure not the expert STFU	1
8694	en	Me too is about rape and sexual assault way to make it about yourself you cunt 	0
8696	en	stfu bitch	1
8697	en	We wouldnt appear hysterical if youd STFU the FIRST time we try to talk Js	0
8698	en	So far its  women and at least three rape accusations but sure go on and believe it was one woman looking for m  	0
8699	en	  MELISSA YOU RE HYSTERICAL  I AM GIVING YOU A HAPPY DANCE FOR TODAY 	0
8700	en	Confessions of a mother fucking bitchI keep checking the cooker switches and front door like Craig off corrienation streetI cant stop eating Im going to a hole full of depression HELP ME	0
8703	en	      You won  You actually take time to post you won  Fucking hysterical So bad	0
8704	en	  Are your children safe living with a skank like you I certainly hope not	1
8706	en	fucking cunt whore slut pussy bitch fuck you	1
8707	en	  Funny The hysterical Kamala moves into the lead for Most hysterical woman  	1
8708	en	  Clay if this is sarcasm its really bad shut the fuck up If the hats were described as womens yo bitch ass wouldnt want one	0
8709	en	  Did you make this Its hysterical XD Really really accurate about that group The only thing mis  	0
8710	en	Cant fall asleep someone come choke me till I pass out you can do whatever you want to my body after Im passed out                                          	0
8711	en	  Look at miss sandwich maker trying to talk shit Bitch you work for ESPN You instantly know nothing about hockey Shut up	1
8712	en	My grandmother was a maid Those were the only gigs avaliable to dark skinned women in the very early s Through her skil set she became a top home economics professional for Chicago wealthy whites Sent my pops to Unv Chicago aunt to northwestern Stfu lil bitch	1
8713	en	    Just choke on your salad sandwich already Those Men did not die during the Gulf War and do you really think that it did not play on their conscience why they were fighting They still went anyway You are directing your crap at the 	0
8714	en	      Youre dumbass I give no fuck about you about your trashass wanna be Texas state team like I said til the beat outlaws in the battle of Texas eat my dick and shut the fuck up pussy	1
8715	en	  You must listen to my dad wrote a porno  it will make your shifts hysterical	0
8716	en	  Love the uniforms So classy when compared with hysterical women protesters	1
8717	en	  No doubt cory wins most hysterical women his eyes are popping out of his head foaming at the mouth	0
8720	en	Im the funniest person I know the fuck u talking about sPEAK FOR YOURSELF GIRL	0
8721	en	You wouldnt know this   but historically hysterical women are the ones with spines	1
8722	en	lol men refer to rape allegations as witch hunts when the real witch hunts  brutal violence meted out to women  racialized populations	0
8723	en	Package Thief Slips And Breaks Her Leg  Instant justice via   Stupid fucking bitch Deserved every bit of that Cunt LOLOL	1
8724	en	  Fuck up you pussy ass scammer	0
8725	en	      you can state what you want But dont bitch when you are called out for perpetuating rape culture	0
8726	en	STFU Like we need your worthless  cents of wisdom Go crawl back under your rock	0
8728	en	Guilty Man did rape woman on Darlington riverbank 	0
8729	en	  Coming from a hysterical woman	0
8730	en	  You guys really are hysterical  and not educated Nice try  	0
8731	en	Fuck yeah you pussy boy	0
8732	en	  Says a hysterical womanhustlercon artistgrifter	1
8734	en	Im so sick of people treating me like SHIT then try to come back in my life after they changed Fuck you fuck your growth cause idgaf skank bitch	0
8735	en	of i wanna scream ppl that STUPID Cube is the shitty company cube is cancelled NO edawn and hyuna went against rulesofc cube pissed bc they didnt even listen to them what are you thinking sm jyp yg all of them will do same just shut the fuck up anymore	0
8736	en	dan humphrey is an annoying skank bitch	1
8737	en	  Too bad you have to be a skank in order to stay relevant	1
8738	en	      There is an   fridge magnet on sale Of course it can stick to any metal thing WE DO NOT HAVE TO STAY IN THE KITCHEN	0
8739	en	  happens to women everywhere not only rape but sexual abuse and pple still ask what she did to provo  	0
8741	en	you ever just see a random woman on the street and want to choke slam her to the ground pour gasoline in her cunt and light her on fire	1
8742	en	  Stay in the kitchen you whore	1
8743	en	Stfu pussy	1
8744	en	  Point blank men do not have to pretend or sneak into places to rape women They can do it easily anywhere The idea that bathrooms protect anyone is a falsity It doesnt Spend time actually doing things that DO protect people like convicting rapists	0
8745	en	  that your sissy slut bitch whore mouth needs to be gagging	1
8746	en	  Hysterical woman is the new Nasty woman we will make a hat for that	1
8747	en	  Hitem with your purse you pussy	0
8748	en	More women accuse Weinstein of rape 	0
8750	en	Nigga hatin on me you pussy boy dont start it	0
8751	en	Oh good its that time of year when women bitch about men watching football why is this a thing Why dont you shut the fuck up and enjoy the game k bye	1
8752	en	You have to be a real warped son of a bitch to believe you have the right to force women to go through a pregnancy against their will I cannot fathom how this is an acceptable position All men SHUT THE FUCK UP ABOUT ABORTION FOREVER	0
8753	en	  And you dont even represent women for anything so stop talking and stay in the kitchen and cook and eat	0
8754	en	    He called himself Spartacus he is selfish grandstanding hysterical woman	0
8755	en	  youre a pussy stfu	1
8757	en	  Stfu bitch you dont like me get outta here punk hoe you just bored	1
8758	en	  Last wk you said some women allege rapeassault after consensual sex they regret Pls read   tweets 	0
8759	en	  What I find amusing is the hysterical woman sitting next to  	1
8760	en	      Shut the fuck up you reatrd NO ONE SAID SHIT about you being a jew or even hinted at it Typical rightwing racist scumbag always the BIGGEST PUSSY in the room GO suck some russian cock	0
8761	en	  Ann Coulter winning most hysterical woman WATCHING the Kavanaugh hearings	1
8762	en	    No I pointed out your semantics were grasping at straws If I said a woman can rape a ma  	0
8763	en	Well I guess Booker won the most hysterical woman award today 	0
8764	en	  Unless you love a skank hoe that cheats on you Then you apply the motto we dont luuuuhh dem hoes	0
8765	en	    Still made it farther in life than you Stfu and get outta here if you aint supporting	0
8766	en	guy i want a girl whos smart but i also want a girl who is a total and complete slut whoreme how bout a smart slutwhore	1
8767	en	Reason   why men can be garbage human beings but   but slap   with that not all men crap    	0
8768	en	I deleted my opening tweet about this because you know be a good woman keep quiet mustnt be hysterical or make a fuss	0
8769	en	  Yorkshire woman who taught a man   while he was   ing her launches st real anti     	0
8770	en	  So now the word hysterical is a completely sexist term So lets get this straight nobody can say the word monkey anymore when they are describing anyting and the word hysterical can no longer be used to describe a hysterical woman	0
8771	en	  What if she enjoys it I think the days where women are forced to stay in the kitchen not work etc are over	0
8772	en	  Stop lying u skank bitch but white like u	1
8773	en	All you pussy boys and pussy girls who call yourselves her friends didnt even try offering to help her move so none of yall better show up to our house asking her to chill cause fuck all of yall fake asses	0
8774	en	Dis bitch had the nerve to tell me im not from a hood Bitch stfu ill spit on u hoe u dont know meso mind ya business and worry bout yo child instead of medickriding ass girl	1
8775	en	From A list stars to budding actresses The women who accuse Harvey Weinstein of rape and   via  	0
8777	en	Well FHUTA my gamertag was just banned today and its all thanks to     you pussy platoon fucks decided that FHUTA was such a bad fucking word you decided to hide it in the depths of your foreskins I hope you get ligma and die PS fuck u	0
8778	en	Back to the kitchen you stupid sandwich maker	1
8780	en	  Woman who accused Nelly of rape wants to drop charges 	0
8781	en	 Tunisians try to rape Lampedusa woman   Manages to send them packing 	0
8782	en	Bitch shut the fuck up and dont talk about Afghanistan	1
8783	en	  Hysterical Women is right out of the Con play book they believe only men can make the most fucked up decisions of all time not need for women	0
8784	en	Insulted of being a rape victim by the same people who are today crying out against victimization of women and chi  	0
8785	en	    Youre hystericalYoure hysterical Youre hysterical Youre hystericalYoure hystericalYoure hysterical Youre hystericalYoure hystericalYoure hystericalYoure hystericalYoure hysterical Youre hystericalYoure hysterical	1
8787	en	      bitch if only you really wanted all the smoke like yall said yall did stfu dumb ass hoe you done said bye times but wanna claim you not retarded BYE BITCH	1
8788	en	Dont worry   you are and will always be the most hysterical woman	1
8789	en	  Corky BOoger is hands down the most hysterical woman of the bunch he wins	0
8790	en	           year old time of rape woman brought sui  	0
8791	en	This is horrifying So many women have suffered from rape abuse at the hands of men who are never held accountable  	0
8792	en	Man this was the most unmotivating script I seen Big T got money for being big years ago Was hot for a few months and people forgot what for Cant stay in the kitchen all day	0
8795	en	  it means skank bastard u dumb bitch	1
8796	en	      This is basically a family event like Thanksgiving when the men go to the living room TV to watch football after dinner while the women stay in the kitchen to gossip	1
8797	en	Using my body to be a skank and insulting me Really classyBitch	1
8798	en	I wonder how many Christian women would admit   Because rape culture is most definitely alive and well in churches across the world	0
8799	en	Im reading about Martha and Mary this morning and its just striking me again that many of us have turned a story where Jesus tells a woman that she doesnt have to stay in the kitchen into a lesson about how some of us think were too busy for our quiet time	0
8800	en	    I want to be that kind of hysterical woman Kamala Harris is badass	0
8802	en	  Its because no one wants to talk to a skank like you	1
8803	en	  There are some wins that will make u go hysterical Some makes you happy but same time you are sad beco  	0
8804	en	    Fucking bitch  Shes doing that since  years when she give money to STUDENTS STUPID HOE  Now laugh in silence and poverty  U want attention and like bcse its trendy ton talk shit about her 	1
8805	en	H COVERED UP RAPES SEXUAL ATTACKS BILLY HAD SEX ALL OVER THE CLINTON WHORE HOUSE A BABY LIED IMPEACHED THAT HOW HE LOST HIS ATTY LICENSES	0
8806	en	Ill rape women but Ill respect cow Jay hind	1
8807	en	Aka you lot can all shut the fuck up and stop blaming her	0
8808	en	    please retire that tumor turned you into a hysterical libtard We are sick of you Go cras  	0
8809	en	I fucking know who he cheated with even if he didnt say it This fucking bitch Ive always fucking hated her two faced whore ass	1
8810	en	  You thought Kamala Harris was a hysterical woman at the Kavanaugh hearingsHow much box wine have you had today	0
8811	en	These hysterical women would benefit from listening to   Women should learn to control their emotional irrational female side the way men have learned to control their aggressive sexual nature Men are quite obviously the more evolved of the sexes in this regard	1
8812	en	          You must be so proud of a sandwich maker It takes a lot of brains to put mustard on a sand which	1
8813	en	  you are a hysterical woman	1
8814	en	Rape is DISGUSTING No woman or man deserves to go through something as traumatic as that Nothing can ever justify rape Rape is a choice	0
8815	en	You call girls a hoe but youre a hoe too Lol stfu lame ass bitch	1
8816	en	where are my fellow hysterical women who would have either been a an oracle in ancient greece or b burned at the stake in medieval timesmake some noise ladies	1
8817	en	Listening to this right now Tis plaintive and wistfully beautiful	0
8819	en	beg for your fingers inside my tight little pussy i promise its only wet for you maybe ill also beg you to choke me or spa dont think youve earned any of these things angel demanding subs sigh only beaten by bratty su	0
8820	en	    Do you believe that gender dysphoria is compatible with using your penis to rape women Isnt rape about as male an act as one could imagine	0
8822	en	  Lmao stereotypical feminists  stereotypical hysterical women What a win win keep it up ladies Youre doing great	1
8823	en	Free speech has no limitations what so ever otherwise its not free speech you crazy fucking bitch  	0
8824	en	shes a fucking bitch and has a drinking problem but that pussy good	1
8825	en	I wouldnt have done anything if you didnt express any interest THE BITCH WAS  YOU MOTHER FUCKING CUNT HE REALLY IS TRYING TO JUSTIFY HIMSELDTHIS IS EXACTLY WHY HE SHOULDNT HAVE BEEN RELEASED	1
8826	en	Eminem raps about wanting to rape women that has nothing to do with CNCOs success	0
8827	en	if you got an attitudeIm gonna just choke you  devour your pussy	1
8828	en	  Yo honestly you pussy 	1
8831	en	With Playboi Carti saying dont care that pussy got some milage milage and Lil Pump saying youre such a fucking hoe I love it is the year for loving promiscuous women	0
8832	en	Im a skank for understanding the very basics of life	0
8833	en	Femalesyou need to respect women more and stop calling us hoesLil pumpyou such a fucking hoe I love itFemales that new Kanye and lil pump song is my shit	1
8834	en	everyone that ever said anything bad about mark can honestly choke my mf boy just rapped AND sang in his OWN SELF PRODUCED SONG and you know what it was FUCKING AMAZING nothing but respect for my president	0
8835	en	kitten im  so shut the fuck up rocky typos shorter than jojo siwa	0
8837	en	  like when they say real men dont rape womenif you hit a girl youre not a man youre a bitch	0
8839	en	    So its ok for a man to put his hands on a women stfu We know how your bitch living Smh	1
8840	en	      Omg hysterical you posted this since I was watching how  random people became famous on YouTube  look who it is You  Dancing man	1
8841	en	So Im working but a friend of mine is telling me that Corey Booker and Kamala harris are fighting for who is the more hysterical woman in the   is that true   	1
8842	en	  I know and understand all this But it is still not OK to rape and abuse women just because we dont  	0
8843	en	  They are the two most Hysterical women in the room	1
8844	en	      Soooo we just accept the systematic rape and abuse of women  girls Dont think so ahat	0
8845	en	    A HYSTERICAL woman Not just woman And she didnt say he won	1
8846	en	  I was so adamant that a timid Surgeon could never rape a woman why would he I know it s fiction but peo  	0
8847	en	Dont you realize youre only making my cock harder with your constant whining you stupid little bitch God your pussy feels so tight when I choke you I think I might just fill your pussy up right now so you never forget about this day	1
8848	en	  I think   was a more hysterical woman than you But it was close	0
8849	en	        Hirono Booker  Harris competing for Most Hysterical Woman at the Kavanaugh hearings	1
8850	en	  Ok people say Em aint good anymore yet this shit gets a pass So much content in thisyoure such a fucking hoe I love itsuck my dick bitch wowgroundbreaking material looking like Roblox characters  	1
8851	en	After slaughtering  Jewish men Muhammad saw how beautiful A Jewish woman was  ordered his friends to bring her to his tent to rape her	0
8852	en	Cuisinart Sandwich Maker Sweeps Sponsored by the Kitchen Authority and Money Nuts	0
8853	en	    Shut the fuck up you fucking pussy ass bitch I hope your country gets bombed the fuck up	0
8854	en	 Officials were saying that mass rape couldn t have occurred because Rohingya women were too filthy  On Myanmar 	0
8855	en	My Mather is a slut bitch	1
8860	en	      I dont feel fantastic to see them in this positionDo they speak up when rape and assault on women takes placeWhen men from their own party rape women Whats the use of holding that position if u cant speak for women Cunning politiciansOnly power matters to them	0
