id;text;HS;TR;AG
20592;De mis punterías. Tu eres la puta mayor;1;1;0
20593;@Albert_Rivera El gorrilla (aparcachoches) que es de toda la vida los multan y ahora viene un gorrilla subsahariano y no pasa nada;1;0;1
20594;SALES EN FOTO ENSEÑANDO PERO NO ME PASAS NUDE. SO PUTA. FEMINISTA DE MIERDA. TE REPORTO. Os juro que me lo creo 100%;1;1;1
20595;@Mouwyv4 Sabes que eres la polla como amigo y mereces la ostia, asi que déjate de esas cositas e.e;0;0;0
20596;Guarra se folla a Papá Noel en un autobús https://t.co/YUseYMe6ss https://t.co/jGhp8RBRUo;0;0;0
20597;@Viejastirpe 'Profe al final no te puedo enseñar mi polla salterina pero te puedo mostrar un testiculo que grita.Apruébame anda';0;0;0
20598;Se sale en modo arabe? Jajajaj ??;0;0;0
20599;@clarii_alderete @Mapazbelen Entonces, si seguimos esa lógica, el acoso sexual contra la mujer es más grave que el acoso sexual contra el hombre sólo porque registra más casos? Me sorprende dicha interpretación viniendo de vos, Clara.;0;0;0
20600;@sexyany99 Te daria $1000 x puta eso te mereces amor a mí me encantan las putas;1;1;0
20601;@Guayabeirho @Uber_MEX tendría que ser responsable en el caso que se les acusa a sus choferes de violación y acoso.;0;0;0
20602;si el Leonel hijo de puta no me quiere enseñar a tocar la guitarra lo voy hacer sola, y ni pija le pienso pagar al rata de mi tío;0;0;0
20604;@MichelGonzalez jodete!!!!estás donde mereces, EN LA PUTA CALLE;0;0;0
20605;@bbcmundo Lamentablemente ahora a todo le quieren llamar acoso, eso provocará radicalismo y falta de atención a casos reales que requerirán intervención penal, no caigamos en el juego de feminazis;1;0;0
20606;@_Martinowo_ Cállate tonto pasemos un buen año que seguro que nos va de puta madre hazte caso;0;0;0
20607;Pues francamente sería raro.  Como veros a vosotros en la mierda de los Goya denunciando a Maduro, las violaciones cometidas por manadas magrebíes, o el trato de favor a fuertes subsaharianos frente a nuestros débiles y cansados abuelos.  #FelizDomingo https://t.co/1tPqs65eXZ;1;0;1
20608;@amparolasheras @gabrielrufian Amparo un porro Amparo po zi??????era bastante mejor persona q tú pq tú eres una perra sarnosa ponte el chip por si te escapas https://t.co/aoxLoYaW95;1;1;1
20609;@ReSidentG1RL @BlendFreshon Cállate perra;1;1;1
20610;@Adritanke Que te calles sucia perra.;1;1;1
20611;@VickyGomes0 @matisztajn CALLATE HIJO DE RE MIL PUTA;0;0;0
20613;Plana de mierda aprende a corregir pruebas la concha de tu madre no merecía desaprobar pedazo de hija de puta;1;1;1
20614;@Alejanputa así es la escuela no vale madres, pretende enseñarle a las niñas que ser puta no es moral :/;1;0;1
20615;Currently reading https://t.co/aBtfL4OvM1 CUANDO VAYAN PERDIENDO EL MIEDO SE IRAN HACIENDO DUEÑOS DE LAS CALLES EN FORMA VIOLENTA;1;0;0
20616;@LVidegaray #Urgente parar inmigracion legal o ilegal a Mexico donde Criminales y Terroristas de otros paises , toman al Pais como Refugio de su criminalidad #RevolucionIndestructible;1;0;1
20618;Que les pasa a todos que me quieren hacer usar turbante de arabe, soy negro pero tampoco para tanto;1;0;0
20619;@Vadushi @Phantanium_ cállate zorra estupida y no te metas en mis zorreos;1;1;1
20621;Cambio de junta directiva club activo 20-30 Colon Sur en Club Árabe https://t.co/9mMMS82eH9;0;0;0
20622;"""A mí querido Ex, ese que me puso el cuerno y embarazó una chola puta:  Felicidades por tu compromiso! Espero seas muy feliz con la prieta """"güera"""" esa. Mis mejores deseos Babe!??  - Besitos con cariño siempre ??  #LEL #YouNeverLovedMe""";1;1;1
20624;@Zurine3 Las prostitutas estarán hasta el coño de ti Pablo Fernandez, putero de mierda!;0;0;0
20625;@_eckoyg  Arabe va a tener la 10 en la espalda de Neneneymar ?? en los boliches;0;0;0
20626;¿Qué dice este de frivolizar el acoso escolar? ¿Por favor queréis dejar de decir semejantes tonterías? https://t.co/ndVjx73SH3;0;0;0
20627;¿De qué murió Cenicienta? De que a las doce el tampax se le convirtió en calabaza.;0;0;0
20628;@Nayra_mex @blacknavi420 @escortsnat @Nayrazd1 Tu eres mi perra;1;1;1
20629;I liked a @YouTube video https://t.co/5bJiR46qGN Cuando tu sobrino regresa del gabacho con gustos bien raros;0;0;0
20630;#politivida Si no te gusta, puedes cambiarlo. DESTINO SUDACA   https://t.co/2tpPakccSk;1;0;0
20631;Hijos de puta! periodismo de mierda diciendo que la policia esta sobrepasada, ayer “mucha policía es provocación” porque no se van un poco a la mierda!;0;0;0
20632;Legendario productor de hip-hop es acusado de acoso sexual y violación https://t.co/AgkVh50UPU https://t.co/dfhHkSV1JU;0;0;0
20633;Ya me joderia demostrar que soy racista, etnocentrista, machito y frivolizar con el acoso y la violacion en 4 lineas. Que miedo da perder privilegios eh https://t.co/jdrs9wOsZn;0;0;0
20634;@Rockefort100 Hahaha, me das risa. Mejor cállate y no te metas donde no te mencionan, perra llorona.;1;1;1
20635;@diegocruzva @SiletiumNaturae De hombre a hombre: Cállate de una puta vez que no tienes ni puta idea;0;0;0
20636;@LuciaAvelino3 pero cállate vos perra (hoy no estoy creativo para putear);1;1;1
20637;Más de putos moros  https://t.co/7csHuuOvzP;1;0;0
20638;Callate zorra chupa pija;1;1;1
20639;#Catalunya #Canarias no queremos indocumentados en nuestro pais desde Barcelona hasta #lanzarote existen estas mafias que no cotizan vendiendo en la calle arruinando a los pequeños negocios y prostituyendo a las mujereS  #Idonotwantmafias in #Spain ???? https://t.co/QkByE3bDnb;1;0;1
20640;Pues a mi el hebreo o lo que farfullan los sionistas me suena muy parecido al árabe. Lo digo por lo racistas que son con todo lo que este relacionado con los árabes. https://t.co/bdXtFVeDr0;1;0;0
20641;@daanii202 la puta madre ojalá todos pudieran tener alguien como vos en sus vidas, te mereces todo lo bueno que te pase y más amiga!!! aaaaa sos tan hermosa q lloro, te amo con todo mi ? y para siempre!;0;0;0
20642;@DylanCabj_1905 si imbecil mas vale que no te vayas con ninguna zorra;1;1;1
20643;ríete tú de la valla de Melilla y el muro de Trump. El ayto de Madrid ya hizo sus pinitos con fosos para aislar gitanos https://t.co/AAzZaKxcO2 #madrid;0;0;0
20645;Toma independencia,Africa se adueña de Barcelona,Policias locales,Mossos, Ciudadanos y Turistas Hacen lo que le sale de los huevos,y Pisarello y Colau encantafis son dos indocumentados aunque gobiernen un Gran Ayuntamiento https://t.co/IpcIeGeCMu;0;0;0
20646;@CorpoRosaBlanca @paulitagarciag @BluRadioCo Alias el paisa, te mereces es una carcel debajo de la tierra. Hijo de perra, chanda.;0;0;0
20647;@ArmadaEspaola TU ERES UNA PUTA DE NOM GUARRA.;1;1;1
20648;me he despertado con muchísimas ganas de: pedirme un happy meal y de pegarle a alguien en la cara o en la polla;0;0;0
20649;Y el inmigrante recibe ayuda del rico Estado ladrón, que se olvida de los nacionales, mientras nos viola y mata. Pintada con una verdad a medias. https://t.co/4icBlhB3j9;1;0;1
20651;Vaya joyota el gabacho https://t.co/XD4zH1nwfI;0;0;0
20653;Arabia Saudí, Kuwait y Emiratos Árabes Unidos están dispuestos a suministrar energía eléctrica a Irak y así sustituir a Irán en este mercado[...] https://t.co/JPHy9ZacT8;0;0;0
20654;No entiendo cómo tocando tanto las pelotas como tocáis y después de vuestras acciones violentas: Lavapiés, Barcelona, asalto valla Ceuta, Melilla no os han reportado, no nos aportáis nada. Además la mayoría musulmanes. Iros https://t.co/upg2IDnmqV;0;0;0
20655;Puta, deja de enseñarme el tenedor. Hacía apenas cinco minutos había tenido fuerza suficiente para clavárselo y ahora no la tenía ni para mirarlo. ¿Qué hacíamos? Me echo a reír entre dientes.;1;1;1
20656;@infobae Yo te prenderia fuego por perra !!! Q culpa tiene ese angelito q estes tan cagada de la cabeza !! No mereces ser madre !;1;1;1
20658;@danielanatt Callate que ni me contestaste, ahora te voy a ignorar puta;1;1;1
20659;@Aguus_Donan Callate que tu mama esta re perra o no @FranciisAlvarez ?;1;1;1
20660;@UlyssesAral Jajajajaja cállate pinche perra, Gaga es perfecta ok?;1;1;1
20661;Pegandole con cinturones entre 8 y ara dicen k.son ellos los.agredidos.pero mierdas k ahy un video aparte sin papeles pues detenerlos y exarlos a la puta mierda tanto negro.en el.paissin papeles no es.normal;1;0;1
20662;hay que cortarle los huevos con un alicate a los que dicen que las mujeres denuncian acoso y violación solo porque el tipo es feo.;0;0;0
20663;Siempre su hija preferida tiene que tener todo,pero por que no entras en tu culo hijo de puta;0;0;0
20664;Vergüenza da cerrar el 2017 con el asesinato de Diana Quer, la violación de los San Fermines y el acoso que aun hay, ya es hora de pararlo, mujeres y hombres por el feminismo, por la IGUALDAD, porque locos hay pocos, pero han causado demasiada desgracia ya #noalaviolenciamachista;0;0;0
20665;41. Me encantan los memes y las tonterias de twitter y Facebook, me parto la polla;0;0;0
20666;@skrrrcuest___ @nizar8_cr @XcuestCR @DisjokersHD @david_gutty Ea tío pues deja de insultar y callate la puta boca y por lo menos argumentame como estoy haciendo yo;0;0;0
20667;Last night con mi güera ???? we looked bomb af @sabrinaxnoemi https://t.co/6992buHAtL;0;0;0
20668;Encima callada porque claro, no puedo decir que yo estoy de puta madre así que bebo más. Veremos si salgo de aquí a 4 patas del pedo jajaja;0;0;0
20669;Qqqq buen tema arabe;0;0;0
20670;La administración federal había asegurado que dio opciones a todos los inmigrantes expulsados https://t.co/bTwn63SdlM;0;0;0
20671;@lovinovak ERES EL AMOR DE MI VIDA TU ERES FOTOGÉNICA SIEMPRE PEAZO PUTA;1;1;1
20672;"""Que Sudaca! Caparrós con lo que dijo de @cuervotinelli por eso este país es Inviable, con éstos pavos, que le  Cuesta contestar con educación? Y lo tratan de """"intelectual"""" siglo xx. Cambalache.....??????.. #LaCornisa""";1;1;1
20673;@KRLS TU ERES UN PUTO GILIPOLLAS!!! Muy poca vergüenza utilizar a víctimas de terrorismo para hacer campaña!!! Puta escoria!!!;0;0;0
20674;me compré un libro de alemán en la que pueda me las tomo como buen sudaka aspiracional;0;0;0
20675;Ojalá vengan más refugiados e inmigrantes subsaharianos, y ya verás como los maricas tienen que quedarse en el armario por mied... — Ahora dilo sin llorar https://t.co/KwI2bfI6nM;1;0;1
20676;@mikaelamattio cállate zorra bien que bailas te al lado de este tincho anoche;1;1;1
20677;Como siempre las subvenciones serán para inmigrantes. https://t.co/tPPIi60EgN;1;0;1
20678;Mierda para aquellos que saltan la valla de Melilla y Ceuta. Cabrones que solo queréis venir a violar y pasaríamos pipa! Quedaros allí y no queréis más a las fuerzas del estado con cal viva! No soy racista pero si persona y ya estamos artos!!!;1;0;1
20679;Estoy un poco hasta la polla de que chaval nuevo que viene, chaval al que tengo que enseñar. Para que luego haga lo que quiera y pase de lo que le he dicho.;0;0;0
20680;Y si obvio nada mas lindo q dormir, aparte callate puta https://t.co/TkZ4OulJ4g;1;1;1
20681;Cuando un tío te pide una foto guarra y tus amigas te aconsejan que le envíes una caca y se meten a google a buscar la caca más realista @maaariams_13 #nopuedoreirmás;0;0;0
20682;nos estamos dando cuenta tarde que hijos arabes, por ej en zona sur de argentina son una maldicion;1;0;1
20683;Artistas francesas critican el 'puritanismo' de la campaña contra el acoso.'La violación es un crimen. Pero el flirteo insistente o torpe no es un delito, ni la caballerosidad una agresión machista' https://t.co/HIetXJEJiU vía @Elperiodico;0;0;0
20684;El 11 de agosto en la Embajada del Estado de PALESTINA se realizará el 3er encuentro de poesía árabe.. habrá sorpresitas.. no se la pierdan...;0;0;0
20685;Saltan la valla al grito de ‘racistas’. (video) https://t.co/yTZ2ajQb4M https://t.co/S6UrsjjuGY;1;0;0
20687;@Krisargentia @tiempoarg @AlamedaCABA Sacate a Mafalda del perfil, escoria.;0;0;0
20688;#mvtenlafrontera Por cierto, lo del millón de Subsaharianos esperando lo dijo el Gobierno Marroquí.. de nada...;0;0;0
20689;Pues este año, aparte del montón de moros de siempre, he visto una jartá de árabes;1;0;0
20690;@GastonE58 Callate, no te metas con mi perra ??;0;0;0
20691;No es machismo pero yo creo que las mujeres son inferiores que los hombres. Lo que hay que leer.;1;0;0
20692;@SombriXX @aixiNOOO @InesArrimadas Callaté perra, que es la cuenta B de arrimadas?? ????;1;1;1
20693;@KarenLoveNow Qué buenos vídeos! Eso y más te mereces por puta y caliente. Todavía te faltó uno más en la boca.;1;1;1
20694;Estoy segurísimo de que todos los progres que defienden a los 600 salvajes que el otro día saltaron la valla en Melilla armados con aerosoles, radiales, cal viva y heces, estarían encantados de compartir edificio o vecindario con ellos.;1;0;1
20695;Espera,que me puedo morir ya?????????????????????????????????? Soraya cállate de una puta vez, y sé feliz.;0;0;0
20696;[29/12 9:48 AM] Axel : T VOY A ENSEÑAR Axel : A MO TENER SENTIMIENTOS Axel : DIOS Axel : LA PUTA MADRE Axel : LA CONCXHA D TU HERMANA Ta bien axel;0;0;0
20697;ÚLTIMA HORA| @pablocasado_ culpa a Pedro Sánchez de la #Oladecalor. Dice que si no tiene bastante con acoger migrantes, que también tiene que acoger el calor subsahariano. #FelizMiércoles #1Agosto;0;0;0
20698;#SNInternacional  Más de 40 muertos y decenas de heridos dejó ataque de la coalición árabe contra Al Hudaida https://t.co/0iBW05Shgg;0;0;0
20699;VAMOS FLOR LA PUTA MADRE, TE LO RE MERECES GROSA!!!! @flor_vigna;0;0;0
20700;Quieres conocer tu futuro..? Si no te gusta, puedes cambiarlo. DESTINO SUDACA  https://t.co/kjZAPl2k3n;0;0;0
20701;#elcascabel06a oye, pavo agredido en Barcino por los negratas, menudo discurso político antipodemos te marcas siempre y menuda pinta como de entre exiliado en Miami y portero discoteca....turista o no, mira a ver si no formas parte de algún tipo de trama organizada o algo XDXDXD;1;0;1
20702;@JordiWild @Frank_Cuesta Anda cállate la puta boca subnormal que te ha pegado un zasca que se ha escuchado desde allí.;0;0;0
20703;El acoso sexual a una mujer es indignante el hombre q lo haga es un canalla un enfermo y si tiene esposa e hijos peor por q padece de aberraciones este mal debemos combatirlo y acabarlo estás personas se deben sacar de las empresas y q paren a una xarcel;0;0;0
20704;@Vale_Landeyra @letianabadiannn Cállate no me hagas hablar la puta madre;0;0;0
20705;@todonoticias @jorgejorge68 Callate hijo de puta golpista.!!!;0;0;0
20706;@vikidonda Cállate Tilinga atorranta vergüenza da q x ser hija de puta,digo de montonera ocupes un cargo de diputada;1;1;1
20707;"""Si no os gusta la película de La 1 podéis ver este cortometraje sobre el posado de """"Refugiados ahogándose"""" #FakeNews https://t.co/dmc17w1erv""";0;0;0
20708;Encore les arabes???????? https://t.co/FKF8Uk7lMh;0;0;0
20709;¿Ta malito? Nombre ¡ta' rebueno!  Apúntale güero, aprende a preparar unos tamalitos, hay que irse preparando pa' la Candelaria. https://t.co/MTE1rVdeOi;0;0;0
20710;@MartaSUgart @Zurine3 Mujerrrrr no seas asi , es un buen Hijo de puta , incluso un crack del hijoputismo.;0;0;0
20712;- Puta gente nacida después de 1989, que imbécil es. + Tú eres del 94, simplón. - Eso, dame más motivos para odiarlos.;0;0;0
20713;Démosle papeles a todos, sanidad, pagas, que vendan sin problema productos falsificados (para el beneficio de mafias) y quejemonos la las siguientes subidas de impuestos. España, ser cool es caro;1;0;1
20714;@TRANQUlLlTA Oye callate que si te molesta pues no mires el chat y deja ya de llamar la atención guarra, mi Instagram es trussypussy25 chavales;1;1;1
20715;@joakosinnervios Hablo y digo lo que quiero y si no tenes la más puta idea de lo que hablo mejor cállate, siempre viví como quise y no gracias a él.;0;0;0
20716;Quería reírme, puse Riaño en Netflix, lo toleré hasta el minuto 18, bromas sobre acoso, violación y estereotipos femeninos.;0;0;0
20718;@BamAlondra ya cállate perra loca, no son los nervios. Sólo no se me da ser cursi. #perroanimal;1;1;1
20719;Lo más cagado, es que cuando estaba morro, me enojaba que me dijeran 'güero'...  https://t.co/sPYpVfdYQr;0;0;0
20721;Dónde vas mi arma??? Mi polla poco tendrá que hacer en tu culo, no notarías nada jajaja https://t.co/xdWEs9oM1f;0;0;0
20722;los venezolanos llamamos..ladrones a los chinos que comprar bachaqueado o robado..no hacen facturas al cliente para evadir impuestos..igualmente a los arabes explotadores y vagos que no hacen nada..de resto..malagente,feos y vagos podemos ser unos cuantos venezolanos... https://t.co/IFZyJXua2G;1;0;1
20723;@DarkPunisher00 @mauriciomacri CALLATE BOLIVIANO K ,LA RECONCHA DE TU PUTA MADRE ,UDS QUISIERON QUEBRAR Y HACER MIERDA EL PAIS . AHORA TU KCHORRA LE SACAN LOS FUEROS Y VAN EN CANA .;0;0;0
20724;"""Alguien ha calculado cuántos subsaharianos puede absorber el gremio de """"gorrillas"""" y """"manteros""""?""";1;0;1
20725;@hennexsy Callate la puta boca o te regalo una hostia;0;0;0
20726;@Hyuberr @PutoMacarron Y ahora la otra Cómele la polla otra vez y callate;0;0;0
20727;¡Eh! ¡Subsaharianos violentos! ¡Hablad de eso! #L6Nfranco;1;0;1
20728;@FlalaU_ @UnJoseHabla Callate puta;1;1;1
20729;Buah qué guarra eres por llevar escote unga unga qué puta unga unga llegaré a chuparme la polla? unga unga https://t.co/0U8TbtwnZD;1;1;0
20730;Estoy hasta la polla de no poder dejar que la gente me etiquete en cosas en FB porque tengo familiares mayores imbeciles.;0;0;0
20731;@cecicarral @juliamengo Callate puta;1;1;1
20732;Tequila=mayates vergudos.  https://t.co/DAewdPyIio;0;0;0
20733;Esto es lo que he encontrado.   https://t.co/DWXDTLmP2j vía @Confidencial Digital;0;0;0
20734;Del contrato sin firma del Triplex a los cuadernos quemados del chófer (a.k.a. ?????)... Qué flojita de papeles (y direccionada) viene la cosa #Lawfare;0;0;0
20735;Vuestras madres no son tela pesadas enseñándoos vídeos d mierda del wha kno hacen NI PUTA GRACIA????????;0;0;0
20736;La güera ya ‘’sabe’’ decir su nombre y dice que se llama Pami ???;0;0;0
20739;Bruselas dice que teme que la inmigración en España desate el populismo. Igual deberían preocuparse de que en parte de Europa gobierne el fascismo directamente.;0;0;0
20740;#EXCLUSIVA:  Pablo Casado propone colgar jamones, morcillas y salchichones en la valla de Melilla, para evitar que los musulmanes la salten.;1;0;1
20742;@mendezr_agus jajajajajajaja perra te lo merecías;1;1;1
20743;Sé que no me conoces pero quería enseñarte la clase de zorra que es tu novia??;1;1;1
20744;Vecina chupa pija callate la boca que cantas horrible la puta que te pario;1;1;1
20745;"@hectorbecerrilr Cállate mantenido por el pueblo , Hijo de Puta ; a ver si te dan trabajo en Chiclayo te odian , Cagada";0;0;0
20746;@_Nakoi tú eres guapísimo hijo de puta;0;0;0
20752;LO QUE A EUROPA NO LE GUSTA OIR Y LE LLAMA POPULISMO: LA INVASION AFRICANA, desde dónde salen los asaltos a las vallas, las decenas de pateras con inmigrantes ilegales, y los contínuos fardos de haschis?,... https://t.co/NAqdEEtMDz;1;0;1
20753;@FrankliLeonardo Cállate perra. Jajajaja;1;1;1
20754;austin mahone callate hijo de puta solo quiero oir a abraham;0;0;0
20755;#Mesaza en un tema de acoso... La abuela le va a poner las imágenes del coqueteo... En tu cara Darthes!;0;0;0
20756;No es a huevo venir con tus tops y enseñando en el gym pinche puta, vine a entrenar no a saber de qué manera te la puedo meter.;1;1;1
20757;@FRivero2 @diegoalvarezmgl ¡Sí se puede! Todos los imbéciles que estarán jaleando a Reverte por dejar a esa zorra lesbiana en su sitio. Al menos el asco que da Reverte es parte de un personaje que le da de comer, los otros lo hacen gratis.;1;1;0
20758;LA PUTA MADRE LO Q HABÍA LLORADO XQ ENCIMA LO RE AMABA A RAMA SE MERECÍA EL MUNDO https://t.co/zXG0vg0VgD;0;0;0
20759;All I want for Xmas is yoQUE TE CALLES DE UNA PUTA VEZ, LOQUER, CÁLLATE YA;0;0;0
20760;Mi hermana me mando lo de Hey Fonsi y lo hice bien, jaja en tu cara zorra ??;1;1;1
20761;#Pendejos  Don't call me gringo You fuckin beaner Stay on your side Of that goddamn river Don't call me gringo You beaner  No me digas beaner Mr. puñetero Te sacaré un susto Por racista y culero No me llames frijolero Pinche gringo puñetero;1;0;1
20762;@GladisDiputada @Almagro_OEA2015 @OEA_oficial VIEJA CEROTA HIJA DE LA GRAN PUTA CALLATE MALDITA PERRA.;1;1;1
20763;@CandeeLucero_ @MLauttaro Cállate puta;1;1;1
20764;La nueva generación de indocumentados.;0;0;0
20765;@Felipez360 Pero tambien fue muy injusta y guarra esa desclasificacion, se preferia algo menos abusado;0;0;0
20766;@yasmicabaleiro Jajajajaja callate zorra vieja jajaja, ya aprobé una, demasiado jajajaja;1;1;1
20767;@BeeluArzola Tu eres la pajera.. perra de mierda k lo unico k saces hacer es abrir tus piernas ..... xk putas las abres si no saves ser madre cojuda.;1;1;1
20768;Dijo que mucha mierda hablas, acaba y comemela antes que llegue mi mama.;0;0;0
20769;@ShailynYanika jajajajajaja si tu eres una perra EL SIEMPRE SERÁ CABRON;1;1;1
20770;Nada más rico que Zacahuilt de la güera y una coca ??;0;0;0
20771;@Jaack Mirá que tú no lo sepas apreciar no te da el puto derecho de insultarle ok? Así que cállate la puta boca que él es mucho mejor persona que tú, Imbécil.;0;0;0
20772;La casa de mi novia es la puta leche, vecinos streamers, casa del porno, lo tiene todo!;0;0;0
20773;había un chabon diciendo que carl merecía morir, bloqueado por hijo de puta #TWD8enFOX;0;0;0
20774;A veces, sin papeles delante, los discursos llegan mejor. Entre 26'-60', el discurso del doctor Cavadas es inspirador y realista. Enhorabuena y coincido con la reivindicación de la #CulturadelEsfuerzo en contra de la mediocridad. https://t.co/KtDwR6H8af;0;0;0
20775;OPINIÓN IMPOPULAR Después de años viviendo en España, siendo yo un sucio sudaka he llegado a esta conclusión:  El doblaje español no tiene NADA que envidiarle al doblaje latino. Don't @ me.;1;0;1
20776;Miles d españoles licenciados q se han ido, o se han quedado, y se dedican a servir cafés a extranjeros ni 1 página  Al único negro q parece q no quiere dedicarse robar, vender droga, violar y vivir d paguitas titular a toda página  #NosTomanPorImbéciles  https://t.co/2pR0YPtNCA;1;0;1
20777;¡¡NUESTROS POBRES PRIMERO!! DEMAGOGIA CONTRA LA #INMIGRACIÓN ¡no te dejes engañar! https://t.co/Az7MY2mPpm https://t.co/MlVVNrU7HK;0;0;0
20778;@Sucubo25 Ven ami MD, te enseñaré lo que es placer puta;1;1;1
20779;Ejemplo perfecto de cómo NO hay que diseñar un cuestionario, me lo guardo xa mis alumnos #periodismo #opinionpublica :/ :/ @UCMccinf #encuestas #metodologia #ccss #inmigracion https://t.co/cpkuQeMDfr;0;0;0
20780;@ash_london mas odio asi ti aunque intentes ignorarlo hija de fruta te metiste con nuestro bebé ahora jodete perra y deja tu hipocresía;0;0;0
20781;@elisacarrio Cállate gorda hija de puta, las veces que te vi entrar en la iglesia de Av Santa Fe, no haberte mandado a la concha de tu madre . Chupa pija de represores chaqueños.;1;1;1
20782;que si el lenguaje, que si es acoso, que si es lío de faldas.;0;0;0
20783;@Daniela__Valdiv dani no alcancé a escuchar porque te habían revisado en los Emiratos Arabes, son también estrictos? Queremos viajar para allá y me gustaría saber ????;0;0;0
20784;Tú eres de los 70’ Y yo soy una zorra de los 90’;1;1;0
20785;@ConElMazoDando Tú eres la perra entre las perras que hay. Perra inmunda, hedionda, malparida, puerca, ladrona, sucia, asesina, pecuecua!;1;1;1
20786;Os habéis pasado décadas llamando 'guarra' a Maribel Verdú por enseñar cacho. O a Victoria Abril. Tampoco vamos a pedirle peras al olmo.;0;0;0
20787;Trueno tus voces de mierda los hacen todos — Chaval, callate de una puta vez. https://t.co/H1yy5R2yDO;0;0;0
20788;Dios mio! Estoy viendo a personas mexicanas, chilenas, peruanas, rusas, árabes, gringas. Principalmente chinos, japoneses y alguno que otro tailandeses votando sin parar! ESTO SE ESTA DESCONTROLADO!!! ????   #??????????? ????;0;0;0
20789;Ya ando bien pedo mi razita, mi vieja bailando la muy puta enseñando las nalgas.;1;1;1
20790;@toxiclxui tú eres mi puta no, mi putisima favorita?;1;1;1
20791;"""¿Y si """"devolvemos"""" Ceuta y Melilla y así dejan de saltar la valla? https://t.co/IcgvJ1wXxt""";0;0;0
20792;Esto es provocación. Hijo de puta. https://t.co/wkLpJPDiCq;0;0;0
20793;............  LES   ARABES      EN  AFRIQUE     ............. . https://t.co/hyZ1VT0510;0;0;0
20795;@Mzavalagc Pinche-perra asesina de los niños de la guarderia abc.vete tu eres la peor delincuente, corrupta ratera, asesina , mierda, chorrillo, de la mierda llamada calderrata y de todos los- delincuentes quevte rodean-solo- caca- tienes en tu asqueroso ;1;1;1
20796;Aprovechando el aniversario vendrán las acusaciones de violacion y acoso. Veamos quien cae. ?? https://t.co/Bxf9V5kcMt;0;0;0
20797;@luciia1906 @iFerryUHC callate perra malparida >:v ok no;1;1;1
20798;@passion_vigna Igual lei que le decian perra a laurita ipocrita que no se merecia el bailando cornuda muchas cosas feas y lei cosas de las fans de lau tambien es horrible;0;0;0
20799;Estoy tan tan feliz por mi amiga pochaa.. sos todo hija de perra. No te mueras nunca.TE MERECESS TODO LO BUENO QUE TE PASAAAAAAAA;0;0;0
20801;@Kevinn_almiron Cállate que todos vieron como dormía y dormis, LO VAS A ACEPTAR O NO HIJO DE PUTA PRIMER AVISO;0;0;0
20802;@Hitler__Braun Busca por diccionario. Q es lo siguiente después de guapa? Exacto, guarra;1;1;1
20804;@A24COM Callate hijo de puta! Chorro corrupto.uds.empezaron la violencia como siempre.;0;0;0
20805;La vida es puta Y la mujer es una señora;0;0;0
20806;@salvameoficial Esto es lo que os merecéis en la puta boca los de salvame? https://t.co/DbYLJIkwhz;0;0;0
20807;Hijo de tu puta madre, eres un pesado callate ya. https://t.co/QBtbRVJa14;0;0;0
20808;@suso_linares @Mishaki @Visentico @MrDonZea @earthblues No la he visto todavía. #todasputas;1;0;0
20809;qué temazo arabe de ecko ahre;0;0;0
20810;@MarcSuRI @jg_dominguez Calláte tú,fascista catalán de mierda,escoria humana,deshecho de tienta,rata de cloaca....y deja a tu madre en paz, la pobre....;0;0;0
20811;"""A cms. de atropellarme  un tipo, es INMIGRANTE, mientras, cruzaba la calle con luz verde. Le indiqué había luz verde, pero me hizo una señal como queriendo decir:""""Qué me importa perro!!!"""" le iba a tomar una foto a la patente del vehículo, pero se fugó. Esta es la mierda, https://t.co/06C98w5Jm6""";0;0;0
20812;Tendría que ser legal compartir la cara de estos hijos de puta, no encima tener miedo de enseñarla. https://t.co/Gj1bYp0Cwe;0;0;0
20815;"""Lo mismo que el problema de la inmigración no es por las políticas del Gobierno de Pedro @sanchezcastejon tampoco la """"mejora"""" de la situación económica es por sus decisiones en 60 días 60.  """"Ha supuesto un cambio de época en la política española"""" @20m https://t.co/IzaB9N5Bp0""";0;0;0
20816;me: ay el peor enemigo de una mujer es otra mujer also me: esa vieja es bn zorra me again: deberíamos respetarnos entre nosotras;0;0;0
20817;Los supermercados de Argentina,son una burla y una afrenta,por mas sudaca,q sea su público,la calidad de los productos,es ofensiva,y los precios de esa basura,es como cachetear a la gente.Entrenamiento para la Venezuela pos Macri?Hablo de los super que en Peronia, consideran top.;1;0;1
20818;@sonoeduardo no seas pinche hijo de puta mejor callate y retira tus comentarios pendejo;0;0;0
20820;Entonces, ¿qué te molesta más oir 'verdiblancos hijos de puta' o 'mi novia es sevillista y es una putada'? Dichas ambas cosas por jugadores profesionales después de ganar un derbi... #seguirllorando;0;0;0
20821;Los ultras groguicidas tienen bula e impunidad total para ir a la caza del golpista indepe catalufo separata todo por la patria viva franco y viva letizio ???? https://t.co/3EcJpPcwlS;0;0;0
20822;No te pierdas hoy 10:30pm por @TeleritmoTv el programa #leytexana artista invitado Güero Robles  Teleritmo Sonando Recio https://t.co/2C3Ubrq8pP;0;0;0
